ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
021820.OF,20260122,20251231,300454.SZ,1151600.0,10000.0,2.09,0.0
021820.OF,20260122,20251231,600810.SH,1168700.0,130000.0,2.12,0.01
021820.OF,20260122,20251231,300274.SZ,1197280.0,7000.0,2.18,0.0
021820.OF,20260122,20251231,300624.SZ,1201050.0,17000.0,2.18,0.01
021820.OF,20260122,20251231,002850.SZ,1262880.0,8000.0,2.3,0.0
021820.OF,20260122,20251231,600900.SH,1446508.0,53200.0,2.63,0.0
021820.OF,20260122,20251231,601838.SH,1612000.0,100000.0,2.93,0.0
021820.OF,20260122,20251231,600674.SH,1810336.0,130240.0,3.29,0.0
021820.OF,20260122,20251231,688111.SH,1842420.0,6000.0,3.35,0.0
021820.OF,20260122,20251231,600760.SH,1909100.0,34000.0,3.47,0.0
021820.OF,20251028,20250930,300454.SZ,1556200.0,12400.0,3.02,0.0
021820.OF,20251028,20250930,300251.SZ,1278420.0,66000.0,2.48,0.0
021820.OF,20251028,20250930,601899.SH,1798784.0,61100.0,3.5,0.0
021820.OF,20251028,20250930,601009.SH,1484294.0,135800.0,2.88,0.0
021820.OF,20251028,20250930,601166.SH,1270400.0,64000.0,2.47,0.0
021820.OF,20251028,20250930,688052.SH,1399860.0,7000.0,2.72,0.0
021820.OF,20251028,20250930,600985.SH,1726200.0,140000.0,3.35,0.01
021820.OF,20251028,20250930,601665.SH,1722000.0,300000.0,3.35,0.0
021820.OF,20251028,20250930,600900.SH,2812200.0,103200.0,5.46,0.0
021820.OF,20251028,20250930,000543.SZ,1968830.0,277300.0,3.83,0.01
021820.OF,20250829,20250630,000975.SZ,378800.0,20000.0,1.0,0.0
021820.OF,20250829,20250630,600111.SH,473100.0,19000.0,1.25,0.0
021820.OF,20250829,20250630,000528.SZ,480500.0,50000.0,1.27,0.0
021820.OF,20250829,20250630,601933.SH,490000.0,100000.0,1.29,0.0
021820.OF,20250829,20250630,600585.SH,558220.0,26000.0,1.47,0.0
021820.OF,20250829,20250630,600487.SH,596700.0,39000.0,1.57,0.0
021820.OF,20250829,20250630,002984.SZ,600000.0,32000.0,1.58,0.0
021820.OF,20250829,20250630,600022.SH,650000.0,500000.0,1.71,0.0
021820.OF,20250829,20250630,600970.SH,660660.0,77000.0,1.74,0.0
021820.OF,20250829,20250630,000831.SZ,686280.0,19000.0,1.81,0.0
021820.OF,20250829,20250630,688018.SH,730500.0,5000.0,1.93,0.0
021820.OF,20250829,20250630,603501.SH,765900.0,6000.0,2.02,0.0
021820.OF,20250829,20250630,300124.SZ,774840.0,12000.0,2.04,0.0
021820.OF,20250829,20250630,300274.SZ,813240.0,12000.0,2.14,0.0
021820.OF,20250829,20250630,002714.SZ,840200.0,20000.0,2.21,0.0
021820.OF,20250829,20250630,601988.SH,843000.0,150000.0,2.22,0.0
021820.OF,20250829,20250630,600028.SH,846000.0,150000.0,2.23,0.0
021820.OF,20250829,20250630,603986.SH,885710.0,7000.0,2.33,0.0
021820.OF,20250829,20250630,601985.SH,932000.0,100000.0,2.46,0.0
021820.OF,20250829,20250630,600383.SH,947500.0,250000.0,2.5,0.01
021820.OF,20250829,20250630,600674.SH,967212.0,60300.0,2.55,0.0
021820.OF,20250829,20250630,002049.SZ,987900.0,15000.0,2.6,0.0
021820.OF,20250829,20250630,300783.SZ,1219950.0,45000.0,3.21,0.02
021820.OF,20250829,20250630,601628.SH,1235700.0,30000.0,3.26,0.0
021820.OF,20250829,20250630,002991.SZ,1249400.0,20000.0,3.29,0.04
021820.OF,20250721,20250630,002895.SZ,1554948.0,68925.0,4.1,0.01
021820.OF,20250721,20250630,300442.SZ,2476500.0,50000.0,6.53,0.01
021820.OF,20250721,20250630,002155.SZ,1392300.0,78000.0,3.67,0.0
021820.OF,20250721,20250630,600027.SH,1476900.0,270000.0,3.89,0.0
021820.OF,20250721,20250630,688361.SH,1383241.7,16430.0,3.65,0.01
021820.OF,20250721,20250630,688981.SH,1468559.52,16656.0,3.87,0.0
021820.OF,20250721,20250630,600988.SH,1318640.0,53000.0,3.47,0.0
021820.OF,20250721,20250630,600489.SH,1609300.0,110000.0,4.24,0.0
021820.OF,20250721,20250630,600050.SH,3204000.0,600000.0,8.44,0.0
021820.OF,20250721,20250630,000543.SZ,2450000.0,350000.0,6.46,0.02
021820.OF,20250422,20250331,002444.SZ,888300.0,30000.0,100.0,0.0
