ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
013285.OF,20240329,20231231,600176.SH,115011.0,11700.0,0.43,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,603444.SH,122560.0,500.0,0.46,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,300957.SZ,129523.0,1900.0,0.49,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,600309.SH,130594.0,1700.0,0.49,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,002032.SZ,174933.0,3300.0,0.66,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,002293.SZ,222031.0,23900.0,0.83,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,300750.SZ,235094.4,1440.0,0.88,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,601098.SH,265437.0,26100.0,1.0,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,688018.SH,277553.2,2696.0,1.04,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,300124.SZ,303072.0,4800.0,1.14,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,000999.SZ,318272.0,6400.0,1.19,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,603288.SH,353694.0,9320.0,1.33,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,600132.SH,372120.0,5600.0,1.4,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,600036.SH,442338.0,15900.0,1.66,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,000568.SZ,574144.0,3200.0,2.15,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,601636.SH,600552.0,87800.0,2.25,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,601225.SH,653857.0,31300.0,2.45,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,603986.SH,692925.0,7500.0,2.6,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,603259.SH,705772.0,9700.0,2.65,0.0,2024Q1,013285.OF
013285.OF,20240329,20231231,600887.SH,847975.0,31700.0,3.18,0.0,2024Q1,013285.OF
013285.OF,20240122,20231231,002372.SZ,910163.0,62900.0,3.41,0.0,2024Q1,013285.OF
013285.OF,20240122,20231231,600941.SH,1044540.0,10500.0,3.92,0.0,2024Q1,013285.OF
013285.OF,20240122,20231231,601888.SH,1180029.0,14100.0,4.42,0.0,2024Q1,013285.OF
013285.OF,20240122,20231231,601398.SH,1378074.0,288300.0,5.17,0.0,2024Q1,013285.OF
013285.OF,20240122,20231231,002714.SZ,1470126.0,35700.0,5.51,0.0,2024Q1,013285.OF
013285.OF,20240122,20231231,600900.SH,1605792.0,68800.0,6.02,0.0,2024Q1,013285.OF
013285.OF,20240122,20231231,300408.SZ,1679062.3,57014.0,6.29,0.0,2024Q1,013285.OF
013285.OF,20240122,20231231,000858.SZ,2216898.0,15800.0,8.31,0.0,2024Q1,013285.OF
013285.OF,20240122,20231231,000333.SZ,3337893.0,61100.0,12.51,0.0,2024Q1,013285.OF
