ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
018221.OF,20241025,20240930,603444.SH,244200.0,1000.0,6.9,0.0,2024Q4,018221.OF
018221.OF,20241025,20240930,000333.SZ,334664.0,4400.0,9.46,0.0,2024Q4,018221.OF
018221.OF,20241025,20240930,601899.SH,214052.0,11800.0,6.05,0.0,2024Q4,018221.OF
018221.OF,20241025,20240930,688303.SH,370546.6,14143.0,10.48,0.0,2024Q4,018221.OF
018221.OF,20241025,20240930,1818.HK,372799.99,30000.0,10.54,,2024Q4,018221.OF
018221.OF,20241025,20240930,0700.HK,320748.67,800.0,9.07,,2024Q4,018221.OF
018221.OF,20241025,20240930,600873.SH,226720.0,20800.0,6.41,0.0,2024Q4,018221.OF
018221.OF,20241025,20240930,600519.SH,349600.0,200.0,9.89,0.0,2024Q4,018221.OF
018221.OF,20241025,20240930,600141.SH,177750.0,7900.0,5.03,0.0,2024Q4,018221.OF
018221.OF,20241025,20240930,000858.SZ,373773.0,2300.0,10.57,0.0,2024Q4,018221.OF
