ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
014998.OF,20260122,20251231,601601.SH,381381.0,9100.0,3.03,0.0
014998.OF,20260122,20251231,301525.SZ,284922.0,3300.0,2.26,0.01
014998.OF,20260122,20251231,000100.SZ,244706.0,53900.0,1.94,0.0
014998.OF,20260122,20251231,600499.SH,359233.0,25900.0,2.85,0.0
014998.OF,20260122,20251231,600595.SH,294375.0,37500.0,2.34,0.0
014998.OF,20260122,20251231,300750.SZ,330534.0,900.0,2.62,0.0
014998.OF,20260122,20251231,603568.SH,246186.0,9700.0,1.96,0.0
014998.OF,20260122,20251231,002475.SZ,317576.0,5600.0,2.52,0.0
014998.OF,20260122,20251231,002379.SZ,313352.0,13100.0,2.49,0.0
014998.OF,20260122,20251231,002352.SZ,260576.0,6800.0,2.07,0.0
014998.OF,20251028,20250930,300750.SZ,281400.0,700.0,1.97,0.0
014998.OF,20251028,20250930,002850.SZ,254410.0,1300.0,1.78,0.0
014998.OF,20251028,20250930,002475.SZ,375202.0,5800.0,2.63,0.0
014998.OF,20251028,20250930,002379.SZ,281232.0,16200.0,1.97,0.0
014998.OF,20251028,20250930,300003.SZ,252288.0,14400.0,1.77,0.0
014998.OF,20251028,20250930,601838.SH,248400.0,14400.0,1.74,0.0
014998.OF,20251028,20250930,002126.SZ,272976.0,6600.0,1.91,0.0
014998.OF,20251028,20250930,301525.SZ,253575.0,2300.0,1.78,0.0
014998.OF,20251028,20250930,600499.SH,410928.0,33600.0,2.88,0.0
014998.OF,20251028,20250930,600885.SH,374206.56,14196.0,2.62,0.0
014998.OF,20250830,20250630,600938.SH,26110.0,1000.0,0.32,0.0
014998.OF,20250830,20250630,688222.SH,26226.48,1631.0,0.32,0.0
014998.OF,20250830,20250630,603125.SH,32120.0,1825.0,0.4,0.0
014998.OF,20250830,20250630,688290.SH,34920.4,670.0,0.43,0.0
