ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
018246.OF,20260122,20251231,601138.SH,4715800.0,76000.0,6.87,0.0
018246.OF,20260122,20251231,300502.SZ,6247760.0,14500.0,9.11,0.0
018246.OF,20260122,20251231,300308.SZ,6710000.0,11000.0,9.78,0.0
018246.OF,20260122,20251231,688256.SH,4202205.0,3100.0,6.12,0.0
018246.OF,20260122,20251231,2268.HK,2853271.98,52000.0,4.16,
018246.OF,20260122,20251231,9988.HK,5997561.44,46500.0,8.74,
018246.OF,20260122,20251231,0700.HK,6994420.07,12928.0,10.19,
018246.OF,20260122,20251231,600519.SH,6748182.0,4900.0,9.84,0.0
018246.OF,20260122,20251231,600309.SH,3297240.0,43000.0,4.81,0.0
018246.OF,20260122,20251231,000425.SZ,3126600.0,270000.0,4.56,0.0
018246.OF,20251028,20250930,601138.SH,5742870.0,87000.0,7.65,0.0
018246.OF,20251028,20250930,300502.SZ,4169778.0,11400.0,5.55,0.0
018246.OF,20251028,20250930,002311.SZ,4272590.0,67000.0,5.69,0.0
018246.OF,20251028,20250930,688256.SH,4107500.0,3100.0,5.47,0.0
018246.OF,20251028,20250930,1801.HK,5280676.32,60000.0,7.03,
018246.OF,20251028,20250930,6181.HK,3900250.56,6000.0,5.19,
018246.OF,20251028,20250930,2268.HK,4003234.7,56000.0,5.33,
018246.OF,20251028,20250930,9988.HK,7271885.7,45000.0,9.68,
018246.OF,20251028,20250930,0700.HK,7929505.19,13100.0,10.56,
018246.OF,20251028,20250930,600519.SH,7075551.0,4900.0,9.42,0.0
018246.OF,20250830,20250630,000425.SZ,2059050.0,265000.0,3.08,0.0
018246.OF,20250830,20250630,002475.SZ,1456980.0,42000.0,2.18,0.0
018246.OF,20250830,20250630,9636.HK,349459.24,8000.0,0.52,
018246.OF,20250830,20250630,600809.SH,705560.0,4000.0,1.05,0.0
018246.OF,20250830,20250630,300124.SZ,2066240.0,32000.0,3.09,0.0
018246.OF,20250830,20250630,601021.SH,1725150.0,31000.0,2.58,0.0
018246.OF,20250830,20250630,9988.HK,1802377.98,18000.0,2.69,
018246.OF,20250830,20250630,2883.HK,1127607.94,192000.0,1.69,0.01
018246.OF,20250830,20250630,000858.SZ,1189000.0,10000.0,1.78,0.0
018246.OF,20250830,20250630,3690.HK,1371208.02,12000.0,2.05,
018246.OF,20250830,20250630,688506.SH,1450988.0,4900.0,2.17,0.0
018246.OF,20250830,20250630,0753.HK,1521862.16,280000.0,2.28,0.01
018246.OF,20250830,20250630,300204.SZ,1491200.0,40000.0,2.23,0.01
018246.OF,20250830,20250630,002142.SZ,1477440.0,54000.0,2.21,0.0
018246.OF,20250830,20250630,600919.SH,2029800.0,170000.0,3.03,0.0
018246.OF,20250830,20250630,9992.HK,2188132.83,9000.0,3.27,
018246.OF,20250721,20250630,603129.SH,2662950.0,12300.0,3.98,0.01
018246.OF,20250721,20250630,002311.SZ,3808350.0,65000.0,5.69,0.0
018246.OF,20250721,20250630,002003.SZ,2509300.0,230000.0,3.75,0.02
018246.OF,20250721,20250630,1801.HK,4182567.48,58500.0,6.25,
018246.OF,20250721,20250630,1530.HK,3774333.06,175000.0,5.64,
018246.OF,20250721,20250630,6181.HK,6039443.59,6570.0,9.03,
018246.OF,20250721,20250630,2268.HK,3414340.8,90000.0,5.1,
018246.OF,20250721,20250630,0700.HK,6867360.14,14971.0,10.27,
018246.OF,20250721,20250630,600519.SH,6342840.0,4500.0,9.48,0.0
018246.OF,20250721,20250630,600298.SH,3270810.0,93000.0,4.89,0.01
018246.OF,20250422,20250331,002594.SZ,2436850.0,6500.0,3.52,0.0
018246.OF,20250422,20250331,2268.HK,2458419.12,60000.0,3.55,
