ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
019412.OF,20260116,20251231,603920.SH,7721395.0,159500.0,6.33,0.02
019412.OF,20260116,20251231,300421.SZ,8768352.0,238400.0,7.19,0.1
019412.OF,20260116,20251231,601100.SH,8869737.0,80700.0,7.27,0.01
019412.OF,20260116,20251231,300136.SZ,9126400.0,147200.0,7.48,0.02
019412.OF,20260116,20251231,300115.SZ,9062850.0,194900.0,7.43,0.01
019412.OF,20260116,20251231,603119.SH,9831950.0,85000.0,8.06,0.04
019412.OF,20260116,20251231,301225.SZ,9764500.0,59000.0,8.01,0.2
019412.OF,20260116,20251231,688210.SH,7264124.52,131311.0,5.96,0.08
019412.OF,20260116,20251231,300952.SZ,8476438.0,207400.0,6.95,0.2
019412.OF,20260116,20251231,000700.SZ,6538586.0,454700.0,5.36,0.05
019412.OF,20251022,20250930,301196.SZ,5497772.0,57400.0,5.25,0.05
019412.OF,20251022,20250930,688698.SH,5554614.25,58255.0,5.31,0.03
019412.OF,20251022,20250930,688322.SH,5682089.2,62372.0,5.43,0.02
019412.OF,20251022,20250930,601689.SH,5742191.0,70900.0,5.49,0.0
019412.OF,20251022,20250930,300680.SZ,5842688.0,92800.0,5.58,0.05
019412.OF,20251022,20250930,300007.SZ,6407856.0,100800.0,6.12,0.04
019412.OF,20251022,20250930,301413.SZ,6622203.0,39900.0,6.33,0.07
019412.OF,20251022,20250930,600699.SH,7434070.0,213500.0,7.1,0.02
019412.OF,20251022,20250930,688210.SH,7737617.45,123901.0,7.39,0.08
019412.OF,20251022,20250930,603119.SH,8691176.0,77200.0,8.3,0.04
019412.OF,20250829,20250630,600967.SH,98685.0,5100.0,0.11,0.0
019412.OF,20250829,20250630,300698.SZ,295552.0,6400.0,0.34,0.01
019412.OF,20250829,20250630,600699.SH,320896.0,18400.0,0.37,0.0
019412.OF,20250829,20250630,603596.SH,625957.2,11880.0,0.73,0.0
019412.OF,20250829,20250630,603305.SH,674685.0,51700.0,0.78,0.01
019412.OF,20250829,20250630,603337.SH,828828.0,23100.0,0.96,0.0
019412.OF,20250829,20250630,603119.SH,878560.0,19000.0,1.02,0.01
019412.OF,20250829,20250630,688648.SH,955475.52,20256.0,1.11,0.03
019412.OF,20250829,20250630,301345.SZ,972900.0,9000.0,1.13,0.03
019412.OF,20250829,20250630,002048.SZ,1204014.0,65400.0,1.4,0.01
019412.OF,20250829,20250630,603275.SH,1210055.0,24500.0,1.41,0.06
019412.OF,20250829,20250630,002085.SZ,1654149.0,104100.0,1.92,0.0
019412.OF,20250829,20250630,603319.SH,1717870.0,48500.0,2.0,0.02
019412.OF,20250829,20250630,603990.SH,1886625.0,116100.0,2.19,0.04
019412.OF,20250829,20250630,000988.SZ,2764188.0,58800.0,3.22,0.01
019412.OF,20250829,20250630,301225.SZ,3323669.0,43900.0,3.87,0.15
