ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
019818.OF,20260122,20251231,603319.SH,10540892.8,288160.0,4.01,0.08
019818.OF,20260122,20251231,002602.SZ,13897076.0,814600.0,5.28,0.01
019818.OF,20260122,20251231,603119.SH,11023351.0,95300.0,4.19,0.05
019818.OF,20260122,20251231,688382.SH,11326964.04,415821.0,4.31,0.1
019818.OF,20260122,20251231,688256.SH,13849654.35,10217.0,5.27,0.0
019818.OF,20260122,20251231,1801.HK,17657645.03,256389.0,6.71,
019818.OF,20260122,20251231,1530.HK,17679366.35,809500.0,6.72,
019818.OF,20260122,20251231,9992.HK,12477731.4,73600.0,4.74,
019818.OF,20260122,20251231,0700.HK,30351714.56,56100.0,11.54,
019818.OF,20260122,20251231,600036.SH,8689440.0,206400.0,3.3,0.0
019818.OF,20251028,20250930,002940.SZ,16774424.0,441200.0,4.45,0.24
019818.OF,20251028,20250930,300723.SZ,21097650.0,355000.0,5.59,0.08
019818.OF,20251028,20250930,300204.SZ,28638180.0,818000.0,7.59,0.18
019818.OF,20251028,20250930,688382.SH,18599113.5,597850.0,4.93,0.14
019818.OF,20251028,20250930,688068.SH,21051388.8,123890.0,5.58,0.13
019818.OF,20251028,20250930,1801.HK,22565122.02,256389.0,5.98,
019818.OF,20251028,20250930,1530.HK,22664728.5,827500.0,6.01,
019818.OF,20251028,20250930,9926.HK,19852567.5,154000.0,5.26,
019818.OF,20251028,20250930,9969.HK,17996807.84,1053000.0,4.77,0.07
019818.OF,20251028,20250930,1177.HK,20407330.67,2746000.0,5.41,
019818.OF,20250829,20250630,0460.HK,7.09,7.0,0.0,
019818.OF,20250829,20250630,603120.SH,2172.95,65.0,0.0,0.0
019818.OF,20250829,20250630,001335.SZ,2244.0,80.0,0.0,0.0
019818.OF,20250829,20250630,603257.SH,2922.66,78.0,0.0,0.0
019818.OF,20250829,20250630,001390.SZ,3225.36,178.0,0.0,0.0
019818.OF,20250829,20250630,603409.SH,3332.0,100.0,0.0,0.0
019818.OF,20250829,20250630,603124.SH,4075.28,88.0,0.0,0.0
019818.OF,20250829,20250630,603014.SH,5555.6,170.0,0.0,0.0
019818.OF,20250829,20250630,301595.SZ,5703.6,196.0,0.0,0.0
019818.OF,20250829,20250630,301636.SZ,6074.88,128.0,0.0,0.0
019818.OF,20250829,20250630,603049.SH,6727.45,157.0,0.0,0.0
019818.OF,20250829,20250630,603395.SH,6746.0,200.0,0.0,0.0
019818.OF,20250829,20250630,001382.SZ,7396.86,366.0,0.0,0.0
019818.OF,20250829,20250630,301173.SZ,7781.54,173.0,0.0,0.0
019818.OF,20250829,20250630,688755.SH,7983.99,203.0,0.0,0.0
019818.OF,20250829,20250630,301665.SZ,9682.61,422.0,0.0,0.0
019818.OF,20250829,20250630,301590.SZ,10182.04,73.0,0.0,0.0
019818.OF,20250829,20250630,301662.SZ,11797.5,143.0,0.0,0.0
019818.OF,20250829,20250630,301501.SZ,12254.62,271.0,0.0,0.0
019818.OF,20250829,20250630,603072.SH,12305.7,226.0,0.0,0.0
019818.OF,20250829,20250630,688758.SH,13185.69,777.0,0.0,0.0
019818.OF,20250829,20250630,688757.SH,13903.84,536.0,0.01,0.0
019818.OF,20250829,20250630,301535.SZ,13938.66,734.0,0.01,0.0
019818.OF,20250829,20250630,301479.SZ,14172.34,182.0,0.01,0.0
019818.OF,20250829,20250630,001388.SZ,15385.54,937.0,0.01,0.0
019818.OF,20250829,20250630,301678.SZ,17014.28,382.0,0.01,0.0
019818.OF,20250829,20250630,301551.SZ,31778.48,652.0,0.01,0.0
019818.OF,20250829,20250630,688708.SH,34500.96,624.0,0.01,0.0
019818.OF,20250829,20250630,688775.SH,35633.92,287.0,0.01,0.0
019818.OF,20250829,20250630,603166.SH,2796976.0,180800.0,1.06,0.03
019818.OF,20250829,20250630,9688.HK,3329392.66,133000.0,1.26,
019818.OF,20250829,20250630,605133.SH,3742392.0,84900.0,1.41,0.05
