ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
013025.OF,20240330,20231231,603231.SH,2454.42,114.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,603062.SH,2543.64,44.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,603107.SH,2746.69,151.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,603276.SH,2811.44,113.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,603373.SH,3058.0,88.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,603275.SH,3414.2,86.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,001239.SZ,3764.88,189.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,001306.SZ,3768.0,50.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,603004.SH,3867.56,124.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,001378.SZ,4565.42,146.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,001326.SZ,4572.16,94.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301520.SZ,5432.22,103.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301500.SZ,5765.64,276.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688648.SH,6493.29,303.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301515.SZ,6502.1,230.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688719.SH,6611.0,110.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301505.SZ,6947.14,194.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301555.SZ,7266.56,224.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688429.SH,7331.74,346.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301533.SZ,7461.0,225.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301418.SZ,7580.2,151.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688646.SH,7682.91,213.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688671.SH,7751.8,226.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301395.SZ,7775.04,416.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301517.SZ,7776.82,178.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301550.SZ,7842.6,180.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301456.SZ,7871.01,259.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301578.SZ,8061.76,118.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301393.SZ,8193.06,138.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688651.SH,8196.9,178.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301528.SZ,8200.29,119.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688720.SH,8223.6,165.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688638.SH,8414.88,141.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301329.SZ,8803.08,396.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688653.SH,8906.43,557.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301469.SZ,8967.39,271.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301272.SZ,9234.74,173.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301516.SZ,9368.04,604.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688702.SH,9443.28,196.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301413.SZ,9543.16,164.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301486.SZ,9544.5,202.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301202.SZ,9730.8,306.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301508.SZ,9844.92,369.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301251.SZ,9892.74,286.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301261.SZ,10068.3,198.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301372.SZ,10069.29,231.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688652.SH,10136.5,194.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688610.SH,10149.0,199.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688602.SH,10318.98,933.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688603.SH,10379.6,140.0,0.0,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688592.SH,10914.48,216.0,0.01,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688591.SH,11572.26,413.0,0.01,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301566.SZ,12752.64,576.0,0.01,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301510.SZ,13863.96,396.0,0.01,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688563.SH,14215.15,235.0,0.01,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688627.SH,16929.96,193.0,0.01,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301421.SZ,17454.78,294.0,0.01,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301488.SZ,18101.58,262.0,0.01,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,300904.SZ,18705.12,304.0,0.01,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301348.SZ,23354.68,524.0,0.01,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,001358.SZ,35756.16,751.0,0.02,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,601096.SH,126537.04,23235.0,0.06,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688103.SH,671074.2,13590.0,0.32,0.02,2024Q1,013025.OF
013025.OF,20240330,20231231,300709.SZ,701775.0,22500.0,0.33,0.02,2024Q1,013025.OF
013025.OF,20240330,20231231,601881.SH,712155.0,59100.0,0.34,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,002409.SZ,713344.0,12800.0,0.34,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,301018.SZ,724350.0,27500.0,0.34,0.02,2024Q1,013025.OF
013025.OF,20240330,20231231,688621.SH,778061.25,11155.0,0.37,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,001309.SZ,797076.0,8400.0,0.38,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,603650.SH,842490.0,25300.0,0.4,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688486.SH,1026410.34,8642.0,0.48,0.06,2024Q1,013025.OF
013025.OF,20240330,20231231,002777.SZ,1062153.0,42300.0,0.5,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,603986.SH,1154875.0,12500.0,0.54,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,002436.SZ,1287402.0,87400.0,0.61,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,603893.SH,1407480.0,22200.0,0.66,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,600415.SH,1412760.0,193000.0,0.67,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688025.SH,1470434.4,15888.0,0.69,0.02,2024Q1,013025.OF
013025.OF,20240330,20231231,688595.SH,1483068.3,34251.0,0.7,0.02,2024Q1,013025.OF
013025.OF,20240330,20231231,688213.SH,1524066.36,27431.0,0.72,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,688072.SH,1558730.7,6739.0,0.73,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,300759.SZ,1660554.0,57300.0,0.78,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,603259.SH,1688032.0,23200.0,0.8,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,688120.SH,1735661.9,9247.0,0.82,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,300115.SZ,1796700.0,135600.0,0.85,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,601198.SH,1920059.0,233300.0,0.9,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,002236.SZ,1926180.0,104400.0,0.91,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,300602.SZ,2228031.0,123300.0,1.05,0.03,2024Q1,013025.OF
013025.OF,20240330,20231231,002519.SZ,2244029.0,363700.0,1.06,0.03,2024Q1,013025.OF
013025.OF,20240330,20231231,688049.SH,2252068.92,59156.0,1.06,0.07,2024Q1,013025.OF
013025.OF,20240330,20231231,600276.SH,2266023.0,50100.0,1.07,0.0,2024Q1,013025.OF
013025.OF,20240330,20231231,002465.SZ,2268025.0,176500.0,1.07,0.01,2024Q1,013025.OF
013025.OF,20240330,20231231,603569.SH,2293389.0,185100.0,1.08,0.03,2024Q1,013025.OF
