ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
015779.OF,20260122,20251231,603317.SH,74698852.24,5966362.0,5.49,0.56
015779.OF,20260122,20251231,603515.SH,84818962.36,4639987.0,6.24,0.63
015779.OF,20260122,20251231,002304.SZ,64001738.0,1053700.0,4.71,0.07
015779.OF,20260122,20251231,002035.SZ,46823640.0,7552200.0,3.44,0.97
015779.OF,20260122,20251231,1579.HK,79504675.99,6986000.0,5.84,
015779.OF,20260122,20251231,1999.HK,76782110.78,18601600.0,5.64,
015779.OF,20260122,20251231,0960.HK,51426492.62,6651500.0,3.78,
015779.OF,20260122,20251231,2331.HK,83050853.2,4925000.0,6.11,
015779.OF,20260122,20251231,0700.HK,65401182.01,120883.0,4.81,
015779.OF,20260122,20251231,600872.SH,76419720.0,4354400.0,5.62,0.56
015779.OF,20251028,20250930,002831.SZ,49696552.95,1814405.0,3.25,0.36
015779.OF,20251028,20250930,603317.SH,71090092.72,6149662.0,4.64,0.58
015779.OF,20251028,20250930,603515.SH,79807776.4,4639987.0,5.21,0.63
015779.OF,20251028,20250930,002508.SZ,63660420.0,3336500.0,4.16,0.36
015779.OF,20251028,20250930,601012.SH,49703400.0,2761300.0,3.25,0.04
015779.OF,20251028,20250930,002304.SZ,70779892.0,1041800.0,4.62,0.07
015779.OF,20251028,20250930,1579.HK,76250829.69,6639000.0,4.98,
015779.OF,20251028,20250930,1999.HK,73196250.59,18601600.0,4.78,
015779.OF,20251028,20250930,2331.HK,60949248.37,3784500.0,3.98,
015779.OF,20251028,20250930,0700.HK,106705111.76,176283.0,6.97,
015779.OF,20250829,20250630,603120.SH,2172.95,65.0,0.0,0.0
015779.OF,20250829,20250630,001335.SZ,2244.0,80.0,0.0,0.0
015779.OF,20250829,20250630,001390.SZ,3225.36,178.0,0.0,0.0
015779.OF,20250829,20250630,603409.SH,3332.0,100.0,0.0,0.0
015779.OF,20250829,20250630,001395.SZ,3780.0,80.0,0.0,0.0
015779.OF,20250829,20250630,603271.SH,4420.08,126.0,0.0,0.0
015779.OF,20250829,20250630,603210.SH,4464.46,286.0,0.0,0.0
015779.OF,20250829,20250630,301560.SZ,5215.5,190.0,0.0,0.0
015779.OF,20250829,20250630,301595.SZ,5703.6,196.0,0.0,0.0
015779.OF,20250829,20250630,301636.SZ,6074.88,128.0,0.0,0.0
015779.OF,20250829,20250630,603014.SH,6699.4,205.0,0.0,0.0
015779.OF,20250829,20250630,301173.SZ,7781.54,173.0,0.0,0.0
015779.OF,20250829,20250630,301665.SZ,8799.27,393.0,0.0,0.0
015779.OF,20250829,20250630,301658.SZ,10042.26,437.0,0.0,0.0
015779.OF,20250829,20250630,001356.SZ,10237.96,709.0,0.0,0.0
015779.OF,20250829,20250630,301601.SZ,11576.7,342.0,0.0,0.0
015779.OF,20250829,20250630,301662.SZ,11797.5,143.0,0.0,0.0
015779.OF,20250829,20250630,603072.SH,12305.7,226.0,0.0,0.0
015779.OF,20250829,20250630,301535.SZ,13938.66,734.0,0.0,0.0
015779.OF,20250829,20250630,301479.SZ,14172.34,182.0,0.0,0.0
