ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
021636.OF,20241024,20240930,603993.SH,503730.0,57900.0,5.51,0.0,2024Q4,021636.OF
021636.OF,20241024,20240930,601225.SH,424732.0,15400.0,4.64,0.0,2024Q4,021636.OF
021636.OF,20241024,20240930,601101.SH,415830.0,41500.0,4.55,0.0,2024Q4,021636.OF
021636.OF,20241024,20240930,601899.SH,409964.0,22600.0,4.48,0.0,2024Q4,021636.OF
021636.OF,20241024,20240930,601168.SH,527366.0,27800.0,5.77,0.0,2024Q4,021636.OF
021636.OF,20241024,20240930,601600.SH,605200.0,68000.0,6.62,0.0,2024Q4,021636.OF
021636.OF,20241024,20240930,600985.SH,437643.0,24300.0,4.79,0.0,2024Q4,021636.OF
021636.OF,20241024,20240930,600489.SH,390640.0,25700.0,4.27,0.0,2024Q4,021636.OF
021636.OF,20241024,20240930,1258.HK,427876.46,74021.0,4.68,,2024Q4,021636.OF
021636.OF,20241024,20240930,2899.HK,414065.9,26000.0,4.53,0.0,2024Q4,021636.OF
021636.OF,20241024,20240930,3993.HK,474765.38,69000.0,5.19,0.0,2024Q4,021636.OF
021636.OF,20241024,20240930,000975.SZ,526663.0,28300.0,5.76,0.0,2024Q4,021636.OF
