ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
019032.OF,20260122,20251231,300750.SZ,136407709.2,371420.0,4.36,0.01
019032.OF,20260122,20251231,300408.SZ,170098683.0,3718004.0,5.44,0.2
019032.OF,20260122,20251231,300502.SZ,287290101.76,666752.0,9.19,0.08
019032.OF,20260122,20251231,300308.SZ,267546000.0,438600.0,8.55,0.04
019032.OF,20260122,20251231,002600.SZ,159293267.28,10250532.0,5.09,0.14
019032.OF,20260122,20251231,002475.SZ,103416809.68,1823608.0,3.31,0.03
019032.OF,20260122,20251231,605376.SH,207304920.0,3169800.0,6.63,1.21
019032.OF,20260122,20251231,600900.SH,282449692.81,10387999.0,9.03,0.04
019032.OF,20260122,20251231,000977.SZ,138661200.0,2082000.0,4.43,0.14
019032.OF,20260122,20251231,000703.SZ,103595359.14,9618882.0,3.31,0.27
019032.OF,20251028,20250930,300750.SZ,396106278.0,985339.0,10.46,0.02
019032.OF,20251028,20250930,300502.SZ,353828341.04,967352.0,9.35,0.11
019032.OF,20251028,20250930,603688.SH,136848712.0,3380650.0,3.61,0.62
019032.OF,20251028,20250930,300308.SZ,373605840.0,925500.0,9.87,0.08
019032.OF,20251028,20250930,300274.SZ,401365058.64,2477868.0,10.6,0.16
019032.OF,20251028,20250930,300207.SZ,149024510.06,4410314.0,3.94,0.26
019032.OF,20251028,20250930,605376.SH,186059008.0,2843200.0,4.91,1.09
019032.OF,20251028,20250930,600900.SH,286471047.75,10512699.0,7.57,0.04
019032.OF,20251028,20250930,600498.SH,133803570.15,4874447.0,3.53,0.41
019032.OF,20251028,20250930,600183.SH,222769728.76,4123838.0,5.88,0.17
019032.OF,20250830,20250630,603120.SH,2172.95,65.0,0.0,0.0
019032.OF,20250830,20250630,001335.SZ,2244.0,80.0,0.0,0.0
019032.OF,20250830,20250630,603382.SH,2350.95,105.0,0.0,0.0
019032.OF,20250830,20250630,603400.SH,2497.17,57.0,0.0,0.0
019032.OF,20250830,20250630,603257.SH,2922.66,78.0,0.0,0.0
019032.OF,20250830,20250630,603409.SH,3332.0,100.0,0.0,0.0
019032.OF,20250830,20250630,001395.SZ,3780.0,80.0,0.0,0.0
019032.OF,20250830,20250630,603124.SH,4075.28,88.0,0.0,0.0
019032.OF,20250830,20250630,603271.SH,4420.08,126.0,0.0,0.0
019032.OF,20250830,20250630,603210.SH,4464.46,286.0,0.0,0.0
019032.OF,20250830,20250630,301595.SZ,5703.6,196.0,0.0,0.0
019032.OF,20250830,20250630,301636.SZ,6074.88,128.0,0.0,0.0
019032.OF,20250830,20250630,603014.SH,6699.4,205.0,0.0,0.0
019032.OF,20250830,20250630,301173.SZ,7781.54,173.0,0.0,0.0
019032.OF,20250830,20250630,688755.SH,7983.99,203.0,0.0,0.0
019032.OF,20250830,20250630,301665.SZ,8799.27,393.0,0.0,0.0
019032.OF,20250830,20250630,301658.SZ,10042.26,437.0,0.0,0.0
019032.OF,20250830,20250630,301590.SZ,10182.04,73.0,0.0,0.0
019032.OF,20250830,20250630,001356.SZ,10237.96,709.0,0.0,0.0
019032.OF,20250830,20250630,603072.SH,12305.7,226.0,0.0,0.0
019032.OF,20250830,20250630,688758.SH,13185.69,777.0,0.0,0.0
019032.OF,20250830,20250630,603194.SH,13208.49,291.0,0.0,0.0
019032.OF,20250830,20250630,301535.SZ,13938.66,734.0,0.0,0.0
019032.OF,20250830,20250630,301479.SZ,14172.34,182.0,0.0,0.0
019032.OF,20250830,20250630,603202.SH,15049.56,166.0,0.0,0.0
019032.OF,20250830,20250630,001388.SZ,15385.54,937.0,0.0,0.0
019032.OF,20250830,20250630,301501.SZ,15827.0,350.0,0.0,0.0
019032.OF,20250830,20250630,301602.SZ,16318.4,658.0,0.0,0.0
019032.OF,20250830,20250630,301678.SZ,17014.28,382.0,0.0,0.0
019032.OF,20250830,20250630,688583.SH,18087.36,227.0,0.0,0.0
019032.OF,20250830,20250630,301275.SZ,22307.43,397.0,0.0,0.0
019032.OF,20250830,20250630,301458.SZ,23911.11,701.0,0.0,0.0
019032.OF,20250830,20250630,688545.SH,26788.3,994.0,0.0,0.0
019032.OF,20250830,20250630,688411.SH,46754.4,560.0,0.0,0.0
019032.OF,20250830,20250630,688775.SH,71143.68,573.0,0.0,0.0
019032.OF,20250830,20250630,600926.SH,2938454.0,174700.0,0.1,0.0
019032.OF,20250830,20250630,002600.SZ,5150838.88,599632.0,0.17,0.01
019032.OF,20250830,20250630,002913.SZ,7726007.0,262700.0,0.26,0.09
019032.OF,20250830,20250630,688208.SH,9879240.6,322851.0,0.33,0.05
019032.OF,20250830,20250630,600595.SH,9890040.0,2258000.0,0.33,0.06
019032.OF,20250830,20250630,688472.SH,14777734.95,1615053.0,0.49,0.12
