ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
018440.OF,20240329,20231231,002129.SZ,120428.0,7700.0,0.23,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,002049.SZ,121410.0,1800.0,0.23,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600279.SH,121485.0,27300.0,0.23,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600585.SH,124080.0,5500.0,0.23,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,300059.SZ,124956.0,8900.0,0.24,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,300014.SZ,126600.0,3000.0,0.24,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,300232.SZ,126720.0,14400.0,0.24,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,601567.SH,127100.0,6200.0,0.24,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,002241.SZ,128161.0,6100.0,0.24,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,601088.SH,128535.0,4100.0,0.24,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,002224.SZ,129795.0,25500.0,0.25,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600588.SH,138762.0,7800.0,0.26,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600841.SH,138885.0,23500.0,0.26,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,000507.SZ,139916.0,26600.0,0.26,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600628.SH,140200.0,20000.0,0.26,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600386.SH,140224.0,31300.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600426.SH,140709.0,5100.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600271.SH,141512.0,13300.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,002202.SZ,141600.0,17700.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600015.SH,141624.0,25200.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,603950.SH,141680.0,9200.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,002611.SZ,141856.0,28600.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600020.SH,142048.0,38600.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,002328.SZ,142086.0,23800.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,601999.SH,142104.0,19100.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600764.SH,142215.0,5700.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,002195.SZ,142448.0,46400.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600739.SH,142538.0,12100.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,000958.SZ,142628.0,36200.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,601018.SH,142756.0,40100.0,0.27,0.0,2024Q1,018440.OF
018440.OF,20240329,20231231,600261.SH,142899.0,43700.0,0.27,0.0,2024Q1,018440.OF
