ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
011888.OF,20240329,20231231,6160.HK,6086.26,61.0,0.02,0.0,2024Q1,011888.OF
011888.OF,20240329,20231231,688072.SH,388584.0,1680.0,1.26,0.0,2024Q1,011888.OF
011888.OF,20240329,20231231,001270.SZ,388802.0,6200.0,1.26,0.01,2024Q1,011888.OF
011888.OF,20240329,20231231,688037.SH,392679.79,2939.0,1.27,0.0,2024Q1,011888.OF
011888.OF,20240329,20231231,000021.SZ,408492.0,25200.0,1.32,0.0,2024Q1,011888.OF
011888.OF,20240329,20231231,600048.SH,408870.0,41300.0,1.32,0.0,2024Q1,011888.OF
011888.OF,20240329,20231231,002920.SZ,673452.0,5200.0,2.18,0.0,2024Q1,011888.OF
011888.OF,20240329,20231231,600586.SH,812956.0,121700.0,2.63,0.01,2024Q1,011888.OF
011888.OF,20240329,20231231,600456.SH,819279.0,26100.0,2.65,0.01,2024Q1,011888.OF
011888.OF,20240329,20231231,000807.SZ,837070.0,68500.0,2.71,0.0,2024Q1,011888.OF
011888.OF,20240329,20231231,600938.SH,893322.0,42600.0,2.89,0.0,2024Q1,011888.OF
011888.OF,20240329,20231231,600961.SH,901208.0,107800.0,2.92,0.02,2024Q1,011888.OF
011888.OF,20240329,20231231,603668.SH,1102234.0,60100.0,3.57,0.01,2024Q1,011888.OF
011888.OF,20240329,20231231,600845.SH,1190720.0,24400.0,3.86,0.0,2024Q1,011888.OF
011888.OF,20240329,20231231,600584.SH,1230232.0,41200.0,3.99,0.0,2024Q1,011888.OF
011888.OF,20240329,20231231,002531.SZ,1240040.0,106900.0,4.02,0.01,2024Q1,011888.OF
011888.OF,20240122,20231231,603993.SH,2496000.0,480000.0,8.09,0.0,2024Q1,011888.OF
011888.OF,20240122,20231231,601225.SH,1322337.0,63300.0,4.28,0.0,2024Q1,011888.OF
011888.OF,20240122,20231231,002567.SZ,1754250.0,233900.0,5.68,0.02,2024Q1,011888.OF
011888.OF,20240122,20231231,300037.SZ,1854160.0,39200.0,6.01,0.01,2024Q1,011888.OF
011888.OF,20240122,20231231,002100.SZ,1857486.0,211800.0,6.02,0.02,2024Q1,011888.OF
011888.OF,20240122,20231231,002096.SZ,1385132.0,133700.0,4.49,0.03,2024Q1,011888.OF
011888.OF,20240122,20231231,600522.SH,2062099.0,165100.0,6.68,0.0,2024Q1,011888.OF
011888.OF,20240122,20231231,1378.HK,1308708.55,226000.0,4.24,,2024Q1,011888.OF
011888.OF,20240122,20231231,3993.HK,996430.89,257505.0,3.23,0.0,2024Q1,011888.OF
011888.OF,20240122,20231231,000960.SZ,1848712.0,129100.0,5.99,0.01,2024Q1,011888.OF
011888.OF,20240122,20231231,000630.SZ,2290752.0,698400.0,7.42,0.01,2024Q1,011888.OF
011888.OF,20231025,20230930,300443.SZ,6320580.0,212100.0,4.78,0.12,2024Q1,011888.OF
011888.OF,20231025,20230930,603979.SH,4848756.0,130800.0,3.67,0.02,2024Q1,011888.OF
011888.OF,20231025,20230930,603993.SH,6304197.0,1066700.0,4.77,0.01,2024Q1,011888.OF
011888.OF,20231025,20230930,002271.SZ,4935800.0,185000.0,3.73,0.01,2024Q1,011888.OF
011888.OF,20231025,20230930,600522.SH,4827735.0,325100.0,3.65,0.01,2024Q1,011888.OF
011888.OF,20231025,20230930,1208.HK,4748184.67,2156000.0,3.59,,2024Q1,011888.OF
011888.OF,20231025,20230930,600026.SH,4929392.0,364600.0,3.73,0.01,2024Q1,011888.OF
011888.OF,20231025,20230930,000878.SZ,4792744.0,407200.0,3.63,0.02,2024Q1,011888.OF
011888.OF,20231025,20230930,000737.SZ,5169825.0,931500.0,3.91,0.13,2024Q1,011888.OF
011888.OF,20231025,20230930,000683.SZ,4759524.0,673200.0,3.6,0.02,2024Q1,011888.OF
011888.OF,20230830,20230630,001337.SZ,22086.35,715.0,0.03,0.0,2024Q1,011888.OF
011888.OF,20230830,20230630,001282.SZ,103530.0,2900.0,0.14,0.01,2024Q1,011888.OF
011888.OF,20230830,20230630,002567.SZ,105070.0,15800.0,0.15,0.0,2024Q1,011888.OF
011888.OF,20230830,20230630,002100.SZ,178200.0,21600.0,0.25,0.0,2024Q1,011888.OF
011888.OF,20230830,20230630,688256.SH,274104.0,1458.0,0.38,0.0,2024Q1,011888.OF
011888.OF,20230830,20230630,688099.SH,758289.76,8993.0,1.05,0.0,2024Q1,011888.OF
011888.OF,20230830,20230630,002572.SZ,799578.0,45900.0,1.11,0.01,2024Q1,011888.OF
011888.OF,20230830,20230630,600760.SH,1215000.0,27000.0,1.68,0.0,2024Q1,011888.OF
011888.OF,20230830,20230630,688383.SH,1513042.96,10868.0,2.09,0.03,2024Q1,011888.OF
011888.OF,20230830,20230630,600584.SH,1620840.0,52000.0,2.24,0.0,2024Q1,011888.OF
011888.OF,20230830,20230630,002179.SZ,1646205.0,36300.0,2.28,0.0,2024Q1,011888.OF
011888.OF,20230830,20230630,688409.SH,1667700.0,15300.0,2.31,0.03,2024Q1,011888.OF
011888.OF,20230830,20230630,601168.SH,1697365.0,161500.0,2.35,0.01,2024Q1,011888.OF
011888.OF,20230830,20230630,000630.SZ,1977049.0,684100.0,2.74,0.01,2024Q1,011888.OF
011888.OF,20230830,20230630,1208.HK,2277069.32,1088000.0,3.15,,2024Q1,011888.OF
011888.OF,20230830,20230630,688981.SH,2348169.6,46480.0,3.25,0.0,2024Q1,011888.OF
011888.OF,20230830,20230630,000034.SZ,2472870.0,93000.0,3.42,0.02,2024Q1,011888.OF
011888.OF,20230830,20230630,300124.SZ,3094922.0,48200.0,4.29,0.0,2024Q1,011888.OF
011888.OF,20230830,20230630,0883.HK,3097852.8,300000.0,4.29,0.01,2024Q1,011888.OF
011888.OF,20230830,20230630,601899.SH,3379164.0,297200.0,4.68,0.0,2024Q1,011888.OF
011888.OF,20230721,20230630,300443.SZ,3966855.0,111900.0,5.49,0.06,2024Q1,011888.OF
011888.OF,20230721,20230630,603606.SH,3397779.0,69300.0,4.7,0.01,2024Q1,011888.OF
011888.OF,20230721,20230630,603979.SH,3470760.0,111600.0,4.81,0.02,2024Q1,011888.OF
011888.OF,20230721,20230630,603993.SH,4313569.0,809300.0,5.97,0.0,2024Q1,011888.OF
011888.OF,20230721,20230630,600522.SH,4170011.0,262100.0,5.77,0.01,2024Q1,011888.OF
011888.OF,20230721,20230630,3993.HK,3538190.45,936000.0,4.9,0.01,2024Q1,011888.OF
011888.OF,20230721,20230630,0700.HK,3433331.82,11230.0,4.75,,2024Q1,011888.OF
011888.OF,20230721,20230630,600309.SH,5384592.0,61300.0,7.46,0.0,2024Q1,011888.OF
011888.OF,20230721,20230630,600301.SH,3379985.0,188300.0,4.68,0.12,2024Q1,011888.OF
011888.OF,20230721,20230630,000960.SZ,3422555.0,220100.0,4.74,0.01,2024Q1,011888.OF
