ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
012064.OF,20260122,20251231,601100.SH,113939300.6,1036660.0,10.15,0.08
012064.OF,20260122,20251231,002517.SZ,65174787.0,2980100.0,5.81,0.16
012064.OF,20260122,20251231,300054.SZ,112897421.6,3002591.0,10.06,0.41
012064.OF,20260122,20251231,688072.SH,48832080.0,147976.0,4.35,0.05
012064.OF,20260122,20251231,688008.SH,58507254.8,496666.0,5.21,0.04
012064.OF,20260122,20251231,688019.SH,77792427.84,356977.0,6.93,0.21
012064.OF,20260122,20251231,688012.SH,56491766.24,207142.0,5.03,0.03
012064.OF,20260122,20251231,9988.HK,82160142.79,637000.0,7.32,
012064.OF,20260122,20251231,0981.HK,117556178.2,1821586.0,10.47,0.03
012064.OF,20260122,20251231,0700.HK,46212514.27,85416.0,4.12,
012064.OF,20251028,20250930,601100.SH,156532234.2,1634460.0,10.22,0.12
012064.OF,20251028,20250930,002517.SZ,92127672.0,3280900.0,6.01,0.17
012064.OF,20251028,20250930,300054.SZ,147565700.39,4066291.0,9.63,0.55
012064.OF,20251028,20250930,002273.SZ,53172902.32,2011078.0,3.47,0.15
012064.OF,20251028,20250930,688008.SH,95194569.6,614952.0,6.21,0.05
012064.OF,20251028,20250930,688019.SH,98687907.52,432008.0,6.44,0.26
012064.OF,20251028,20250930,688012.SH,61323147.99,205101.0,4.0,0.03
012064.OF,20251028,20250930,9899.HK,69864963.69,294550.0,4.56,
012064.OF,20251028,20250930,0981.HK,152830099.78,2104299.0,9.97,0.04
012064.OF,20251028,20250930,0700.HK,84295482.66,139261.0,5.5,
012064.OF,20250830,20250630,688088.SH,10079376.75,208899.0,0.51,0.05
012064.OF,20250830,20250630,688608.SH,11164590.32,32084.0,0.57,0.03
012064.OF,20250830,20250630,603993.SH,11278590.0,1339500.0,0.57,0.01
012064.OF,20250830,20250630,300354.SZ,11990592.0,308400.0,0.61,0.38
012064.OF,20250830,20250630,301073.SZ,12203744.0,506800.0,0.62,0.28
012064.OF,20250830,20250630,002967.SZ,12515795.11,711529.0,0.64,0.13
012064.OF,20250830,20250630,603259.SH,13221455.0,190100.0,0.67,0.01
012064.OF,20250830,20250630,1060.HK,15994873.44,18270000.0,0.81,
012064.OF,20250830,20250630,002050.SZ,16450568.0,623600.0,0.84,0.02
012064.OF,20250830,20250630,001301.SZ,180412.0,3700.0,0.01,0.0
012064.OF,20250830,20250630,002384.SZ,188850.0,5000.0,0.01,0.0
012064.OF,20250830,20250630,601689.SH,190701.0,4036.0,0.01,0.0
012064.OF,20250830,20250630,000933.SZ,199680.0,12000.0,0.01,0.0
012064.OF,20250830,20250630,688308.SH,199961.1,10838.0,0.01,0.01
012064.OF,20250830,20250630,600522.SH,216900.0,15000.0,0.01,0.0
012064.OF,20250830,20250630,002241.SZ,256520.0,11000.0,0.01,0.0
012064.OF,20250830,20250630,000729.SZ,258600.0,20000.0,0.01,0.0
012064.OF,20250830,20250630,600183.SH,271350.0,9000.0,0.01,0.0
012064.OF,20250830,20250630,603920.SH,274590.0,9000.0,0.01,0.0
012064.OF,20250830,20250630,688408.SH,280080.0,6000.0,0.01,0.0
012064.OF,20250830,20250630,603699.SH,280530.0,9000.0,0.01,0.0
012064.OF,20250830,20250630,688271.SH,281028.0,2200.0,0.01,0.0
012064.OF,20250830,20250630,600487.SH,290700.0,19000.0,0.01,0.0
012064.OF,20250830,20250630,603296.SH,322720.0,4000.0,0.02,0.0
012064.OF,20250830,20250630,002179.SZ,326916.0,8100.0,0.02,0.0
012064.OF,20250830,20250630,603228.SH,334720.0,8000.0,0.02,0.0
012064.OF,20250830,20250630,300679.SZ,353964.0,7800.0,0.02,0.0
012064.OF,20250830,20250630,2858.HK,361223.4,170000.0,0.02,
012064.OF,20250830,20250630,6682.HK,370306.42,7900.0,0.02,
012064.OF,20250830,20250630,688195.SH,373500.0,8300.0,0.02,0.01
012064.OF,20250830,20250630,688386.SH,387013.06,7126.0,0.02,0.01
012064.OF,20250830,20250630,300395.SZ,393470.0,7700.0,0.02,0.0
012064.OF,20250830,20250630,603997.SH,417280.0,32000.0,0.02,0.0
012064.OF,20250830,20250630,300308.SZ,452166.0,3100.0,0.02,0.0
012064.OF,20250830,20250630,002138.SZ,724933.6,25780.0,0.04,0.0
012064.OF,20250830,20250630,001914.SZ,16620332.0,1343600.0,0.84,0.13
012064.OF,20250830,20250630,603737.SH,16984459.8,460908.0,0.86,0.06
012064.OF,20250830,20250630,832522.BJ,17074024.76,337298.0,0.87,0.26
012064.OF,20250830,20250630,301479.SZ,17429722.52,207510.0,0.88,1.04
012064.OF,20250830,20250630,603688.SH,19106850.0,542500.0,0.97,0.1
012064.OF,20250830,20250630,9699.HK,20864978.26,1208000.0,1.06,
012064.OF,20250830,20250630,9988.HK,20957650.62,209300.0,1.06,
012064.OF,20250830,20250630,300476.SZ,21688528.86,161397.0,1.1,0.02
012064.OF,20250830,20250630,1318.HK,22054042.51,223300.0,1.12,
012064.OF,20250830,20250630,688372.SH,22865326.0,378565.0,1.16,0.37
012064.OF,20250830,20250630,002517.SZ,23297515.0,1206500.0,1.18,0.06
012064.OF,20250830,20250630,6160.HK,23641501.23,175400.0,1.2,0.03
012064.OF,20250830,20250630,2382.HK,30388613.47,480500.0,1.54,
012064.OF,20250830,20250630,003000.SZ,31998078.0,2418600.0,1.62,0.81
012064.OF,20250830,20250630,300633.SZ,32926788.0,1107900.0,1.67,0.26
012064.OF,20250830,20250630,9899.HK,34043914.26,154900.0,1.73,
012064.OF,20250830,20250630,603501.SH,36074528.25,282605.0,1.83,0.02
012064.OF,20250830,20250630,002352.SZ,38013296.0,779600.0,1.93,0.02
012064.OF,20250830,20250630,000963.SZ,38705240.0,959000.0,1.97,0.05
012064.OF,20250830,20250630,002273.SZ,52788258.66,2643378.0,2.68,0.19
012064.OF,20250830,20250630,300627.SZ,735000.0,21000.0,0.04,0.0
012064.OF,20250830,20250630,002475.SZ,780525.0,22500.0,0.04,0.0
012064.OF,20250830,20250630,002371.SZ,1017083.0,2300.0,0.05,0.0
012064.OF,20250830,20250630,301367.SZ,1682000.0,20000.0,0.09,0.04
012064.OF,20250830,20250630,688337.SH,1729424.28,48484.0,0.09,0.07
012064.OF,20250830,20250630,688690.SH,1793501.97,78559.0,0.09,0.02
012064.OF,20250830,20250630,000893.SZ,2745754.0,91100.0,0.14,0.01
012064.OF,20250830,20250630,300450.SZ,2969575.0,119500.0,0.15,0.01
