ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
011252.OF,20240327,20231231,300996.SZ,22.9,1.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,603231.SH,3466.33,161.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,603075.SH,4242.42,182.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,001306.SZ,4823.04,64.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,603107.SH,5311.48,292.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,603119.SH,5394.62,226.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301505.SZ,6947.14,194.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301555.SZ,7266.56,224.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,688429.SH,7331.74,346.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,603182.SH,8064.42,546.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301517.SZ,8082.65,185.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301489.SZ,8206.08,128.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301373.SZ,8213.05,277.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301459.SZ,8286.72,208.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301520.SZ,8438.4,160.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301203.SZ,8748.0,225.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301568.SZ,8752.68,246.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,603170.SH,9165.22,542.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301516.SZ,9368.04,604.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301413.SZ,9543.16,164.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,001326.SZ,9942.45,192.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301261.SZ,10068.3,198.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301372.SZ,10069.29,231.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,688653.SH,10361.52,648.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,688603.SH,10379.6,140.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301499.SZ,10733.03,371.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301251.SZ,11103.39,321.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301508.SZ,11178.92,419.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301399.SZ,11213.11,293.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,301550.SZ,11328.2,260.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,688719.SH,11659.4,194.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,688631.SH,11844.0,336.0,0.0,0.0,2024Q1,011252.OF
011252.OF,20240327,20231231,603057.SH,11847.42,549.0,0.0,0.0,2024Q1,011252.OF
