ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
011927.OF,20260122,20251231,600025.SH,1409216.0,155200.0,3.26,0.0
011927.OF,20260122,20251231,601288.SH,3461376.0,450700.0,8.0,0.0
011927.OF,20260122,20251231,601328.SH,4249950.0,586200.0,9.82,0.0
011927.OF,20260122,20251231,601398.SH,6797596.0,857200.0,15.71,0.0
011927.OF,20260122,20251231,601988.SH,4691322.9,818730.0,10.84,0.0
011927.OF,20260122,20251231,600941.SH,2991080.0,29600.0,6.91,0.0
011927.OF,20260122,20251231,601728.SH,1949220.0,309400.0,4.51,0.0
011927.OF,20260122,20251231,601658.SH,1454605.0,266900.0,3.36,0.0
011927.OF,20260122,20251231,600900.SH,3953426.0,145400.0,9.14,0.0
011927.OF,20260122,20251231,600050.SH,1229977.0,240700.0,2.84,0.0
011927.OF,20260122,20251231,1288.HK,3643986.9,698000.0,8.42,0.0
011927.OF,20260122,20251231,3988.HK,12085.08,3000.0,0.03,0.0
011927.OF,20260122,20251231,3328.HK,5825.77,1000.0,0.01,0.0
011927.OF,20260122,20251231,0941.HK,3984826.0,54000.0,9.21,0.0
011927.OF,20251028,20250930,601288.SH,3006169.0,450700.0,3.79,0.0
011927.OF,20251028,20250930,601328.SH,3939264.0,586200.0,4.97,0.0
011927.OF,20251028,20250930,601398.SH,6390420.0,875400.0,8.06,0.0
011927.OF,20251028,20250930,601988.SH,4241021.4,818730.0,5.35,0.0
011927.OF,20251028,20250930,600941.SH,6165652.0,58900.0,7.78,0.01
011927.OF,20251028,20250930,601728.SH,452214.0,67900.0,0.57,0.0
011927.OF,20251028,20250930,600900.SH,3962150.0,145400.0,5.0,0.0
011927.OF,20251028,20250930,3606.HK,4832476.18,67600.0,6.1,0.01
011927.OF,20251028,20250930,1288.HK,3345615.21,698000.0,4.22,0.0
011927.OF,20251028,20250930,2328.HK,4072109.92,254000.0,5.14,
011927.OF,20251028,20250930,1398.HK,759873.25,145000.0,0.96,0.0
011927.OF,20251028,20250930,3988.HK,11667.88,3000.0,0.01,0.0
011927.OF,20251028,20250930,3328.HK,5961.76,1000.0,0.01,0.0
011927.OF,20251028,20250930,0941.HK,6634625.66,86000.0,8.37,0.0
011927.OF,20251028,20250930,0728.HK,2802099.96,578000.0,3.53,0.0
011927.OF,20251028,20250930,0700.HK,4660854.2,7700.0,5.88,
011927.OF,20250829,20250630,601799.SH,37500.0,300.0,0.04,0.0
011927.OF,20250829,20250630,600900.SH,51238.0,1700.0,0.06,0.0
011927.OF,20250829,20250630,002262.SZ,662882.0,31900.0,0.75,0.0
011927.OF,20250829,20250630,603179.SH,681065.0,14500.0,0.77,0.0
011927.OF,20250829,20250630,002415.SZ,693250.0,25000.0,0.78,0.0
011927.OF,20250829,20250630,688617.SH,790614.0,2662.0,0.89,0.0
011927.OF,20250829,20250630,0981.HK,815283.3,20000.0,0.92,0.0
011927.OF,20250829,20250630,0576.HK,948136.18,144000.0,1.07,
011927.OF,20250829,20250630,601009.SH,1050448.0,90400.0,1.19,0.0
011927.OF,20250829,20250630,002966.SZ,1050966.0,119700.0,1.19,0.0
011927.OF,20250829,20250630,000719.SZ,1129310.0,91000.0,1.27,0.01
011927.OF,20250829,20250630,600919.SH,1185642.0,99300.0,1.34,0.0
011927.OF,20250829,20250630,1378.HK,1328145.74,81000.0,1.5,
011927.OF,20250829,20250630,000582.SZ,1384350.0,167800.0,1.56,0.01
011927.OF,20250829,20250630,600885.SH,1405530.0,63000.0,1.59,0.0
011927.OF,20250829,20250630,002028.SZ,1414454.0,19400.0,1.6,0.0
011927.OF,20250829,20250630,000807.SZ,1556452.0,97400.0,1.76,0.0
011927.OF,20250829,20250630,002532.SZ,1567266.0,188600.0,1.77,0.0
011927.OF,20250829,20250630,600079.SH,1592382.0,75900.0,1.8,0.0
011927.OF,20250829,20250630,000951.SZ,2007636.0,114200.0,2.27,0.01
011927.OF,20250829,20250630,600020.SH,2146220.0,449000.0,2.42,0.02
011927.OF,20250829,20250630,601801.SH,2173306.0,318200.0,2.45,0.02
011927.OF,20250829,20250630,000429.SZ,2760643.0,207100.0,3.12,0.02
011927.OF,20250829,20250630,001965.SZ,2883600.0,240300.0,3.25,0.0
