ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
013436.OF,20240329,20231231,600425.SH,35.55,9.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,601168.SH,285.4,20.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,601061.SH,416.34,54.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301337.SZ,550.98,18.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301281.SZ,885.04,26.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,603896.SH,999.44,31.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,001328.SZ,1273.95,45.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301232.SZ,2085.07,43.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,001367.SZ,2154.04,49.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301307.SZ,2254.85,65.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301325.SZ,2791.44,36.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301315.SZ,2801.58,53.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,600547.SH,3293.28,144.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301428.SZ,3401.2,88.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301310.SZ,4329.85,89.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,603231.SH,4618.81,210.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,603004.SH,7990.05,248.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301578.SZ,12462.16,175.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301261.SZ,13939.8,273.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,688610.SH,14025.0,275.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301566.SZ,15042.85,655.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,688652.SH,21736.0,416.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,301498.SZ,24566.11,631.0,0.0,0.0,2024Q1,013436.OF
013436.OF,20240329,20231231,0038.HK,1501280.3,334000.0,0.06,0.06,2024Q1,013436.OF
013436.OF,20240329,20231231,688190.SH,2256130.11,31497.0,0.09,0.05,2024Q1,013436.OF
013436.OF,20240329,20231231,300034.SZ,2579566.0,126760.0,0.11,0.02,2024Q1,013436.OF
013436.OF,20240329,20231231,605183.SH,2969890.0,203000.0,0.12,0.05,2024Q1,013436.OF
013436.OF,20240329,20231231,9992.HK,4826301.17,263000.0,0.2,,2024Q1,013436.OF
013436.OF,20240329,20231231,603712.SH,5344096.0,169600.0,0.22,0.02,2024Q1,013436.OF
013436.OF,20240329,20231231,688311.SH,5521322.4,108240.0,0.23,0.07,2024Q1,013436.OF
013436.OF,20240329,20231231,1119.HK,7778118.88,3715600.0,0.32,,2024Q1,013436.OF
013436.OF,20240329,20231231,1316.HK,7876492.69,1763000.0,0.33,,2024Q1,013436.OF
013436.OF,20240329,20231231,600259.SH,8975940.0,253200.0,0.37,0.08,2024Q1,013436.OF
013436.OF,20240329,20231231,603087.SH,9024210.0,171400.0,0.37,0.03,2024Q1,013436.OF
013436.OF,20240329,20231231,002088.SZ,10223648.25,717449.0,0.42,0.14,2024Q1,013436.OF
013436.OF,20240329,20231231,3993.HK,11689938.95,3021000.0,0.48,0.02,2024Q1,013436.OF
013436.OF,20240329,20231231,603773.SH,13429455.0,396500.0,0.56,0.25,2024Q1,013436.OF
013436.OF,20240329,20231231,688533.SH,13799478.12,362001.0,0.57,0.91,2024Q1,013436.OF
013436.OF,20240329,20231231,000923.SZ,14525280.0,864600.0,0.6,0.14,2024Q1,013436.OF
013436.OF,20240329,20231231,1378.HK,16567323.73,2861000.0,0.68,,2024Q1,013436.OF
013436.OF,20240329,20231231,2362.HK,17707810.67,30062000.0,0.73,,2024Q1,013436.OF
013436.OF,20240329,20231231,300092.SZ,18950364.0,1422700.0,0.78,0.68,2024Q1,013436.OF
013436.OF,20240329,20231231,603970.SH,20158771.2,1312420.0,0.83,0.49,2024Q1,013436.OF
013436.OF,20240329,20231231,002746.SZ,20271335.04,2879451.0,0.84,0.41,2024Q1,013436.OF
013436.OF,20240329,20231231,002937.SZ,23026616.0,883600.0,0.95,0.3,2024Q1,013436.OF
013436.OF,20240329,20231231,1208.HK,24542648.78,11724000.0,1.01,,2024Q1,013436.OF
013436.OF,20240329,20231231,9626.HK,25570498.0,301460.0,1.06,,2024Q1,013436.OF
013436.OF,20240329,20231231,2333.HK,31118788.26,3386500.0,1.29,0.05,2024Q1,013436.OF
013436.OF,20240329,20231231,000893.SZ,34366528.0,1309700.0,1.42,0.16,2024Q1,013436.OF
013436.OF,20240329,20231231,603039.SH,49714000.0,1060000.0,2.06,0.41,2024Q1,013436.OF
