ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
017090.OF,20240329,20231231,603075.SH,4242.42,182.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,001326.SZ,4815.36,99.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,001306.SZ,4823.04,64.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,603193.SH,5047.98,303.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,603107.SH,5311.48,292.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,603119.SH,5394.62,226.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,603270.SH,5768.1,195.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,603004.SH,6082.05,195.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688450.SH,6082.14,167.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688648.SH,6493.29,303.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301515.SZ,6502.1,230.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301529.SZ,6894.16,182.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301505.SZ,6947.14,194.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301555.SZ,7266.56,224.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,603062.SH,7284.06,126.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688429.SH,7331.74,346.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301533.SZ,7461.0,225.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,603275.SH,7662.1,193.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688693.SH,7726.98,178.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688671.SH,7751.8,226.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688646.SH,7899.33,219.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688657.SH,7901.23,101.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301548.SZ,8022.64,136.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301517.SZ,8082.65,185.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688651.SH,8196.9,178.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688720.SH,8223.6,165.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301459.SZ,8286.72,208.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301520.SZ,8438.4,160.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301568.SZ,8752.68,246.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301518.SZ,8858.85,385.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301519.SZ,8932.82,442.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301516.SZ,9368.04,604.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301500.SZ,9504.95,455.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301413.SZ,9543.16,164.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688716.SH,9716.13,267.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301202.SZ,9730.8,306.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301261.SZ,10068.3,198.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301329.SZ,10181.34,458.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688653.SH,10361.52,648.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688603.SH,10379.6,140.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301499.SZ,10733.03,371.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688592.SH,10914.48,216.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301508.SZ,11178.92,419.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301292.SZ,11281.05,583.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301550.SZ,11328.2,260.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688719.SH,11659.4,194.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688602.SH,11789.96,1066.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688631.SH,11844.0,336.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301456.SZ,12368.73,407.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301507.SZ,13488.35,851.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301510.SZ,13863.96,396.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,601083.SH,13981.41,1263.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301393.SZ,15436.2,260.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,601096.SH,15907.08,3918.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688612.SH,16023.34,422.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301397.SZ,16355.16,362.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301509.SZ,16553.18,266.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301381.SZ,16952.99,571.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,300904.SZ,18705.12,304.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688591.SH,19081.62,681.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688627.SH,19473.84,222.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301558.SZ,19537.2,1458.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301421.SZ,19710.84,332.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301371.SZ,21195.12,564.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301498.SZ,21500.74,554.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301525.SZ,21668.36,266.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688652.SH,21736.0,416.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301486.SZ,22774.5,482.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301559.SZ,23985.6,1315.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688582.SH,25058.16,648.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688702.SH,26450.82,549.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301348.SZ,27321.41,613.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688549.SH,34738.46,4294.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301487.SZ,35512.32,867.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301526.SZ,43267.35,9723.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688548.SH,51612.0,4048.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301578.SZ,89662.16,1175.0,0.0,0.01,2024Q1,017090.OF
017090.OF,20240329,20231231,688563.SH,90795.49,1501.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,002709.SZ,100320.0,4000.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,002706.SZ,125386.0,14200.0,0.0,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,301566.SZ,162891.85,5755.0,0.0,0.01,2024Q1,017090.OF
017090.OF,20240329,20231231,002859.SZ,232035.0,9300.0,0.01,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,300408.SZ,247380.0,8400.0,0.01,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,688102.SH,272413.07,20653.0,0.01,0.01,2024Q1,017090.OF
017090.OF,20240329,20231231,300910.SZ,1562419.4,34010.0,0.04,0.02,2024Q1,017090.OF
017090.OF,20240329,20231231,603833.SH,1635835.0,23500.0,0.04,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,300627.SZ,1702998.0,54900.0,0.04,0.01,2024Q1,017090.OF
017090.OF,20240329,20231231,002254.SZ,2261952.0,151200.0,0.05,0.02,2024Q1,017090.OF
017090.OF,20240329,20231231,300012.SZ,2443820.0,172100.0,0.06,0.01,2024Q1,017090.OF
017090.OF,20240329,20231231,600031.SH,2654002.26,192738.0,0.06,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,002415.SZ,2708160.0,78000.0,0.07,0.0,2024Q1,017090.OF
017090.OF,20240329,20231231,603100.SH,2713926.6,97905.0,0.07,0.03,2024Q1,017090.OF
017090.OF,20240329,20231231,002801.SZ,4271700.0,196400.0,0.1,0.17,2024Q1,017090.OF
017090.OF,20240329,20231231,600188.SH,10141729.5,511950.0,0.24,0.01,2024Q1,017090.OF
017090.OF,20240329,20231231,601000.SH,10245585.0,2927310.0,0.25,0.05,2024Q1,017090.OF
017090.OF,20240329,20231231,603882.SH,12094781.0,193300.0,0.29,0.04,2024Q1,017090.OF
