ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
016289.OF,20260122,20251231,601100.SH,7638745.0,69500.0,5.23,0.01
016289.OF,20260122,20251231,1729.HK,5792142.12,377000.0,3.96,
016289.OF,20260122,20251231,1530.HK,5525484.48,253000.0,3.78,
016289.OF,20260122,20251231,1347.HK,6710924.6,100000.0,4.59,0.01
016289.OF,20260122,20251231,2628.HK,4946032.72,200000.0,3.38,0.0
016289.OF,20260122,20251231,2018.HK,6657634.62,189000.0,4.56,
016289.OF,20260122,20251231,9988.HK,8357892.08,64800.0,5.72,
016289.OF,20260122,20251231,0700.HK,5734905.07,10600.0,3.92,
016289.OF,20260122,20251231,0670.HK,4313489.69,896000.0,2.95,0.02
016289.OF,20260122,20251231,0358.HK,5848241.11,151000.0,4.0,0.01
016289.OF,20260122,20251231,600115.SH,4042800.0,673800.0,2.77,0.0
016289.OF,20251028,20250930,601138.SH,10561600.0,160000.0,6.54,0.0
016289.OF,20251028,20250930,601100.SH,5928163.0,61900.0,3.67,0.0
016289.OF,20251028,20250930,002602.SZ,8928081.0,431100.0,5.52,0.01
016289.OF,20251028,20250930,301308.SZ,5501127.0,30900.0,3.4,0.01
016289.OF,20251028,20250930,1801.HK,6204794.68,70500.0,3.84,
016289.OF,20251028,20250930,1347.HK,13439065.6,184000.0,8.32,0.01
016289.OF,20251028,20250930,6881.HK,5053526.9,467500.0,3.13,0.01
016289.OF,20251028,20250930,9926.HK,7992592.11,62000.0,4.95,
016289.OF,20251028,20250930,9988.HK,12879317.56,79700.0,7.97,
016289.OF,20251028,20250930,0700.HK,6416240.84,10600.0,3.97,
016289.OF,20250830,20250630,301421.SZ,655918.0,8200.0,0.53,0.02
016289.OF,20250830,20250630,688498.SH,3159000.0,16200.0,2.53,0.03
016289.OF,20250830,20250630,2419.HK,2386750.98,32900.0,1.91,
016289.OF,20250830,20250630,002517.SZ,3164909.0,163900.0,2.54,0.01
