ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
013675.OF,20240329,20231231,603075.SH,1491.84,64.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,603193.SH,1815.94,109.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,603119.SH,1885.73,79.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,001367.SZ,2417.8,55.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,603273.SH,2674.77,141.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688479.SH,3031.6,130.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688623.SH,3407.04,48.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,301529.SZ,3409.2,90.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,601133.SH,3542.73,269.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688429.SH,3941.34,186.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,301418.SZ,3965.8,79.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688693.SH,4123.95,95.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688631.SH,4300.5,122.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688651.SH,4927.35,107.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688602.SH,4943.82,447.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,301507.SZ,4992.75,315.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,301533.SZ,5007.16,151.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688570.SH,5442.0,200.0,0.0,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,301251.SZ,6362.16,182.0,0.01,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688549.SH,6706.61,829.0,0.01,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688433.SH,7281.25,233.0,0.01,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,301315.SZ,7347.54,139.0,0.01,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688146.SH,8128.39,239.0,0.01,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688472.SH,9497.76,752.0,0.01,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,301307.SZ,10476.38,302.0,0.01,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,301510.SZ,11623.32,332.0,0.01,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,688443.SH,12464.4,312.0,0.01,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,001376.SZ,17897.04,804.0,0.02,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,603004.SH,23442.54,660.0,0.02,0.0,2024Q1,013675.OF
013675.OF,20240329,20231231,605090.SH,592116.0,21200.0,0.53,0.01,2024Q1,013675.OF
