ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
019166.OF,20260122,20251231,600901.SH,102816.0,16800.0,2.26,0.0
019166.OF,20260122,20251231,601225.SH,110864.0,5200.0,2.44,0.0
019166.OF,20260122,20251231,601000.SH,125184.0,32600.0,2.75,0.0
019166.OF,20260122,20251231,601088.SH,113400.0,2800.0,2.49,0.0
019166.OF,20260122,20251231,601006.SH,111972.0,21700.0,2.46,0.0
019166.OF,20260122,20251231,688778.SH,310640.55,4015.0,6.82,0.0
019166.OF,20260122,20251231,688002.SH,232545.6,2307.0,5.11,0.0
019166.OF,20260122,20251231,600177.SH,106400.0,14000.0,2.34,0.0
019166.OF,20260122,20251231,000830.SZ,99420.0,6000.0,2.18,0.0
019166.OF,20260122,20251231,000651.SZ,96528.0,2400.0,2.12,0.0
019166.OF,20251028,20250930,688347.SH,827810.56,7226.0,3.78,0.0
019166.OF,20251028,20250930,688361.SH,774616.28,6676.0,3.54,0.0
019166.OF,20251028,20250930,688213.SH,657644.04,5519.0,3.0,0.0
019166.OF,20251028,20250930,688235.SH,843668.1,2749.0,3.85,0.0
019166.OF,20251028,20250930,688327.SH,571663.92,33006.0,2.61,0.0
019166.OF,20251028,20250930,688608.SH,562572.5,1891.0,2.57,0.0
019166.OF,20251028,20250930,688017.SH,573434.16,3172.0,2.62,0.0
019166.OF,20251028,20250930,688037.SH,656643.0,4407.0,3.0,0.0
019166.OF,20251028,20250930,688027.SH,645138.0,1838.0,2.94,0.0
019166.OF,20251028,20250930,688002.SH,527721.48,5967.0,2.41,0.0
019166.OF,20250829,20250630,601328.SH,800.0,100.0,0.0,0.0
019166.OF,20250829,20250630,688161.SH,10849.95,405.0,0.06,0.0
019166.OF,20250829,20250630,000789.SZ,18564.0,3400.0,0.11,0.0
019166.OF,20250829,20250630,002443.SZ,20988.0,3300.0,0.12,0.0
019166.OF,20250829,20250630,002367.SZ,21793.0,3100.0,0.12,0.0
019166.OF,20250829,20250630,603886.SH,23526.0,1800.0,0.13,0.0
019166.OF,20250829,20250630,603878.SH,24932.0,4600.0,0.14,0.0
019166.OF,20250829,20250630,688001.SH,29641.71,1173.0,0.17,0.0
019166.OF,20250829,20250630,601636.SH,30060.0,6000.0,0.17,0.0
019166.OF,20250829,20250630,688348.SH,30594.64,712.0,0.17,0.0
019166.OF,20250829,20250630,000932.SZ,32120.0,7300.0,0.18,0.0
019166.OF,20250829,20250630,600479.SH,33280.0,3200.0,0.19,0.0
019166.OF,20250829,20250630,688153.SH,33893.93,1093.0,0.19,0.0
019166.OF,20250829,20250630,688433.SH,34067.25,927.0,0.19,0.0
019166.OF,20250829,20250630,600674.SH,36892.0,2300.0,0.21,0.0
019166.OF,20250829,20250630,600348.SH,39294.0,5900.0,0.22,0.0
019166.OF,20250829,20250630,688105.SH,39330.94,1738.0,0.22,0.0
