ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
022416.OF,20260122,20251231,603067.SH,541628.0,18800.0,3.76,0.0,2025Q4,022416.OF
022416.OF,20260122,20251231,603799.SH,641644.0,9400.0,4.45,0.0,2025Q4,022416.OF
022416.OF,20260122,20251231,603993.SH,740000.0,37000.0,5.14,0.0,2025Q4,022416.OF
022416.OF,20260122,20251231,002532.SZ,640728.0,39600.0,4.45,0.0,2025Q4,022416.OF
022416.OF,20260122,20251231,002738.SZ,557705.0,7100.0,3.87,0.0,2025Q4,022416.OF
022416.OF,20260122,20251231,601899.SH,1175427.0,34100.0,8.16,0.0,2025Q4,022416.OF
022416.OF,20260122,20251231,2099.HK,566860.87,4000.0,3.94,,2025Q4,022416.OF
022416.OF,20260122,20251231,2899.HK,322088.25,10000.0,2.24,0.0,2025Q4,022416.OF
022416.OF,20260122,20251231,3993.HK,156401.58,9000.0,1.09,0.0,2025Q4,022416.OF
022416.OF,20260122,20251231,600301.SH,567728.0,14800.0,3.94,0.01,2025Q4,022416.OF
022416.OF,20260122,20251231,000807.SZ,706060.0,21500.0,4.9,0.0,2025Q4,022416.OF
022416.OF,20260122,20251231,000408.SZ,759600.0,9000.0,5.27,0.0,2025Q4,022416.OF
022416.OF,20251028,20250930,601077.SH,171340.0,26000.0,6.54,0.0,2025Q3,022416.OF
022416.OF,20251028,20250930,002532.SZ,146034.0,12600.0,5.58,0.0,2025Q3,022416.OF
022416.OF,20251028,20250930,002497.SZ,120447.0,8100.0,4.6,0.0,2025Q3,022416.OF
022416.OF,20251028,20250930,601318.SH,187374.0,3400.0,7.16,0.0,2025Q3,022416.OF
022416.OF,20251028,20250930,3988.HK,155571.79,40000.0,5.94,0.0,2025Q3,022416.OF
022416.OF,20251028,20250930,9988.HK,274715.68,1700.0,10.49,,2025Q3,022416.OF
022416.OF,20251028,20250930,0700.HK,665836.31,1100.0,25.43,,2025Q3,022416.OF
022416.OF,20251028,20250930,000807.SZ,111240.0,5400.0,4.25,0.0,2025Q3,022416.OF
022416.OF,20251028,20250930,000657.SZ,91287.0,4900.0,3.49,0.0,2025Q3,022416.OF
022416.OF,20251028,20250930,000425.SZ,254150.0,22100.0,9.71,0.0,2025Q3,022416.OF
