ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
016617.OF,20240329,20231231,603373.SH,3058.0,88.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,603276.SH,3333.92,134.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,603231.SH,3466.33,161.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,001358.SZ,3841.92,87.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,603075.SH,4242.42,182.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,001306.SZ,4823.04,64.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,603193.SH,5047.98,303.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,603107.SH,5311.48,292.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,301456.SZ,5622.15,185.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,603004.SH,6082.05,195.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,688648.SH,6493.29,303.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,301529.SZ,6894.16,182.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,301295.SZ,7135.85,215.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,603062.SH,7284.06,126.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,688429.SH,7331.74,346.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,301548.SZ,8022.64,136.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,301517.SZ,8082.65,185.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,688720.SH,8223.6,165.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,301459.SZ,8286.72,208.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,301568.SZ,8752.68,246.0,0.0,0.0,2024Q1,016617.OF
016617.OF,20240329,20231231,301519.SZ,8932.82,442.0,0.0,0.0,2024Q1,016617.OF
