ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
015582.OF,20260122,20251231,300750.SZ,2996841.6,8160.0,0.85,0.0
015582.OF,20260122,20251231,603444.SH,4196115.0,9900.0,1.18,0.01
015582.OF,20260122,20251231,000333.SZ,3407340.0,43600.0,0.96,0.0
015582.OF,20260122,20251231,002475.SZ,4706930.0,83000.0,1.33,0.0
015582.OF,20260122,20251231,002293.SZ,3211429.0,312700.0,0.91,0.04
015582.OF,20260122,20251231,600970.SH,3606369.0,347100.0,1.02,0.02
015582.OF,20260122,20251231,600027.SH,3268640.0,659000.0,0.92,0.01
015582.OF,20260122,20251231,601995.SH,3636500.0,103900.0,1.03,0.0
015582.OF,20260122,20251231,600210.SH,3035550.0,413000.0,0.86,0.03
015582.OF,20260122,20251231,600011.SH,6185086.0,829100.0,1.75,0.01
015582.OF,20251028,20250930,603486.SH,4955750.0,46100.0,1.36,0.01
015582.OF,20251028,20250930,002920.SZ,4173948.0,27600.0,1.14,0.0
015582.OF,20251028,20250930,603444.SH,4828000.0,8500.0,1.32,0.01
015582.OF,20251028,20250930,300274.SZ,5798884.0,35800.0,1.59,0.0
015582.OF,20251028,20250930,002475.SZ,4968192.0,76800.0,1.36,0.0
015582.OF,20251028,20250930,002236.SZ,4201275.0,208500.0,1.15,0.01
015582.OF,20251028,20250930,605305.SH,5810047.0,139900.0,1.59,0.07
015582.OF,20251028,20250930,600547.SH,4078521.0,103700.0,1.12,0.0
015582.OF,20251028,20250930,600489.SH,7579008.0,345600.0,2.07,0.01
015582.OF,20251028,20250930,600031.SH,7234612.0,311300.0,1.98,0.0
015582.OF,20250830,20250630,301312.SZ,358888.0,9040.0,0.2,0.03
015582.OF,20250830,20250630,688800.SH,359160.0,7300.0,0.2,0.0
015582.OF,20250830,20250630,002414.SZ,359775.0,35100.0,0.21,0.0
015582.OF,20250830,20250630,600757.SH,362848.0,39100.0,0.21,0.0
015582.OF,20250830,20250630,603002.SH,363978.0,55400.0,0.21,0.0
015582.OF,20250830,20250630,300133.SZ,364235.0,48500.0,0.21,0.0
015582.OF,20250830,20250630,688123.SH,364455.0,4500.0,0.21,0.0
015582.OF,20250830,20250630,600338.SH,364861.0,32900.0,0.21,0.0
015582.OF,20250830,20250630,603040.SH,365547.0,9100.0,0.21,0.01
015582.OF,20250830,20250630,000157.SZ,366561.0,50700.0,0.21,0.0
015582.OF,20250830,20250630,003031.SZ,369596.66,6946.0,0.21,0.0
015582.OF,20250830,20250630,688100.SH,370500.0,10000.0,0.21,0.0
015582.OF,20250830,20250630,600276.SH,138054.0,2660.0,0.08,0.0
015582.OF,20250830,20250630,002206.SZ,143591.0,28100.0,0.08,0.0
015582.OF,20250830,20250630,600496.SH,156160.0,48800.0,0.09,0.0
015582.OF,20250830,20250630,300990.SZ,1097800.0,22000.0,0.63,0.03
015582.OF,20250830,20250630,688665.SH,550056.0,12300.0,0.31,0.01
