ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
015455.OF,20240329,20231231,001238.SZ,2753.81,113.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,001299.SZ,2779.87,179.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603280.SH,2807.7,105.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603291.SH,3235.47,213.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603151.SH,3365.07,223.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603182.SH,3426.64,232.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603057.SH,3517.54,163.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603130.SH,4223.8,196.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,001368.SZ,4340.57,173.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603065.SH,4823.0,350.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,601022.SH,5733.53,517.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,001260.SZ,6091.32,276.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603073.SH,6241.77,311.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,300866.SZ,6379.2,72.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,001366.SZ,6604.47,401.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603282.SH,6615.04,256.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,001300.SZ,6854.64,338.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,001298.SZ,7186.62,241.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603190.SH,7788.48,266.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603162.SH,8044.88,454.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,001338.SZ,8345.52,692.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,601121.SH,9636.9,1365.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603153.SH,10036.75,475.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603281.SH,17325.11,659.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,001301.SZ,22960.74,627.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,688576.SH,23071.2,240.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,600925.SH,23847.28,4328.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,601136.SH,36769.28,2168.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,301335.SZ,45796.0,2140.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,688152.SH,54584.53,779.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,688293.SH,59197.41,1073.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,301377.SZ,62223.15,2631.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,600063.SH,62315.6,14492.0,0.0,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,605555.SH,76935.95,3367.0,0.01,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,301367.SZ,84129.25,691.0,0.01,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,301327.SZ,85033.2,1113.0,0.01,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,688503.SH,98677.6,1841.0,0.01,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,301293.SZ,109859.2,1760.0,0.01,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,601702.SH,272840.0,15200.0,0.02,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,300373.SZ,297270.0,8100.0,0.02,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,603179.SH,314402.0,6200.0,0.02,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,688049.SH,341564.04,8972.0,0.03,0.01,2024Q1,015455.OF
015455.OF,20240329,20231231,002475.SZ,475410.0,13800.0,0.04,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,001311.SZ,498219.13,10063.0,0.04,0.02,2024Q1,015455.OF
015455.OF,20240329,20231231,603989.SH,611168.0,28400.0,0.05,0.01,2024Q1,015455.OF
015455.OF,20240329,20231231,603040.SH,698205.0,26700.0,0.06,0.02,2024Q1,015455.OF
015455.OF,20240329,20231231,002138.SZ,797578.29,29529.0,0.06,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,688772.SH,836710.15,38015.0,0.07,0.0,2024Q1,015455.OF
015455.OF,20240329,20231231,301280.SZ,866788.0,21100.0,0.07,0.08,2024Q1,015455.OF
