ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
015173.OF,20240329,20231231,002126.SZ,138158.0,7400.0,0.28,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,688012.SH,153600.0,1000.0,0.31,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,600363.SH,166600.0,4900.0,0.34,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,688426.SH,198361.15,6493.0,0.4,0.02,2024Q1,015173.OF
015173.OF,20240329,20231231,002840.SZ,272349.0,13100.0,0.55,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,300294.SZ,272808.0,8100.0,0.55,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,300348.SZ,273215.0,26500.0,0.55,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,601100.SH,273400.0,5000.0,0.55,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,300806.SZ,274365.0,19500.0,0.56,0.01,2024Q1,015173.OF
015173.OF,20240329,20231231,688633.SH,275198.76,8812.0,0.56,0.03,2024Q1,015173.OF
015173.OF,20240329,20231231,002517.SZ,284835.0,25500.0,0.58,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,603009.SH,302532.0,20400.0,0.61,0.01,2024Q1,015173.OF
015173.OF,20240329,20231231,300394.SZ,311168.0,3400.0,0.63,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,002384.SZ,319968.0,17600.0,0.65,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,603444.SH,367680.0,1500.0,0.74,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,603197.SH,377880.0,6700.0,0.77,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,002409.SZ,378964.0,6800.0,0.77,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,603606.SH,389025.0,9100.0,0.79,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,300502.SZ,404424.0,8200.0,0.82,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,600129.SH,427432.0,9200.0,0.87,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,300129.SZ,439416.0,40800.0,0.89,0.01,2024Q1,015173.OF
015173.OF,20240329,20231231,600399.SH,442260.0,45500.0,0.9,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,688639.SH,450470.2,3578.0,0.91,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,300122.SZ,488880.0,8000.0,0.99,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,300130.SZ,491260.0,20300.0,0.99,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,300081.SZ,494340.0,42800.0,1.0,0.01,2024Q1,015173.OF
015173.OF,20240329,20231231,600256.SH,514080.0,72000.0,1.04,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,002459.SZ,538720.0,26000.0,1.09,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,601689.SH,543900.0,7400.0,1.1,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,002472.SZ,590654.0,22700.0,1.2,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,688110.SH,705952.72,20504.0,1.43,0.01,2024Q1,015173.OF
015173.OF,20240329,20231231,603062.SH,711816.0,11400.0,1.44,0.04,2024Q1,015173.OF
015173.OF,20240329,20231231,003021.SZ,733122.0,7800.0,1.48,0.01,2024Q1,015173.OF
015173.OF,20240329,20231231,688062.SH,746116.56,22824.0,1.51,0.01,2024Q1,015173.OF
015173.OF,20240329,20231231,000975.SZ,756000.0,50400.0,1.53,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,300308.SZ,801661.0,7100.0,1.62,0.0,2024Q1,015173.OF
015173.OF,20240329,20231231,600986.SH,835926.0,153100.0,1.69,0.01,2024Q1,015173.OF
