ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
014677.OF,20260121,20251231,300750.SZ,14690400.0,40000.0,5.14,0.0
014677.OF,20260121,20251231,603606.SH,14937500.0,250000.0,5.23,0.04
014677.OF,20260121,20251231,002517.SZ,13122000.0,600000.0,4.59,0.03
014677.OF,20260121,20251231,601628.SH,13650000.0,300000.0,4.78,0.0
014677.OF,20260121,20251231,688469.SH,9366000.0,1400000.0,3.28,0.03
014677.OF,20260121,20251231,689009.SH,12229800.0,220000.0,4.28,0.4
014677.OF,20260121,20251231,600522.SH,9060000.0,500000.0,3.17,0.01
014677.OF,20260121,20251231,0981.HK,15488416.56,240000.0,5.42,0.0
014677.OF,20260121,20251231,0700.HK,13525719.5,25000.0,4.73,
014677.OF,20260121,20251231,000425.SZ,10422000.0,900000.0,3.65,0.01
014677.OF,20251027,20250930,300750.SZ,18090000.0,45000.0,4.48,0.0
014677.OF,20251027,20250930,603606.SH,17660000.0,250000.0,4.37,0.04
014677.OF,20251027,20250930,002517.SZ,16848000.0,600000.0,4.17,0.03
014677.OF,20251027,20250930,688385.SH,13330000.0,200000.0,3.3,0.04
014677.OF,20251027,20250930,689009.SH,14718000.0,220000.0,3.64,0.4
014677.OF,20251027,20250930,688036.SH,14130000.0,150000.0,3.5,0.01
014677.OF,20251027,20250930,600522.SH,17028000.0,900000.0,4.22,0.03
014677.OF,20251027,20250930,0981.HK,18156889.75,250000.0,4.5,0.0
014677.OF,20251027,20250930,0700.HK,15132643.5,25000.0,3.75,
014677.OF,20251027,20250930,000425.SZ,17250000.0,1500000.0,4.27,0.02
014677.OF,20250829,20250630,603120.SH,2172.95,65.0,0.0,0.0
014677.OF,20250829,20250630,001335.SZ,2244.0,80.0,0.0,0.0
014677.OF,20250829,20250630,603382.SH,2350.95,105.0,0.0,0.0
014677.OF,20250829,20250630,603400.SH,2497.17,57.0,0.0,0.0
014677.OF,20250829,20250630,603257.SH,2922.66,78.0,0.0,0.0
014677.OF,20250829,20250630,001390.SZ,3225.36,178.0,0.0,0.0
014677.OF,20250829,20250630,603124.SH,4075.28,88.0,0.0,0.0
014677.OF,20250829,20250630,603271.SH,4420.08,126.0,0.0,0.0
014677.OF,20250829,20250630,603210.SH,4464.46,286.0,0.0,0.0
014677.OF,20250829,20250630,301560.SZ,5215.5,190.0,0.0,0.0
014677.OF,20250829,20250630,301595.SZ,5703.6,196.0,0.0,0.0
014677.OF,20250829,20250630,301636.SZ,6074.88,128.0,0.0,0.0
014677.OF,20250829,20250630,603014.SH,6699.4,205.0,0.0,0.0
014677.OF,20250829,20250630,001382.SZ,7396.86,366.0,0.0,0.0
014677.OF,20250829,20250630,301173.SZ,7781.54,173.0,0.0,0.0
014677.OF,20250829,20250630,688755.SH,7983.99,203.0,0.0,0.0
014677.OF,20250829,20250630,603049.SH,8484.3,198.0,0.0,0.0
014677.OF,20250829,20250630,301665.SZ,8799.27,393.0,0.0,0.0
014677.OF,20250829,20250630,301658.SZ,10042.26,437.0,0.0,0.0
014677.OF,20250829,20250630,301590.SZ,10182.04,73.0,0.0,0.0
014677.OF,20250829,20250630,001356.SZ,10237.96,709.0,0.0,0.0
014677.OF,20250829,20250630,301601.SZ,11576.7,342.0,0.0,0.0
014677.OF,20250829,20250630,301662.SZ,11797.5,143.0,0.0,0.0
014677.OF,20250829,20250630,301501.SZ,11938.08,264.0,0.0,0.0
014677.OF,20250829,20250630,603072.SH,12305.7,226.0,0.0,0.0
014677.OF,20250829,20250630,688758.SH,13185.69,777.0,0.0,0.0
014677.OF,20250829,20250630,688757.SH,13903.84,536.0,0.0,0.0
014677.OF,20250829,20250630,301535.SZ,13938.66,734.0,0.0,0.0
014677.OF,20250829,20250630,301479.SZ,14172.34,182.0,0.0,0.0
014677.OF,20250829,20250630,301275.SZ,15227.49,271.0,0.0,0.0
014677.OF,20250829,20250630,001388.SZ,15385.54,937.0,0.0,0.0
014677.OF,20250829,20250630,301602.SZ,16318.4,658.0,0.0,0.0
014677.OF,20250829,20250630,301678.SZ,17014.28,382.0,0.0,0.0
014677.OF,20250829,20250630,688583.SH,18087.36,227.0,0.0,0.0
014677.OF,20250829,20250630,301458.SZ,23911.11,701.0,0.01,0.0
014677.OF,20250829,20250630,688545.SH,25683.35,953.0,0.01,0.0
014677.OF,20250829,20250630,688775.SH,43828.48,353.0,0.01,0.0
014677.OF,20250829,20250630,688411.SH,46754.4,560.0,0.01,0.0
014677.OF,20250829,20250630,000951.SZ,3516000.0,200000.0,0.94,0.02
014677.OF,20250829,20250630,600114.SH,4068000.0,200000.0,1.09,0.03
014677.OF,20250829,20250630,300383.SZ,4290000.0,300000.0,1.15,0.02
014677.OF,20250829,20250630,000988.SZ,4343724.0,92400.0,1.16,0.01
014677.OF,20250829,20250630,002180.SZ,4588000.0,200000.0,1.23,0.01
014677.OF,20250829,20250630,688408.SH,4668000.0,100000.0,1.25,0.05
014677.OF,20250829,20250630,688469.SH,4770000.0,1000000.0,1.27,0.02
014677.OF,20250829,20250630,002517.SZ,4827500.0,250000.0,1.29,0.01
014677.OF,20250829,20250630,603063.SH,5079000.0,150000.0,1.36,0.03
014677.OF,20250829,20250630,002484.SZ,5122500.0,250000.0,1.37,0.03
014677.OF,20250829,20250630,002916.SZ,5390500.0,50000.0,1.44,0.01
014677.OF,20250829,20250630,301236.SZ,5464000.0,100000.0,1.46,0.01
014677.OF,20250829,20250630,300687.SZ,5556000.0,200000.0,1.48,0.06
014677.OF,20250829,20250630,603039.SH,5570000.0,100000.0,1.49,0.04
014677.OF,20250829,20250630,300207.SZ,6018000.0,300000.0,1.61,0.02
014677.OF,20250829,20250630,300348.SZ,6086500.0,350000.0,1.63,0.05
014677.OF,20250829,20250630,603920.SH,6102000.0,200000.0,1.63,0.03
014677.OF,20250829,20250630,301165.SZ,6142312.4,99940.0,1.64,0.1
014677.OF,20250829,20250630,000997.SZ,6476000.0,200000.0,1.73,0.02
014677.OF,20250829,20250630,002541.SZ,6696000.0,400000.0,1.79,0.08
014677.OF,20250829,20250630,688596.SH,6784000.0,200000.0,1.81,0.07
014677.OF,20250829,20250630,601881.SH,7002345.0,408300.0,1.87,0.01
014677.OF,20250829,20250630,000680.SZ,7176000.0,800000.0,1.92,0.06
014677.OF,20250829,20250630,0981.HK,8152833.0,200000.0,2.18,0.0
014677.OF,20250829,20250630,300033.SZ,8190300.0,30000.0,2.19,0.01
014677.OF,20250829,20250630,1810.HK,8200710.38,150000.0,2.19,
014677.OF,20250829,20250630,301291.SZ,8230000.0,200000.0,2.2,0.12
014677.OF,20250829,20250630,601628.SH,8238000.0,200000.0,2.2,0.0
014677.OF,20250829,20250630,601965.SH,8876775.0,500100.0,2.37,0.05
014677.OF,20250829,20250630,300014.SZ,9162000.0,200000.0,2.45,0.01
014677.OF,20250829,20250630,603659.SH,9390000.0,500000.0,2.51,0.02
014677.OF,20250829,20250630,300699.SZ,9501000.0,300000.0,2.54,0.04
014677.OF,20250829,20250630,688385.SH,9854000.0,200000.0,2.63,0.04
014677.OF,20250829,20250630,301155.SZ,10785000.0,150000.0,2.88,0.12
014677.OF,20250829,20250630,000425.SZ,11655000.0,1500000.0,3.11,0.02
014677.OF,20250718,20250630,300750.SZ,12611000.0,50000.0,3.37,0.0
014677.OF,20250718,20250630,603596.SH,15807000.0,300000.0,4.22,0.05
014677.OF,20250718,20250630,603338.SH,11850000.0,250000.0,3.17,0.05
014677.OF,20250718,20250630,603606.SH,12927500.0,250000.0,3.45,0.04
014677.OF,20250718,20250630,002352.SZ,12190000.0,250000.0,3.26,0.01
014677.OF,20250718,20250630,002130.SZ,11910000.0,500000.0,3.18,0.04
014677.OF,20250718,20250630,605117.SH,14744800.0,280000.0,3.94,0.03
014677.OF,20250718,20250630,689009.SH,13017400.0,220000.0,3.48,0.4
014677.OF,20250718,20250630,600522.SH,14460000.0,1000000.0,3.86,0.03
014677.OF,20250718,20250630,0700.HK,18348434.0,40000.0,4.9,
014677.OF,20250421,20250331,300750.SZ,12647000.0,50000.0,3.82,0.0
014677.OF,20250421,20250331,603596.SH,10616500.0,170000.0,3.21,0.03
014677.OF,20250421,20250331,300699.SZ,10902500.0,350000.0,3.29,0.04
014677.OF,20250421,20250331,002352.SZ,10780000.0,250000.0,3.26,0.01
014677.OF,20250421,20250331,605117.SH,15548200.0,170000.0,4.7,0.03
014677.OF,20250421,20250331,689009.SH,13040000.0,200000.0,3.94,0.36
014677.OF,20250421,20250331,600522.SH,11648000.0,800000.0,3.52,0.02
014677.OF,20250421,20250331,0700.HK,13759395.3,30000.0,4.16,
014677.OF,20250421,20250331,000997.SZ,10454500.0,350000.0,3.16,0.03
014677.OF,20250421,20250331,000425.SZ,10344000.0,1200000.0,3.13,0.01
014677.OF,20250328,20241231,301608.SZ,12029.92,184.0,0.0,0.0
014677.OF,20250328,20241231,301631.SZ,15599.88,153.0,0.01,0.0
014677.OF,20250328,20241231,688721.SH,15861.15,279.0,0.01,0.0
014677.OF,20250328,20241231,001391.SZ,20831.06,3040.0,0.01,0.0
014677.OF,20250328,20241231,688750.SH,26016.4,1685.0,0.01,0.0
014677.OF,20250328,20241231,603072.SH,27736.5,2255.0,0.01,0.0
014677.OF,20250328,20241231,688449.SH,41392.64,1406.0,0.01,0.0
014677.OF,20250328,20241231,301611.SZ,45104.4,804.0,0.02,0.0
014677.OF,20250328,20241231,688052.SH,2606000.0,20000.0,0.87,0.02
014677.OF,20250328,20241231,688630.SH,2894600.28,50149.0,0.97,0.04
014677.OF,20250328,20241231,000977.SZ,3569344.0,68800.0,1.2,0.0
