ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
012716.OF,20240330,20231231,603728.SH,13170.0,200.0,0.03,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,301101.SZ,16744.0,400.0,0.04,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,688052.SH,23359.0,140.0,0.05,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,688582.SH,31477.38,814.0,0.07,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,688281.SH,34457.64,254.0,0.07,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,603712.SH,56718.0,1800.0,0.12,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,300855.SZ,60400.0,2000.0,0.13,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,300502.SZ,61156.8,1240.0,0.13,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,688102.SH,64393.58,4882.0,0.14,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,688012.SH,80486.4,524.0,0.17,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,300583.SZ,112746.0,5700.0,0.24,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,300628.SZ,122602.95,4149.0,0.27,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,600114.SH,136312.0,8800.0,0.3,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,688295.SH,150428.53,4963.0,0.33,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,002179.SZ,152100.0,3900.0,0.33,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,301029.SZ,170148.0,6600.0,0.37,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,601985.SH,172500.0,23000.0,0.37,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,600586.SH,176352.0,26400.0,0.38,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,600760.SH,179686.8,4260.0,0.39,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,603000.SH,195860.0,7000.0,0.43,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,688676.SH,234829.82,6554.0,0.51,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,002738.SZ,235053.0,6300.0,0.51,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,688777.SH,245887.7,5422.0,0.53,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,300687.SZ,270072.0,12400.0,0.59,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,002139.SZ,272304.0,27900.0,0.59,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,600845.SH,273280.0,5600.0,0.59,0.0,2024Q1,012716.OF
012716.OF,20240330,20231231,603087.SH,284310.0,5400.0,0.62,0.0,2024Q1,012716.OF
