ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
024168.OF,20250829,20250630,600711.SH,1226712.0,194100.0,0.68,0.01,2025Q2,024168.OF
024168.OF,20250829,20250630,002993.SZ,1293864.0,31200.0,0.72,0.01,2025Q2,024168.OF
024168.OF,20250829,20250630,002318.SZ,1328552.0,56800.0,0.74,0.01,2025Q2,024168.OF
024168.OF,20250829,20250630,301525.SZ,1336079.0,17300.0,0.74,0.04,2025Q2,024168.OF
024168.OF,20250829,20250630,300443.SZ,1367300.0,60500.0,0.76,0.02,2025Q2,024168.OF
024168.OF,20250829,20250630,000962.SZ,1486746.0,90600.0,0.83,0.02,2025Q2,024168.OF
024168.OF,20250829,20250630,603988.SH,1579956.0,58800.0,0.88,0.03,2025Q2,024168.OF
024168.OF,20250829,20250630,300893.SZ,1881174.4,76720.0,1.05,0.05,2025Q2,024168.OF
024168.OF,20250829,20250630,600114.SH,1907892.0,93800.0,1.06,0.02,2025Q2,024168.OF
024168.OF,20250829,20250630,600483.SH,1914504.0,198600.0,1.06,0.01,2025Q2,024168.OF
024168.OF,20250829,20250630,002966.SZ,1932478.0,220100.0,1.07,0.01,2025Q2,024168.OF
024168.OF,20250829,20250630,002475.SZ,1966923.0,56700.0,1.09,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,000831.SZ,1993824.0,55200.0,1.11,0.01,2025Q2,024168.OF
024168.OF,20250829,20250630,002532.SZ,2011851.0,242100.0,1.12,0.01,2025Q2,024168.OF
024168.OF,20250829,20250630,601628.SH,2018310.0,49000.0,1.12,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,002048.SZ,2034305.0,110500.0,1.13,0.02,2025Q2,024168.OF
024168.OF,20250829,20250630,002142.SZ,2046528.0,74800.0,1.14,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,600961.SH,2047058.0,183100.0,1.14,0.02,2025Q2,024168.OF
024168.OF,20250829,20250630,601328.SH,2096800.0,262100.0,1.17,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,601398.SH,2205654.0,290600.0,1.23,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,601665.SH,2921736.0,462300.0,1.62,0.01,2025Q2,024168.OF
024168.OF,20250829,20250630,000708.SZ,2937648.0,249800.0,1.63,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,600926.SH,2938454.0,174700.0,1.63,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,601318.SH,2979276.0,53700.0,1.66,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,601169.SH,3129506.0,458200.0,1.74,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,601838.SH,3306450.0,164500.0,1.84,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,601998.SH,3384700.0,398200.0,1.88,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,600489.SH,3571183.0,244100.0,1.99,0.01,2025Q2,024168.OF
024168.OF,20250829,20250630,601658.SH,3786334.0,692200.0,2.1,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,601825.SH,5058550.0,521500.0,2.81,0.01,2025Q2,024168.OF
024168.OF,20250829,20250630,601166.SH,6679908.0,286200.0,3.71,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,601009.SH,6732628.0,579400.0,3.74,0.0,2025Q2,024168.OF
024168.OF,20250829,20250630,601229.SH,6840267.0,644700.0,3.8,0.0,2025Q2,024168.OF
024168.OF,20250718,20250630,601985.SH,8086964.0,867700.0,4.5,0.0,2025Q2,024168.OF
024168.OF,20250718,20250630,600919.SH,10572870.0,885500.0,5.88,0.0,2025Q2,024168.OF
024168.OF,20250718,20250630,601288.SH,8277864.0,1407800.0,4.6,0.0,2025Q2,024168.OF
024168.OF,20250718,20250630,601899.SH,9342450.0,479100.0,5.19,0.0,2025Q2,024168.OF
024168.OF,20250718,20250630,601601.SH,7817084.0,208400.0,4.35,0.0,2025Q2,024168.OF
024168.OF,20250718,20250630,601988.SH,6956436.0,1237800.0,3.87,0.0,2025Q2,024168.OF
024168.OF,20250718,20250630,600941.SH,7281985.0,64700.0,4.05,0.01,2025Q2,024168.OF
024168.OF,20250718,20250630,600547.SH,8097448.0,253600.0,4.5,0.01,2025Q2,024168.OF
024168.OF,20250718,20250630,600036.SH,7970119.4,173452.0,4.43,0.0,2025Q2,024168.OF
024168.OF,20250718,20250630,000975.SZ,7877146.0,415900.0,4.38,0.02,2025Q2,024168.OF
