ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
013500.OF,20260122,20251231,600030.SH,13832621.55,481805.0,2.5,0.0
013500.OF,20260122,20251231,000166.SZ,16813149.77,3190351.0,3.04,0.01
013500.OF,20260122,20251231,601136.SH,19323636.0,1028400.0,3.49,0.04
013500.OF,20260122,20251231,300059.SZ,19844421.18,856101.0,3.59,0.01
013500.OF,20260122,20251231,300803.SZ,21388476.71,163433.0,3.87,0.03
013500.OF,20260122,20251231,603093.SH,22127737.62,1135338.0,4.0,0.19
013500.OF,20260122,20251231,688318.SH,22791987.68,172249.0,4.12,0.07
013500.OF,20260122,20251231,300033.SZ,24418988.74,75793.0,4.41,0.03
013500.OF,20260122,20251231,601519.SH,29220048.0,2270400.0,5.28,0.11
013500.OF,20260122,20251231,603171.SH,47870536.73,868321.0,8.65,0.21
013500.OF,20251028,20250930,601519.SH,25075764.0,1549800.0,3.55,0.08
013500.OF,20251028,20250930,000166.SZ,23158588.83,4344951.0,3.28,0.02
013500.OF,20251028,20250930,603093.SH,32751690.58,1529738.0,4.64,0.25
013500.OF,20251028,20250930,601198.SH,22796394.18,1966902.0,3.23,0.06
013500.OF,20251028,20250930,601878.SH,28607498.08,2481136.0,4.05,0.05
013500.OF,20251028,20250930,601901.SH,24362206.0,2992900.0,3.45,0.04
013500.OF,20251028,20250930,601628.SH,27775074.12,700683.0,3.94,0.0
013500.OF,20251028,20250930,601136.SH,22434604.0,1015600.0,3.18,0.21
013500.OF,20251028,20250930,603171.SH,54098572.32,1064304.0,7.67,0.26
013500.OF,20251028,20250930,600030.SH,23854369.5,797805.0,3.38,0.01
013500.OF,20250830,20250630,603400.SH,2497.17,57.0,0.0,0.0
013500.OF,20250830,20250630,001390.SZ,3225.36,178.0,0.0,0.0
013500.OF,20250830,20250630,603271.SH,4420.08,126.0,0.0,0.0
013500.OF,20250830,20250630,301560.SZ,5215.5,190.0,0.0,0.0
013500.OF,20250830,20250630,301595.SZ,5703.6,196.0,0.0,0.0
013500.OF,20250830,20250630,301636.SZ,6074.88,128.0,0.0,0.0
013500.OF,20250830,20250630,603014.SH,6699.4,205.0,0.0,0.0
013500.OF,20250830,20250630,301665.SZ,8799.27,393.0,0.0,0.0
013500.OF,20250830,20250630,301590.SZ,10182.04,73.0,0.0,0.0
013500.OF,20250830,20250630,603072.SH,12305.7,226.0,0.0,0.0
013500.OF,20250830,20250630,301479.SZ,14172.34,182.0,0.0,0.0
013500.OF,20250830,20250630,001388.SZ,15385.54,937.0,0.0,0.0
013500.OF,20250830,20250630,301678.SZ,17014.28,382.0,0.0,0.0
013500.OF,20250830,20250630,603049.SH,21425.0,500.0,0.0,0.0
013500.OF,20250830,20250630,301275.SZ,22307.43,397.0,0.0,0.0
013500.OF,20250830,20250630,688775.SH,71143.68,573.0,0.01,0.0
013500.OF,20250830,20250630,600030.SH,657494.1,23805.0,0.08,0.0
013500.OF,20250830,20250630,002670.SZ,2322546.1,154322.0,0.29,0.01
013500.OF,20250830,20250630,688633.SH,3892474.04,142948.0,0.49,0.1
013500.OF,20250830,20250630,300803.SZ,5180146.52,64222.0,0.65,0.01
013500.OF,20250830,20250630,603383.SH,5842720.0,137800.0,0.74,0.07
013500.OF,20250830,20250630,601696.SH,8482140.85,793465.0,1.07,0.03
013500.OF,20250830,20250630,600657.SH,10413919.0,2677100.0,1.31,0.09
013500.OF,20250830,20250630,000002.SZ,10476156.0,1631800.0,1.32,0.02
013500.OF,20250830,20250630,600048.SH,10537290.0,1300900.0,1.33,0.01
013500.OF,20250830,20250630,600325.SH,10581049.0,2172700.0,1.34,0.08
013500.OF,20250830,20250630,600622.SH,11147337.0,3830700.0,1.41,0.26
013500.OF,20250830,20250630,601519.SH,11939623.0,1171700.0,1.51,0.06
013500.OF,20250830,20250630,000617.SZ,13606440.8,1863896.0,1.72,0.01
013500.OF,20250830,20250630,603300.SH,13798125.0,1237500.0,1.74,0.06
013500.OF,20250830,20250630,601995.SH,14022361.6,396560.0,1.77,0.01
013500.OF,20250830,20250630,688318.SH,14053566.8,122290.0,1.77,0.05
013500.OF,20250830,20250630,000828.SZ,14490156.03,1355487.0,1.83,0.13
013500.OF,20250830,20250630,002797.SZ,14621616.0,2065200.0,1.85,0.05
013500.OF,20250830,20250630,000750.SZ,14926348.0,3622900.0,1.88,0.06
013500.OF,20250830,20250630,002500.SZ,15240064.0,2609600.0,1.92,0.07
013500.OF,20250830,20250630,002736.SZ,15313536.0,1329300.0,1.93,0.01
013500.OF,20250830,20250630,600918.SH,15943185.0,2479500.0,2.01,0.06
013500.OF,20250830,20250630,600906.SH,16227508.0,2379400.0,2.05,0.11
013500.OF,20250830,20250630,600061.SH,16407136.0,2181800.0,2.07,0.03
013500.OF,20250830,20250630,000728.SZ,16689164.7,2115230.0,2.11,0.05
013500.OF,20250830,20250630,000906.SZ,16930326.14,2657822.0,2.14,0.38
013500.OF,20250830,20250630,002423.SZ,17035167.0,1392900.0,2.15,0.06
013500.OF,20250830,20250630,600909.SH,17093385.1,2931970.0,2.16,0.06
013500.OF,20250830,20250630,600958.SH,17980987.2,1857540.0,2.27,0.02
013500.OF,20250830,20250630,600390.SH,18338265.0,3145500.0,2.32,0.07
013500.OF,20250830,20250630,002926.SZ,19606796.76,2193154.0,2.48,0.08
013500.OF,20250830,20250630,601236.SH,20873400.24,2464392.0,2.64,0.05
013500.OF,20250830,20250630,601066.SH,22039420.0,916400.0,2.78,0.01
013500.OF,20250830,20250630,000627.SZ,23723468.0,8658200.0,3.0,0.19
013500.OF,20250830,20250630,300033.SZ,24135176.04,88404.0,3.05,0.03
013500.OF,20250721,20250630,601456.SH,25588449.9,2472314.0,3.23,0.1
013500.OF,20250721,20250630,000166.SZ,25660990.02,5111751.0,3.24,0.02
013500.OF,20250721,20250630,601198.SH,25801122.3,2314002.0,3.26,0.07
013500.OF,20250721,20250630,601878.SH,42548301.76,3899936.0,5.37,0.09
013500.OF,20250721,20250630,601901.SH,32312350.0,4085000.0,4.08,0.05
013500.OF,20250721,20250630,601628.SH,24247852.77,588683.0,3.06,0.0
013500.OF,20250721,20250630,601136.SH,31998848.0,1609600.0,4.04,0.33
013500.OF,20250721,20250630,603171.SH,49355253.64,1150204.0,6.23,0.28
013500.OF,20250721,20250630,000776.SZ,25294007.0,1504700.0,3.19,0.03
013500.OF,20250721,20250630,000686.SZ,24428208.0,3201600.0,3.08,0.14
013500.OF,20250422,20250331,001236.SZ,34801620.0,3526000.0,3.44,1.08
013500.OF,20250422,20250331,601528.SH,39367543.5,7413850.0,3.9,0.43
013500.OF,20250422,20250331,603323.SH,48020118.0,9129300.0,4.75,0.5
013500.OF,20250422,20250331,601198.SH,26680443.06,2314002.0,2.64,0.07
013500.OF,20250422,20250331,601878.SH,31257676.32,2749136.0,3.09,0.06
013500.OF,20250422,20250331,601601.SH,33343488.0,1036800.0,3.3,0.02
013500.OF,20250422,20250331,601628.SH,39520720.8,1051083.0,3.91,0.01
013500.OF,20250422,20250331,600095.SH,33837248.86,4464017.0,3.35,0.16
013500.OF,20250422,20250331,000776.SZ,26061204.0,1616700.0,2.58,0.03
013500.OF,20250422,20250331,000627.SZ,33247488.0,8658200.0,3.29,0.19
013500.OF,20250331,20241231,603285.SH,2916.69,129.0,0.0,0.0
013500.OF,20250331,20241231,603350.SH,3834.02,106.0,0.0,0.0
013500.OF,20250331,20241231,603381.SH,3901.76,178.0,0.0,0.0
013500.OF,20250331,20241231,603391.SH,4135.0,100.0,0.0,0.0
013500.OF,20250331,20241231,603310.SH,4559.3,254.0,0.0,0.0
013500.OF,20250331,20241231,301552.SZ,8132.41,143.0,0.0,0.0
013500.OF,20250331,20241231,301607.SZ,9287.98,257.0,0.0,0.0
013500.OF,20250331,20241231,301603.SZ,9781.34,233.0,0.0,0.0
013500.OF,20250331,20241231,301586.SZ,11425.1,215.0,0.0,0.0
013500.OF,20250331,20241231,301580.SZ,11736.2,202.0,0.0,0.0
013500.OF,20250331,20241231,301608.SZ,12029.92,184.0,0.0,0.0
013500.OF,20250331,20241231,301571.SZ,14290.5,350.0,0.0,0.0
013500.OF,20250331,20241231,601211.SH,14920.0,800.0,0.0,0.0
013500.OF,20250331,20241231,301565.SZ,15215.4,711.0,0.0,0.0
013500.OF,20250331,20241231,002961.SZ,15807.0,1100.0,0.0,0.0
013500.OF,20250331,20241231,688721.SH,15861.15,279.0,0.0,0.0
013500.OF,20250331,20241231,603072.SH,27736.5,2255.0,0.0,0.0
013500.OF,20250331,20241231,301611.SZ,45104.4,804.0,0.0,0.0
013500.OF,20250331,20241231,002839.SZ,49293.6,11280.0,0.0,0.0
013500.OF,20250331,20241231,301617.SZ,126387.49,2524.0,0.01,0.01
013500.OF,20250331,20241231,601319.SH,286512.0,37600.0,0.02,0.0
013500.OF,20250331,20241231,600705.SH,352796.07,97189.0,0.02,0.0
013500.OF,20250331,20241231,000987.SZ,471744.0,67200.0,0.03,0.0
013500.OF,20250331,20241231,601336.SH,645553.3,12989.0,0.04,0.0
013500.OF,20250331,20241231,002945.SZ,659190.0,43000.0,0.04,0.0
013500.OF,20250331,20241231,600030.SH,694391.85,23805.0,0.05,0.0
013500.OF,20250331,20241231,300033.SZ,863650.0,3004.0,0.06,0.0
013500.OF,20250331,20241231,600369.SH,1071298.0,229400.0,0.07,0.0
013500.OF,20250331,20241231,300682.SZ,1099061.4,90087.0,0.07,0.01
013500.OF,20250331,20241231,600446.SH,1324032.0,76800.0,0.09,0.01
013500.OF,20250331,20241231,600155.SH,1535477.8,207497.0,0.1,0.01
013500.OF,20250331,20241231,601099.SH,1750446.78,410903.0,0.12,0.01
013500.OF,20250331,20241231,601788.SH,1916038.0,105800.0,0.13,0.0
013500.OF,20250331,20241231,002673.SZ,2050540.0,251600.0,0.13,0.01
013500.OF,20250331,20241231,603383.SH,2423025.0,64614.0,0.16,0.03
013500.OF,20250331,20241231,000935.SZ,3443344.0,237800.0,0.23,0.03
013500.OF,20250331,20241231,601528.SH,3478214.0,617800.0,0.23,0.04
013500.OF,20250331,20241231,002095.SZ,3600770.0,200600.0,0.24,0.08
013500.OF,20250331,20241231,002670.SZ,4728330.53,361217.0,0.31,0.02
013500.OF,20250331,20241231,603823.SH,4825119.0,518830.0,0.32,0.13
013500.OF,20250331,20241231,603093.SH,5503690.5,462495.0,0.36,0.08
013500.OF,20250331,20241231,300773.SZ,6534840.0,369200.0,0.43,0.05
013500.OF,20250331,20241231,600927.SH,7403547.0,561300.0,0.49,0.04
013500.OF,20250331,20241231,601519.SH,7437878.75,804095.0,0.49,0.04
013500.OF,20250331,20241231,000828.SZ,8340199.03,780187.0,0.55,0.08
