ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
017911.OF,20260122,20251231,601995.SH,7000000.0,200000.0,5.09,0.01
017911.OF,20260122,20251231,688256.SH,7455525.0,5500.0,5.43,0.0
017911.OF,20260122,20251231,3908.HK,7070406.16,400000.0,5.15,0.02
017911.OF,20260122,20251231,1359.HK,9248972.8,8000000.0,6.73,
017911.OF,20260122,20251231,2333.HK,8567944.92,620000.0,6.24,0.03
017911.OF,20260122,20251231,2423.HK,10495416.4,280000.0,7.64,
017911.OF,20260122,20251231,9863.HK,7904620.15,180000.0,5.75,
017911.OF,20260122,20251231,9636.HK,11175721.7,252000.0,8.13,
017911.OF,20260122,20251231,1880.HK,7121889.7,100000.0,5.18,0.09
017911.OF,20260122,20251231,0981.HK,7260195.26,112500.0,5.28,0.0
017911.OF,20260122,20251231,0081.HK,8941878.0,5000000.0,6.51,
017911.OF,20251028,20250930,601881.SH,8885000.0,500000.0,3.13,0.01
017911.OF,20251028,20250930,600958.SH,11440000.0,1000000.0,4.03,0.01
017911.OF,20251028,20250930,601995.SH,11067000.0,300000.0,3.9,0.01
017911.OF,20251028,20250930,3958.HK,7358618.8,1000000.0,2.59,0.1
017911.OF,20251028,20250930,3908.HK,13676440.4,700000.0,4.82,0.04
017911.OF,20251028,20250930,1359.HK,14899833.6,12000000.0,5.25,
017911.OF,20251028,20250930,6881.HK,6485809.92,600000.0,2.29,0.02
017911.OF,20251028,20250930,0817.HK,14151190.0,10000000.0,4.99,
017911.OF,20251028,20250930,2423.HK,14420519.1,300000.0,5.08,
017911.OF,20251028,20250930,9636.HK,15664910.84,230000.0,5.52,
017911.OF,20251028,20250930,1880.HK,15052757.75,250000.0,5.3,0.21
017911.OF,20251028,20250930,1024.HK,13902859.44,180000.0,4.9,
017911.OF,20251028,20250930,0081.HK,14094585.24,6200000.0,4.97,
017911.OF,20250830,20250630,1776.HK,2403.9,200.0,0.0,0.0
017911.OF,20250830,20250630,0966.HK,2790.57,200.0,0.0,
017911.OF,20250830,20250630,6881.HK,4026.26,500.0,0.0,0.0
017911.OF,20250830,20250630,603619.SH,5780160.0,288000.0,3.42,0.06
017911.OF,20250830,20250630,0883.HK,6140706.52,380000.0,3.63,0.0
