ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
019336.OF,20240830,20240630,603381.SH,1909.88,76.0,0.0,0.0,2024Q3,019336.OF
019336.OF,20240830,20240630,688692.SH,11020.59,63.0,0.01,0.0,2024Q3,019336.OF
019336.OF,20240830,20240630,600362.SH,693824.0,29300.0,0.34,0.0,2024Q3,019336.OF
019336.OF,20240830,20240630,601225.SH,1023069.0,39700.0,0.5,0.0,2024Q3,019336.OF
019336.OF,20240830,20240630,601666.SH,1461600.0,130500.0,0.71,0.01,2024Q3,019336.OF
019336.OF,20240830,20240630,0728.HK,1825506.03,432000.0,0.89,0.0,2024Q3,019336.OF
019336.OF,20240830,20240630,2343.HK,2002711.98,892000.0,0.97,,2024Q3,019336.OF
019336.OF,20240830,20240630,000612.SZ,2004600.0,308400.0,0.97,0.03,2024Q3,019336.OF
019336.OF,20240830,20240630,1208.HK,2056158.52,756000.0,1.0,,2024Q3,019336.OF
019336.OF,20240830,20240630,601168.SH,2107330.0,117400.0,1.02,0.0,2024Q3,019336.OF
019336.OF,20240830,20240630,600988.SH,2446098.0,149700.0,1.19,0.01,2024Q3,019336.OF
019336.OF,20240830,20240630,0883.HK,2494171.9,122000.0,1.21,0.0,2024Q3,019336.OF
019336.OF,20240830,20240630,600060.SH,2639758.0,106700.0,1.28,0.01,2024Q3,019336.OF
019336.OF,20240830,20240630,002155.SZ,2751200.0,152000.0,1.34,0.01,2024Q3,019336.OF
019336.OF,20240830,20240630,600489.SH,3038440.0,205300.0,1.48,0.0,2024Q3,019336.OF
019336.OF,20240830,20240630,000933.SZ,3168341.68,156616.0,1.54,0.01,2024Q3,019336.OF
019336.OF,20240830,20240630,601000.SH,3813110.0,811300.0,1.85,0.01,2024Q3,019336.OF
019336.OF,20240830,20240630,601919.SH,1799938.0,116200.0,0.88,0.0,2024Q3,019336.OF
019336.OF,20240830,20240630,1919.HK,2524609.78,202500.0,1.23,0.01,2024Q3,019336.OF
019336.OF,20240830,20240630,601975.SH,7331139.0,2042100.0,3.56,0.04,2024Q3,019336.OF
019336.OF,20240830,20240630,601598.SH,8246261.0,1464700.0,4.01,0.03,2024Q3,019336.OF
019336.OF,20240830,20240630,000975.SZ,8687457.0,533300.0,4.22,0.02,2024Q3,019336.OF
019336.OF,20240830,20240630,0788.HK,8797724.1,9544000.0,4.28,,2024Q3,019336.OF
019336.OF,20240718,20240630,603993.SH,14274900.0,1679400.0,6.94,0.01,2024Q3,019336.OF
019336.OF,20240718,20240630,601899.SH,15090873.0,858900.0,7.34,0.0,2024Q3,019336.OF
019336.OF,20240718,20240630,601857.SH,13994952.0,1356100.0,6.8,0.0,2024Q3,019336.OF
019336.OF,20240718,20240630,601600.SH,11865413.0,1555100.0,5.77,0.01,2024Q3,019336.OF
019336.OF,20240718,20240630,601872.SH,8853065.0,1047700.0,4.3,0.01,2024Q3,019336.OF
019336.OF,20240718,20240630,600941.SH,9352500.0,87000.0,4.55,0.01,2024Q3,019336.OF
019336.OF,20240718,20240630,600547.SH,15045310.0,549500.0,7.31,0.02,2024Q3,019336.OF
019336.OF,20240718,20240630,1258.HK,15339485.77,2468000.0,7.46,,2024Q3,019336.OF
019336.OF,20240718,20240630,2600.HK,3249542.38,668000.0,1.58,0.02,2024Q3,019336.OF
019336.OF,20240718,20240630,0941.HK,2213705.34,31500.0,1.08,0.0,2024Q3,019336.OF
019336.OF,20240718,20240630,600026.SH,14717108.0,942800.0,7.15,0.03,2024Q3,019336.OF
019336.OF,20240718,20240630,000807.SZ,10779629.0,797900.0,5.24,0.02,2024Q3,019336.OF
019336.OF,20241024,20240930,603993.SH,13197030.0,1516900.0,5.35,0.01,2024Q4,019336.OF
019336.OF,20241024,20240930,601899.SH,10374266.0,571900.0,4.21,0.0,2024Q4,019336.OF
019336.OF,20241024,20240930,601857.SH,16408282.0,1819100.0,6.65,0.0,2024Q4,019336.OF
019336.OF,20241024,20240930,601600.SH,15911420.0,1787800.0,6.45,0.01,2024Q4,019336.OF
019336.OF,20241024,20240930,601872.SH,13852116.0,1722900.0,5.62,0.02,2024Q4,019336.OF
019336.OF,20241024,20240930,600547.SH,10131411.0,345900.0,4.11,0.01,2024Q4,019336.OF
019336.OF,20241024,20240930,0788.HK,11781453.49,12684000.0,4.78,,2024Q4,019336.OF
019336.OF,20241024,20240930,1258.HK,11589850.17,2005000.0,4.7,,2024Q4,019336.OF
019336.OF,20241024,20240930,2899.HK,7835400.81,492000.0,3.18,0.01,2024Q4,019336.OF
019336.OF,20241024,20240930,3993.HK,5015999.46,729000.0,2.03,0.02,2024Q4,019336.OF
019336.OF,20241024,20240930,0857.HK,5797391.48,1014000.0,2.35,0.0,2024Q4,019336.OF
019336.OF,20241024,20240930,600026.SH,17319295.0,1092700.0,7.02,0.03,2024Q4,019336.OF
019336.OF,20241024,20240930,000807.SZ,12013917.0,812300.0,4.87,0.02,2024Q4,019336.OF
019336.OF,20240830,20240630,603381.SH,1909.88,76.0,0.0,0.0,2024Q4,019336.OF
019336.OF,20240830,20240630,688692.SH,11020.59,63.0,0.01,0.0,2024Q4,019336.OF
019336.OF,20240830,20240630,600362.SH,693824.0,29300.0,0.34,0.0,2024Q4,019336.OF
019336.OF,20240830,20240630,601225.SH,1023069.0,39700.0,0.5,0.0,2024Q4,019336.OF
019336.OF,20240830,20240630,601666.SH,1461600.0,130500.0,0.71,0.01,2024Q4,019336.OF
019336.OF,20240830,20240630,0728.HK,1825506.03,432000.0,0.89,0.0,2024Q4,019336.OF
019336.OF,20240830,20240630,2343.HK,2002711.98,892000.0,0.97,,2024Q4,019336.OF
019336.OF,20240830,20240630,000612.SZ,2004600.0,308400.0,0.97,0.03,2024Q4,019336.OF
019336.OF,20240830,20240630,1208.HK,2056158.52,756000.0,1.0,,2024Q4,019336.OF
019336.OF,20240830,20240630,601168.SH,2107330.0,117400.0,1.02,0.0,2024Q4,019336.OF
019336.OF,20240830,20240630,600988.SH,2446098.0,149700.0,1.19,0.01,2024Q4,019336.OF
019336.OF,20240830,20240630,0883.HK,2494171.9,122000.0,1.21,0.0,2024Q4,019336.OF
019336.OF,20240830,20240630,600060.SH,2639758.0,106700.0,1.28,0.01,2024Q4,019336.OF
019336.OF,20240830,20240630,002155.SZ,2751200.0,152000.0,1.34,0.01,2024Q4,019336.OF
019336.OF,20240830,20240630,600489.SH,3038440.0,205300.0,1.48,0.0,2024Q4,019336.OF
019336.OF,20240830,20240630,000933.SZ,3168341.68,156616.0,1.54,0.01,2024Q4,019336.OF
019336.OF,20240830,20240630,601000.SH,3813110.0,811300.0,1.85,0.01,2024Q4,019336.OF
019336.OF,20240830,20240630,601919.SH,1799938.0,116200.0,0.88,0.0,2024Q4,019336.OF
019336.OF,20240830,20240630,1919.HK,2524609.78,202500.0,1.23,0.01,2024Q4,019336.OF
019336.OF,20240830,20240630,601975.SH,7331139.0,2042100.0,3.56,0.04,2024Q4,019336.OF
019336.OF,20240830,20240630,601598.SH,8246261.0,1464700.0,4.01,0.03,2024Q4,019336.OF
019336.OF,20240830,20240630,000975.SZ,8687457.0,533300.0,4.22,0.02,2024Q4,019336.OF
019336.OF,20240830,20240630,0788.HK,8797724.1,9544000.0,4.28,,2024Q4,019336.OF
019336.OF,20240718,20240630,603993.SH,14274900.0,1679400.0,6.94,0.01,2024Q4,019336.OF
019336.OF,20240718,20240630,601899.SH,15090873.0,858900.0,7.34,0.0,2024Q4,019336.OF
019336.OF,20240718,20240630,601857.SH,13994952.0,1356100.0,6.8,0.0,2024Q4,019336.OF
019336.OF,20240718,20240630,601600.SH,11865413.0,1555100.0,5.77,0.01,2024Q4,019336.OF
019336.OF,20240718,20240630,601872.SH,8853065.0,1047700.0,4.3,0.01,2024Q4,019336.OF
019336.OF,20240718,20240630,600941.SH,9352500.0,87000.0,4.55,0.01,2024Q4,019336.OF
019336.OF,20240718,20240630,600547.SH,15045310.0,549500.0,7.31,0.02,2024Q4,019336.OF
019336.OF,20240718,20240630,1258.HK,15339485.77,2468000.0,7.46,,2024Q4,019336.OF
019336.OF,20240718,20240630,2600.HK,3249542.38,668000.0,1.58,0.02,2024Q4,019336.OF
019336.OF,20240718,20240630,0941.HK,2213705.34,31500.0,1.08,0.0,2024Q4,019336.OF
019336.OF,20240718,20240630,600026.SH,14717108.0,942800.0,7.15,0.03,2024Q4,019336.OF
019336.OF,20240718,20240630,000807.SZ,10779629.0,797900.0,5.24,0.02,2024Q4,019336.OF
