ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
023915.OF,20260121,20251231,600710.SH,546986.0,50600.0,3.74,0.0,2025Q4,023915.OF
023915.OF,20260121,20251231,920037.BJ,576744.0,6866.0,3.95,0.02,2025Q4,023915.OF
023915.OF,20260121,20251231,000951.SZ,577980.0,34200.0,3.95,0.0,2025Q4,023915.OF
023915.OF,20260121,20251231,002342.SZ,597080.0,64900.0,4.08,0.01,2025Q4,023915.OF
023915.OF,20260121,20251231,603191.SH,611653.0,41300.0,4.18,0.01,2025Q4,023915.OF
023915.OF,20260121,20251231,600686.SH,643962.0,36300.0,4.41,0.01,2025Q4,023915.OF
023915.OF,20260121,20251231,0981.HK,903490.97,14000.0,6.18,0.0,2025Q4,023915.OF
023915.OF,20260121,20251231,002865.SZ,507873.0,9300.0,3.47,0.0,2025Q4,023915.OF
023915.OF,20260121,20251231,688698.SH,523668.48,5296.0,3.58,0.0,2025Q4,023915.OF
023915.OF,20260121,20251231,000680.SZ,532665.0,44500.0,3.64,0.0,2025Q4,023915.OF
023915.OF,20251027,20250930,688377.SH,1473206.8,38285.0,5.81,0.02,2025Q3,023915.OF
023915.OF,20251027,20250930,300570.SZ,1316000.0,12500.0,5.19,0.01,2025Q3,023915.OF
023915.OF,20251027,20250930,300308.SZ,968832.0,2400.0,3.82,0.0,2025Q3,023915.OF
023915.OF,20251027,20250930,301550.SZ,1326600.0,9900.0,5.23,0.01,2025Q3,023915.OF
023915.OF,20251027,20250930,301345.SZ,1071000.0,5100.0,4.22,0.02,2025Q3,023915.OF
023915.OF,20251027,20250930,301002.SZ,809472.0,20400.0,3.19,0.03,2025Q3,023915.OF
023915.OF,20251027,20250930,600595.SH,1120521.0,215900.0,4.42,0.01,2025Q3,023915.OF
023915.OF,20251027,20250930,1478.HK,1041125.87,68000.0,4.1,,2025Q3,023915.OF
023915.OF,20251027,20250930,0317.HK,1060298.45,72000.0,4.18,0.01,2025Q3,023915.OF
023915.OF,20251027,20250930,600316.SH,939920.0,24800.0,3.7,0.0,2025Q3,023915.OF
023915.OF,20250828,20250630,300761.SZ,56370.0,3000.0,0.46,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,688132.SH,98170.8,4836.0,0.81,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,605016.SH,107276.0,5200.0,0.88,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,2015.HK,107336.52,1100.0,0.88,,2025Q2,023915.OF
023915.OF,20250828,20250630,002995.SZ,110295.0,5700.0,0.91,0.01,2025Q2,023915.OF
023915.OF,20250828,20250630,603500.SH,110836.0,12100.0,0.91,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,688219.SH,112410.35,8957.0,0.92,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,603306.SH,117450.0,2700.0,0.97,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,300204.SZ,119296.0,3200.0,0.98,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,0981.HK,122292.5,3000.0,1.01,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,002891.SZ,123740.0,2000.0,1.02,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,688195.SH,124290.0,2762.0,1.02,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,300421.SZ,125832.0,8400.0,1.03,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,300153.SZ,132015.0,3900.0,1.09,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,002833.SZ,152148.0,9300.0,1.25,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,000868.SZ,171690.0,29100.0,1.41,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,001389.SZ,176310.0,3000.0,1.45,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,1093.HK,182572.39,26000.0,1.5,,2025Q2,023915.OF
023915.OF,20250828,20250630,688275.SH,187300.45,4619.0,1.54,0.01,2025Q2,023915.OF
023915.OF,20250828,20250630,002258.SZ,187680.0,17000.0,1.54,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,603062.SH,193468.0,4400.0,1.59,0.01,2025Q2,023915.OF
023915.OF,20250828,20250630,688386.SH,194755.66,3586.0,1.6,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,603173.SH,195525.0,5500.0,1.61,0.01,2025Q2,023915.OF
023915.OF,20250828,20250630,600976.SH,203892.0,5200.0,1.68,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,301592.SZ,207382.0,1400.0,1.7,0.01,2025Q2,023915.OF
023915.OF,20250828,20250630,1801.HK,214490.64,3000.0,1.76,,2025Q2,023915.OF
023915.OF,20250828,20250630,300757.SZ,224955.0,1500.0,1.85,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,603611.SH,228324.0,10600.0,1.88,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,688600.SH,229242.5,9755.0,1.88,0.01,2025Q2,023915.OF
023915.OF,20250828,20250630,688267.SH,235103.82,8169.0,1.93,0.01,2025Q2,023915.OF
023915.OF,20250828,20250630,300475.SZ,235158.0,6600.0,1.93,0.0,2025Q2,023915.OF
023915.OF,20250828,20250630,000880.SZ,238266.0,6300.0,1.96,0.0,2025Q2,023915.OF
