ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
012520.OF,20240329,20231231,300854.SZ,401.35,23.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,603300.SH,537.6,84.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,301337.SZ,550.98,18.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,601061.SH,732.45,95.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,1810.HK,876.5,62.0,0.0,,2024Q1,012520.OF
012520.OF,20240329,20231231,301281.SZ,885.04,26.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,600295.SH,1086.4,112.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,001328.SZ,1273.95,45.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,301232.SZ,2085.07,43.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,001367.SZ,2154.04,49.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,301307.SZ,2254.85,65.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,301325.SZ,2791.44,36.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,301315.SZ,2801.58,53.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,301428.SZ,3439.85,89.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,600547.SH,4116.6,180.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,301310.SZ,4329.85,89.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,1060.HK,4349.86,10000.0,0.0,,2024Q1,012520.OF
012520.OF,20240329,20231231,603231.SH,4618.81,210.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,603004.SH,7990.05,248.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,301578.SZ,12462.16,175.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,301261.SZ,13939.8,273.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,688610.SH,14025.0,275.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,301566.SZ,15042.85,655.0,0.0,0.0,2024Q1,012520.OF
012520.OF,20240329,20231231,688652.SH,21736.0,416.0,0.0,0.0,2024Q1,012520.OF
