ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
016022.OF,20240327,20231231,603231.SH,3466.33,161.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,603075.SH,4242.42,182.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,001306.SZ,4823.04,64.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,000543.SZ,5008.0,800.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,603107.SH,5311.48,292.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,603119.SH,5394.62,226.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,301505.SZ,6947.14,194.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,301555.SZ,7266.56,224.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,601083.SH,13981.41,1263.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688334.SH,15389.04,888.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,601096.SH,15907.08,3918.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688612.SH,16023.34,422.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,301488.SZ,18101.58,262.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,301377.SZ,18210.5,770.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688627.SH,19473.84,222.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,301558.SZ,19537.2,1458.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,301421.SZ,19710.84,332.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,301371.SZ,21195.12,564.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,301511.SZ,22261.94,982.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688576.SH,23071.2,240.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688582.SH,25058.16,648.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688702.SH,26450.82,549.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,301325.SZ,28224.56,364.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688507.SH,30358.5,222.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,603276.SH,34970.56,1336.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,603373.SH,36981.4,876.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,001358.SZ,41281.92,867.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688539.SH,43887.6,1002.0,0.0,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,001239.SZ,44228.22,1887.0,0.01,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688469.SH,48493.2,9660.0,0.01,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688472.SH,48499.2,3840.0,0.01,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688548.SH,49317.0,3868.0,0.01,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,603193.SH,54479.4,3022.0,0.01,0.01,2024Q1,016022.OF
016022.OF,20240327,20231231,300832.SZ,54740.0,700.0,0.01,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688443.SH,68554.2,1716.0,0.01,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,301529.SZ,72009.06,1816.0,0.01,0.01,2024Q1,016022.OF
016022.OF,20240327,20231231,301170.SZ,75953.28,2496.0,0.01,0.01,2024Q1,016022.OF
016022.OF,20240327,20231231,603296.SH,314720.2,3950.0,0.04,0.01,2024Q1,016022.OF
016022.OF,20240327,20231231,300705.SZ,328977.0,9900.0,0.04,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,688515.SH,413322.23,4183.0,0.05,0.02,2024Q1,016022.OF
016022.OF,20240327,20231231,688563.SH,422890.28,6918.0,0.05,0.01,2024Q1,016022.OF
016022.OF,20240327,20231231,603337.SH,738720.0,34200.0,0.08,0.01,2024Q1,016022.OF
016022.OF,20240327,20231231,0780.HK,858429.58,65600.0,0.1,,2024Q1,016022.OF
016022.OF,20240327,20231231,600497.SH,873145.0,172900.0,0.1,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,300360.SZ,883802.0,64700.0,0.1,0.01,2024Q1,016022.OF
016022.OF,20240327,20231231,600398.SH,940114.0,126700.0,0.11,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,1816.HK,976107.69,528000.0,0.11,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,603187.SH,979336.0,64600.0,0.11,0.02,2024Q1,016022.OF
016022.OF,20240327,20231231,002588.SZ,1012506.0,158700.0,0.11,0.02,2024Q1,016022.OF
016022.OF,20240327,20231231,002595.SZ,1077674.0,36200.0,0.12,0.01,2024Q1,016022.OF
016022.OF,20240327,20231231,688347.SH,1181339.22,28087.0,0.13,0.03,2024Q1,016022.OF
016022.OF,20240327,20231231,300750.SZ,1214654.4,7440.0,0.14,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,600461.SH,1310676.0,143400.0,0.15,0.01,2024Q1,016022.OF
016022.OF,20240327,20231231,601607.SH,1366841.0,81700.0,0.16,0.0,2024Q1,016022.OF
016022.OF,20240327,20231231,301345.SZ,1409956.8,23152.0,0.16,0.09,2024Q1,016022.OF
