ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
016313.OF,20260122,20251231,002541.SZ,216706556.16,13181664.0,6.1,2.66
016313.OF,20260122,20251231,002271.SZ,310110286.71,22961169.0,8.73,1.2
016313.OF,20260122,20251231,1908.HK,274975800.03,19453000.0,7.74,
016313.OF,20260122,20251231,3900.HK,284835744.26,37232100.0,8.02,
016313.OF,20260122,20251231,1109.HK,313992149.21,12780750.0,8.84,
016313.OF,20260122,20251231,0914.HK,79462753.87,3984474.0,2.24,0.31
016313.OF,20260122,20251231,0688.HK,234552348.12,21198745.0,6.61,
016313.OF,20260122,20251231,600585.SH,189890169.0,8686650.0,5.35,0.22
016313.OF,20260122,20251231,000932.SZ,199830002.8,35556940.0,5.63,0.51
016313.OF,20260122,20251231,000425.SZ,197729623.26,17075097.0,5.57,0.18
016313.OF,20260122,20251231,000061.SZ,318728604.39,31541063.0,8.98,1.86
016313.OF,20251028,20250930,002541.SZ,189138609.0,9881850.0,4.79,1.99
016313.OF,20251028,20250930,002271.SZ,303000871.84,24683837.0,7.67,1.29
016313.OF,20251028,20250930,600048.SH,321758995.74,40936259.0,8.15,0.34
016313.OF,20251028,20250930,1109.HK,306440541.65,11048344.0,7.76,
016313.OF,20251028,20250930,0914.HK,85487009.2,3984474.0,2.16,0.31
016313.OF,20251028,20250930,0688.HK,286281277.25,21836209.0,7.25,
016313.OF,20251028,20250930,600585.SH,214641895.14,9243837.0,5.43,0.23
016313.OF,20251028,20250930,600422.SH,193941268.36,13892641.0,4.91,1.84
016313.OF,20251028,20250930,000932.SZ,226433114.6,34889540.0,5.73,0.51
016313.OF,20251028,20250930,000425.SZ,197761636.0,17196664.0,5.01,0.19
016313.OF,20251028,20250930,000061.SZ,326963462.26,41395063.0,8.28,2.44
016313.OF,20250830,20250630,603120.SH,2172.95,65.0,0.0,0.0
016313.OF,20250830,20250630,001335.SZ,2244.0,80.0,0.0,0.0
016313.OF,20250830,20250630,603382.SH,2350.95,105.0,0.0,0.0
016313.OF,20250830,20250630,603257.SH,2922.66,78.0,0.0,0.0
016313.OF,20250830,20250630,001390.SZ,3225.36,178.0,0.0,0.0
016313.OF,20250830,20250630,603409.SH,3332.0,100.0,0.0,0.0
016313.OF,20250830,20250630,001395.SZ,3780.0,80.0,0.0,0.0
016313.OF,20250830,20250630,603124.SH,4075.28,88.0,0.0,0.0
016313.OF,20250830,20250630,603271.SH,4420.08,126.0,0.0,0.0
016313.OF,20250830,20250630,603210.SH,4464.46,286.0,0.0,0.0
016313.OF,20250830,20250630,301560.SZ,5215.5,190.0,0.0,0.0
016313.OF,20250830,20250630,301595.SZ,5703.6,196.0,0.0,0.0
016313.OF,20250830,20250630,301636.SZ,6074.88,128.0,0.0,0.0
016313.OF,20250830,20250630,603014.SH,6699.4,205.0,0.0,0.0
016313.OF,20250830,20250630,688757.SH,13903.84,536.0,0.0,0.0
016313.OF,20250830,20250630,301479.SZ,14172.34,182.0,0.0,0.0
