ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
018783.OF,20260121,20251231,300866.SZ,112566509.01,984059.0,3.63,0.32
018783.OF,20260121,20251231,300054.SZ,135818720.0,3612200.0,4.38,0.49
018783.OF,20260121,20251231,300677.SZ,177212684.4,4555596.0,5.71,0.98
018783.OF,20260121,20251231,601601.SH,223307167.05,5328255.0,7.19,0.08
018783.OF,20260121,20251231,689009.SH,235868925.9,4243010.0,7.6,7.67
018783.OF,20260121,20251231,000725.SZ,266310286.0,63256600.0,8.58,0.17
018783.OF,20260121,20251231,688036.SH,270825563.04,4093494.0,8.72,0.36
018783.OF,20260121,20251231,002352.SZ,336790954.56,8788908.0,10.85,0.18
018783.OF,20260121,20251231,600415.SH,338781764.2,21240236.0,10.91,0.39
018783.OF,20260121,20251231,002027.SZ,340914458.5,46257050.0,10.98,0.32
018783.OF,20251028,20250930,002352.SZ,412273747.64,10222508.0,9.28,0.21
018783.OF,20251028,20250930,601601.SH,295519171.6,8414555.0,6.65,0.12
018783.OF,20251028,20250930,002138.SZ,235014960.12,6684157.0,5.29,0.88
018783.OF,20251028,20250930,002027.SZ,401762387.0,49846450.0,9.04,0.35
018783.OF,20251028,20250930,300866.SZ,289139425.96,2375252.0,6.51,0.79
018783.OF,20251028,20250930,689009.SH,379087913.4,5666486.0,8.53,10.25
018783.OF,20251028,20250930,688036.SH,431660667.0,4582385.0,9.72,0.4
018783.OF,20251028,20250930,600415.SH,420417867.8,22664036.0,9.46,0.41
018783.OF,20251028,20250930,000977.SZ,223873890.58,3008249.0,5.04,0.2
018783.OF,20251028,20250930,000725.SZ,246558208.0,59268800.0,5.55,0.16
