ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
022851.OF,20260122,20251231,601601.SH,335280.0,8000.0,3.52,0.0
022851.OF,20260122,20251231,600036.SH,336800.0,8000.0,3.54,0.0
022851.OF,20260122,20251231,002475.SZ,340260.0,6000.0,3.58,0.0
022851.OF,20260122,20251231,601688.SH,353850.0,15000.0,3.72,0.0
022851.OF,20260122,20251231,300308.SZ,366000.0,600.0,3.85,0.0
022851.OF,20260122,20251231,300750.SZ,367260.0,1000.0,3.86,0.0
022851.OF,20260122,20251231,601318.SH,410400.0,6000.0,4.31,0.0
022851.OF,20260122,20251231,688981.SH,424991.8,3460.0,4.47,0.0
022851.OF,20260122,20251231,603993.SH,500000.0,25000.0,5.26,0.0
022851.OF,20260122,20251231,601899.SH,792810.0,23000.0,8.33,0.0
022851.OF,20251028,20250930,300750.SZ,603000.0,1500.0,6.32,0.0
022851.OF,20251028,20250930,300433.SZ,334800.0,10000.0,3.51,0.0
022851.OF,20251028,20250930,300274.SZ,453544.0,2800.0,4.76,0.0
022851.OF,20251028,20250930,002475.SZ,517520.0,8000.0,5.43,0.0
022851.OF,20251028,20250930,601899.SH,441600.0,15000.0,4.63,0.0
022851.OF,20251028,20250930,601601.SH,421440.0,12000.0,4.42,0.0
022851.OF,20251028,20250930,601600.SH,329600.0,40000.0,3.46,0.0
022851.OF,20251028,20250930,601318.SH,303105.0,5500.0,3.18,0.0
022851.OF,20251028,20250930,688981.SH,350325.0,2500.0,3.67,0.0
022851.OF,20251028,20250930,600030.SH,388700.0,13000.0,4.08,0.0
022851.OF,20250829,20250630,601985.SH,37280.0,4000.0,0.55,0.0
022851.OF,20250829,20250630,000651.SZ,53904.0,1200.0,0.79,0.0
022851.OF,20250829,20250630,600521.SH,55890.0,3000.0,0.82,0.0
022851.OF,20250829,20250630,000568.SZ,56700.0,500.0,0.83,0.0
022851.OF,20250829,20250630,601001.SH,61100.0,5000.0,0.9,0.0
022851.OF,20250829,20250630,001979.SZ,61390.0,7000.0,0.9,0.0
022851.OF,20250829,20250630,002532.SZ,66480.0,8000.0,0.98,0.0
022851.OF,20250829,20250630,600027.SH,71110.0,13000.0,1.05,0.0
022851.OF,20250829,20250630,000858.SZ,71340.0,600.0,1.05,0.0
022851.OF,20250829,20250630,002244.SZ,78000.0,8000.0,1.15,0.0
022851.OF,20250829,20250630,601328.SH,80000.0,10000.0,1.18,0.0
022851.OF,20250829,20250630,601225.SH,96200.0,5000.0,1.42,0.0
022851.OF,20250829,20250630,300364.SZ,106000.0,4000.0,1.56,0.0
022851.OF,20250829,20250630,601398.SH,113850.0,15000.0,1.67,0.0
022851.OF,20250829,20250630,600809.SH,123473.0,700.0,1.82,0.0
022851.OF,20250829,20250630,601872.SH,125200.0,20000.0,1.84,0.0
022851.OF,20250829,20250630,601633.SH,128880.0,6000.0,1.9,0.0
022851.OF,20250829,20250630,600276.SH,129750.0,2500.0,1.91,0.0
022851.OF,20250829,20250630,600938.SH,130550.0,5000.0,1.92,0.0
022851.OF,20250829,20250630,688981.SH,132255.0,1500.0,1.95,0.0
022851.OF,20250829,20250630,600036.SH,137850.0,3000.0,2.03,0.0
022851.OF,20250829,20250630,600600.SH,138920.0,2000.0,2.04,0.0
022851.OF,20250829,20250630,601600.SH,140800.0,20000.0,2.07,0.0
022851.OF,20250829,20250630,601939.SH,141600.0,15000.0,2.08,0.0
022851.OF,20250829,20250630,601998.SH,144500.0,17000.0,2.13,0.0
022851.OF,20250829,20250630,603288.SH,155640.0,4000.0,2.29,0.0
022851.OF,20250829,20250630,000426.SZ,158000.0,10000.0,2.32,0.0
022851.OF,20250829,20250630,600019.SH,164750.0,25000.0,2.42,0.0
022851.OF,20250829,20250630,002966.SZ,166820.0,19000.0,2.45,0.0
022851.OF,20250829,20250630,600887.SH,167280.0,6000.0,2.46,0.0
022851.OF,20250829,20250630,300274.SZ,169425.0,2500.0,2.49,0.0
022851.OF,20250829,20250630,002475.SZ,173450.0,5000.0,2.55,0.0
022851.OF,20250829,20250630,000661.SZ,178524.0,1800.0,2.63,0.0
022851.OF,20250829,20250630,600000.SH,180440.0,13000.0,2.65,0.0
022851.OF,20250721,20250630,300750.SZ,756660.0,3000.0,11.13,0.0
022851.OF,20250721,20250630,000333.SZ,180500.0,2500.0,2.66,0.0
022851.OF,20250721,20250630,601818.SH,249000.0,60000.0,3.66,0.0
022851.OF,20250721,20250630,601601.SH,262570.0,7000.0,3.86,0.0
022851.OF,20250721,20250630,601857.SH,196650.0,23000.0,2.89,0.0
022851.OF,20250721,20250630,601088.SH,243240.0,6000.0,3.58,0.0
022851.OF,20250721,20250630,601318.SH,221920.0,4000.0,3.26,0.0
022851.OF,20250721,20250630,601166.SH,210060.0,9000.0,3.09,0.0
022851.OF,20250721,20250630,600941.SH,258865.0,2300.0,3.81,0.0
022851.OF,20250721,20250630,600030.SH,220960.0,8000.0,3.25,0.0
022851.OF,20250422,20250331,601985.SH,55260.0,6000.0,5.47,0.0
022851.OF,20250422,20250331,000333.SZ,62800.0,800.0,6.21,0.0
022851.OF,20250422,20250331,601939.SH,57395.0,6500.0,5.68,0.0
022851.OF,20250422,20250331,601857.SH,49320.0,6000.0,4.88,0.0
022851.OF,20250422,20250331,601088.SH,57525.0,1500.0,5.69,0.0
022851.OF,20250422,20250331,601318.SH,51630.0,1000.0,5.11,0.0
022851.OF,20250422,20250331,601398.SH,62010.0,9000.0,6.13,0.0
022851.OF,20250422,20250331,600941.SH,75152.0,700.0,7.43,0.0
022851.OF,20250422,20250331,600019.SH,54000.0,7500.0,5.34,0.0
022851.OF,20250422,20250331,000858.SZ,78810.0,600.0,7.79,0.0
022851.OF,20250331,20241231,601857.SH,26820.0,3000.0,4.51,0.0
022851.OF,20250331,20241231,601225.SH,27912.0,1200.0,4.69,0.0
022851.OF,20250331,20241231,600309.SH,28540.0,400.0,4.8,0.0
022851.OF,20250331,20241231,600150.SH,28768.0,800.0,4.84,0.0
022851.OF,20250331,20241231,600030.SH,29170.0,1000.0,4.91,0.0
022851.OF,20250331,20241231,600938.SH,29510.0,1000.0,4.96,0.0
022851.OF,20250331,20241231,601328.SH,31080.0,4000.0,5.23,0.0
022851.OF,20250331,20241231,601728.SH,32490.0,4500.0,5.46,0.0
