ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
015566.OF,20240329,20231231,001376.SZ,89.04,4.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,001358.SZ,3841.92,87.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,603119.SH,5394.62,226.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,301517.SZ,8082.65,185.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,301520.SZ,8438.4,160.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,301516.SZ,9368.04,604.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,688603.SH,10379.6,140.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,301393.SZ,15436.2,260.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,688612.SH,15795.52,416.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,601096.SH,15907.08,3918.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,601800.SH,31160.0,4100.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,688563.SH,31999.21,529.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,301487.SZ,35512.32,867.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,688548.SH,40430.25,3171.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,300809.SZ,52650.0,1800.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,300406.SZ,57300.0,3000.0,0.0,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,601567.SH,61500.0,3000.0,0.01,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,000938.SZ,71595.0,3700.0,0.01,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,688301.SH,73183.5,225.0,0.01,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,603198.SH,79548.0,1200.0,0.01,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,688728.SH,81061.2,3960.0,0.01,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,601688.SH,83700.0,6000.0,0.01,0.0,2024Q1,015566.OF
015566.OF,20240329,20231231,300308.SZ,90328.0,800.0,0.01,0.0,2024Q1,015566.OF
