ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
013274.OF,20240329,20231231,603373.SH,3058.0,88.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,603276.SH,3333.92,134.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,603273.SH,3376.66,178.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,603231.SH,3466.33,161.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,001239.SZ,3764.88,189.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,001358.SZ,3841.92,87.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,603075.SH,4242.42,182.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,001306.SZ,4823.04,64.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,603193.SH,5047.98,303.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,603107.SH,5256.91,289.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,603119.SH,5394.62,226.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,603004.SH,6082.05,195.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,001378.SZ,6410.35,205.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,601083.SH,6487.02,586.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301529.SZ,6894.16,182.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301555.SZ,7266.56,224.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301533.SZ,7461.0,225.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,688693.SH,7726.98,178.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,688657.SH,7901.23,101.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301517.SZ,8082.65,185.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,688651.SH,8196.9,178.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301520.SZ,8438.4,160.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301568.SZ,8752.68,246.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301272.SZ,9234.74,173.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301516.SZ,9368.04,604.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301418.SZ,9487.8,189.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301500.SZ,9504.95,455.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,688716.SH,9716.13,267.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301202.SZ,9730.8,306.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301329.SZ,10181.34,458.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301251.SZ,11103.39,321.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301508.SZ,11178.92,419.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301292.SZ,11281.05,583.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301550.SZ,11328.2,260.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,688602.SH,11789.96,1066.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301456.SZ,12368.73,407.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301507.SZ,13488.35,851.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301510.SZ,13863.96,396.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,688652.SH,15779.5,302.0,0.0,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301421.SZ,19710.84,332.0,0.01,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,688549.SH,21778.28,2692.0,0.01,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,688548.SH,25525.5,2002.0,0.01,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,301526.SZ,26232.75,5895.0,0.01,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,601096.SH,159626.32,29311.0,0.05,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,002980.SZ,1953620.0,71300.0,0.6,0.1,2024Q1,013274.OF
013274.OF,20240329,20231231,688017.SH,2240639.5,14597.0,0.69,0.01,2024Q1,013274.OF
013274.OF,20240329,20231231,688305.SH,2279509.65,29817.0,0.7,0.06,2024Q1,013274.OF
013274.OF,20240329,20231231,300232.SZ,2413840.0,274300.0,0.74,0.03,2024Q1,013274.OF
013274.OF,20240329,20231231,300769.SZ,2837895.0,46500.0,0.87,0.02,2024Q1,013274.OF
013274.OF,20240329,20231231,000157.SZ,3159214.0,483800.0,0.97,0.01,2024Q1,013274.OF
013274.OF,20240329,20231231,301018.SZ,3468978.0,131700.0,1.06,0.12,2024Q1,013274.OF
013274.OF,20240329,20231231,688071.SH,3586468.59,73629.0,1.1,0.14,2024Q1,013274.OF
013274.OF,20240329,20231231,605128.SH,3767445.0,64900.0,1.15,0.08,2024Q1,013274.OF
013274.OF,20240329,20231231,600761.SH,4013484.0,220400.0,1.23,0.03,2024Q1,013274.OF
013274.OF,20240329,20231231,688059.SH,4015784.2,51020.0,1.23,0.14,2024Q1,013274.OF
013274.OF,20240329,20231231,603596.SH,4060980.0,58600.0,1.24,0.01,2024Q1,013274.OF
013274.OF,20240329,20231231,300750.SZ,4088030.4,25040.0,1.25,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,688378.SH,4151339.28,87692.0,1.27,0.09,2024Q1,013274.OF
013274.OF,20240329,20231231,603298.SH,4162424.0,167300.0,1.28,0.02,2024Q1,013274.OF
013274.OF,20240329,20231231,301061.SZ,4223775.0,84900.0,1.29,0.27,2024Q1,013274.OF
013274.OF,20240329,20231231,300580.SZ,4923528.0,162600.0,1.51,0.05,2024Q1,013274.OF
013274.OF,20240329,20231231,002254.SZ,5451424.0,364400.0,1.67,0.04,2024Q1,013274.OF
013274.OF,20240329,20231231,603283.SH,5957176.0,82100.0,1.83,0.04,2024Q1,013274.OF
013274.OF,20240329,20231231,600519.SH,6386200.0,3700.0,1.96,0.0,2024Q1,013274.OF
013274.OF,20240329,20231231,000700.SZ,6478500.0,925500.0,1.98,0.1,2024Q1,013274.OF
013274.OF,20240329,20231231,002273.SZ,6783540.0,501000.0,2.08,0.04,2024Q1,013274.OF
013274.OF,20240329,20231231,000426.SZ,7058792.0,777400.0,2.16,0.05,2024Q1,013274.OF
013274.OF,20240329,20231231,603606.SH,7096500.0,166000.0,2.17,0.02,2024Q1,013274.OF
013274.OF,20240329,20231231,603225.SH,7990340.0,562700.0,2.45,0.04,2024Q1,013274.OF
013274.OF,20240329,20231231,688719.SH,9222377.32,143606.0,2.83,0.79,2024Q1,013274.OF
013274.OF,20240329,20231231,688328.SH,9317677.2,207752.0,2.85,0.36,2024Q1,013274.OF
013274.OF,20240329,20231231,002384.SZ,9449964.0,519800.0,2.9,0.04,2024Q1,013274.OF
013274.OF,20240329,20231231,605589.SH,9513738.0,425100.0,2.91,0.07,2024Q1,013274.OF
013274.OF,20240329,20231231,300627.SZ,10227294.0,329700.0,3.13,0.07,2024Q1,013274.OF
013274.OF,20240119,20231231,688025.SH,17862612.75,193005.0,5.47,0.2,2024Q1,013274.OF
013274.OF,20240119,20231231,300567.SZ,19485110.84,222382.0,5.97,0.11,2024Q1,013274.OF
013274.OF,20240119,20231231,603338.SH,16810368.4,328520.0,5.15,0.06,2024Q1,013274.OF
013274.OF,20240119,20231231,603919.SH,10859882.0,441100.0,3.33,0.09,2024Q1,013274.OF
013274.OF,20240119,20231231,601689.SH,11172000.0,152000.0,3.42,0.01,2024Q1,013274.OF
013274.OF,20240119,20231231,300037.SZ,10631148.0,224760.0,3.26,0.04,2024Q1,013274.OF
013274.OF,20240119,20231231,002050.SZ,11116140.0,378100.0,3.41,0.01,2024Q1,013274.OF
