ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
013554.OF,20240329,20231231,600519.SH,172600.0,100.0,0.35,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,603208.SH,258303.0,8700.0,0.52,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,603337.SH,259200.0,12000.0,0.52,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,601233.SH,263262.0,17400.0,0.53,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,002918.SZ,264030.0,19500.0,0.53,0.01,2024Q1,013554.OF
013554.OF,20240329,20231231,688351.SH,264041.1,10294.0,0.53,0.01,2024Q1,013554.OF
013554.OF,20240329,20231231,600048.SH,264330.0,26700.0,0.53,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,002100.SZ,275378.0,31400.0,0.55,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,300408.SZ,282720.0,9600.0,0.57,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,000786.SZ,284992.0,12200.0,0.57,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,300129.SZ,295098.0,27400.0,0.59,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,002743.SZ,316342.0,52900.0,0.64,0.01,2024Q1,013554.OF
013554.OF,20240329,20231231,000848.SZ,421545.0,53700.0,0.85,0.01,2024Q1,013554.OF
013554.OF,20240329,20231231,9868.HK,441891.0,8600.0,0.89,,2024Q1,013554.OF
013554.OF,20240329,20231231,603057.SH,498498.0,23100.0,1.0,0.03,2024Q1,013554.OF
013554.OF,20240329,20231231,002011.SZ,550000.0,40000.0,1.11,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,603416.SH,608472.0,16200.0,1.22,0.01,2024Q1,013554.OF
013554.OF,20240329,20231231,300354.SZ,625842.0,12600.0,1.26,0.02,2024Q1,013554.OF
013554.OF,20240329,20231231,000301.SZ,657600.0,68500.0,1.32,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,1458.HK,673960.35,333500.0,1.35,,2024Q1,013554.OF
013554.OF,20240329,20231231,603517.SH,797553.98,29693.0,1.6,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,002053.SZ,813852.0,84600.0,1.64,0.01,2024Q1,013554.OF
013554.OF,20240329,20231231,002078.SZ,816607.0,67100.0,1.64,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,603816.SH,822500.0,23500.0,1.65,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,002299.SZ,822922.0,47900.0,1.65,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,603233.SH,851580.0,34200.0,1.71,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,000333.SZ,852228.0,15600.0,1.71,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,603489.SH,923160.0,16800.0,1.86,0.01,2024Q1,013554.OF
013554.OF,20240329,20231231,3690.HK,957430.49,12900.0,1.92,,2024Q1,013554.OF
013554.OF,20240329,20231231,688566.SH,992332.07,31613.0,1.99,0.02,2024Q1,013554.OF
013554.OF,20240329,20231231,300727.SZ,1004771.0,34900.0,2.02,0.03,2024Q1,013554.OF
013554.OF,20240329,20231231,2015.HK,1013117.71,7600.0,2.04,,2024Q1,013554.OF
013554.OF,20240329,20231231,603727.SH,1015869.75,81075.0,2.04,0.03,2024Q1,013554.OF
013554.OF,20240329,20231231,301096.SZ,1022070.0,15700.0,2.05,0.02,2024Q1,013554.OF
013554.OF,20240329,20231231,300219.SZ,1050816.0,124800.0,2.11,0.02,2024Q1,013554.OF
013554.OF,20240329,20231231,001979.SZ,1068313.0,112100.0,2.15,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,605376.SH,1096980.0,38900.0,2.2,0.01,2024Q1,013554.OF
013554.OF,20240329,20231231,601236.SH,1107381.0,145900.0,2.23,0.0,2024Q1,013554.OF
013554.OF,20240329,20231231,688677.SH,1201294.64,22568.0,2.41,0.03,2024Q1,013554.OF
013554.OF,20240329,20231231,300303.SZ,1216836.0,205200.0,2.45,0.02,2024Q1,013554.OF
013554.OF,20240329,20231231,688772.SH,1345383.26,61126.0,2.7,0.01,2024Q1,013554.OF
013554.OF,20240329,20231231,600882.SH,1353094.0,84200.0,2.72,0.02,2024Q1,013554.OF
