ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
022891.OF,20260122,20251231,603929.SH,687600.0,7200.0,3.56,0.0
022891.OF,20260122,20251231,603993.SH,428000.0,21400.0,2.22,0.0
022891.OF,20260122,20251231,002284.SZ,431477.0,28900.0,2.23,0.0
022891.OF,20260122,20251231,688072.SH,429000.0,1300.0,2.22,0.0
022891.OF,20260122,20251231,301308.SZ,465196.0,1900.0,2.41,0.0
022891.OF,20260122,20251231,688256.SH,452753.7,334.0,2.34,0.0
022891.OF,20260122,20251231,688321.SH,523038.0,17900.0,2.71,0.0
022891.OF,20260122,20251231,600549.SH,488614.0,11900.0,2.53,0.0
022891.OF,20260122,20251231,600118.SH,769095.0,8100.0,3.98,0.0
022891.OF,20260122,20251231,000657.SZ,435047.0,15700.0,2.25,0.0
022891.OF,20251028,20250930,688006.SH,603570.0,16500.0,2.62,0.0
022891.OF,20251028,20250930,300604.SZ,707302.0,7100.0,3.07,0.0
022891.OF,20251028,20250930,300450.SZ,740418.0,11900.0,3.21,0.0
022891.OF,20251028,20250930,002545.SZ,583800.0,41700.0,2.53,0.0
022891.OF,20251028,20250930,002074.SZ,541488.0,11600.0,2.35,0.0
022891.OF,20251028,20250930,688206.SH,505253.7,11970.0,2.19,0.0
022891.OF,20251028,20250930,688220.SH,618800.0,5600.0,2.69,0.0
022891.OF,20251028,20250930,300850.SZ,643504.0,14800.0,2.79,0.0
022891.OF,20251028,20250930,688008.SH,532976.4,3443.0,2.31,0.0
022891.OF,20251028,20250930,600489.SH,581145.0,26500.0,2.52,0.0
022891.OF,20250831,20250630,300100.SZ,287188.0,6100.0,1.33,0.0
022891.OF,20250831,20250630,000893.SZ,337568.0,11200.0,1.56,0.0
022891.OF,20250831,20250630,003006.SZ,342250.0,12500.0,1.58,0.0
022891.OF,20250831,20250630,300879.SZ,353520.0,9000.0,1.64,0.0
022891.OF,20250831,20250630,600771.SH,354816.0,17600.0,1.64,0.0
022891.OF,20250831,20250630,688256.SH,360900.0,600.0,1.67,0.0
022891.OF,20250831,20250630,688685.SH,363025.0,6500.0,1.68,0.0
022891.OF,20250831,20250630,000959.SZ,369580.0,108700.0,1.71,0.0
022891.OF,20250831,20250630,002543.SZ,369963.0,33300.0,1.71,0.01
022891.OF,20250831,20250630,002284.SZ,371280.0,33600.0,1.72,0.0
022891.OF,20250831,20250630,000672.SZ,376040.0,47600.0,1.74,0.0
022891.OF,20250831,20250630,688608.SH,382778.0,1100.0,1.77,0.0
022891.OF,20250831,20250630,002891.SZ,383594.0,6200.0,1.78,0.0
022891.OF,20250831,20250630,605080.SH,386420.0,13900.0,1.79,0.01
022891.OF,20250831,20250630,300824.SZ,387725.0,32500.0,1.79,0.01
022891.OF,20250831,20250630,002734.SZ,389790.0,21300.0,1.8,0.01
022891.OF,20250831,20250630,603379.SH,394584.0,8200.0,1.83,0.0
022891.OF,20250831,20250630,600578.SH,397365.0,88500.0,1.84,0.0
022891.OF,20250831,20250630,603103.SH,401250.0,25000.0,1.86,0.0
022891.OF,20250831,20250630,002230.SZ,402192.0,8400.0,1.86,0.0
022891.OF,20250831,20250630,300777.SZ,406000.0,11200.0,1.88,0.0
022891.OF,20250831,20250630,605599.SH,408750.0,25000.0,1.89,0.0
022891.OF,20250831,20250630,300945.SZ,410515.0,18500.0,1.9,0.01
022891.OF,20250831,20250630,002550.SZ,417480.0,49700.0,1.93,0.01
022891.OF,20250831,20250630,600160.SH,418728.0,14600.0,1.94,0.0
022891.OF,20250831,20250630,300684.SZ,422676.0,17700.0,1.96,0.01
022891.OF,20250831,20250630,002683.SZ,424250.0,12500.0,1.96,0.0
022891.OF,20250831,20250630,603799.SH,425730.0,11500.0,1.97,0.0
022891.OF,20250831,20250630,300990.SZ,430537.2,8628.0,1.99,0.01
022891.OF,20250831,20250630,300866.SZ,431680.0,3800.0,2.0,0.0
022891.OF,20250831,20250630,300972.SZ,432576.0,2400.0,2.0,0.0
