ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
018656.OF,20240330,20231231,603758.SH,1993992.0,174300.0,1.64,0.04,2024Q1,018656.OF
018656.OF,20240330,20231231,601728.SH,2000618.0,369800.0,1.64,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,002028.SZ,2060784.0,39600.0,1.69,0.01,2024Q1,018656.OF
018656.OF,20240330,20231231,002884.SZ,2062368.0,118800.0,1.69,0.04,2024Q1,018656.OF
018656.OF,20240330,20231231,600489.SH,2088612.0,209700.0,1.71,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,603225.SH,2206680.0,155400.0,1.81,0.01,2024Q1,018656.OF
018656.OF,20240330,20231231,601898.SH,2225793.0,229700.0,1.83,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,601689.SH,2535750.0,34500.0,2.08,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,600941.SH,2765544.0,27800.0,2.27,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,601666.SH,2868036.0,248100.0,2.35,0.01,2024Q1,018656.OF
018656.OF,20240330,20231231,688223.SH,3149047.78,355423.0,2.59,0.01,2024Q1,018656.OF
018656.OF,20240330,20231231,600030.SH,3391605.0,166500.0,2.78,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,601988.SH,3525963.0,883700.0,2.89,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,600595.SH,3528024.0,1013800.0,2.9,0.03,2024Q1,018656.OF
018656.OF,20240330,20231231,600026.SH,3681792.0,300800.0,3.02,0.01,2024Q1,018656.OF
018656.OF,20240330,20231231,600150.SH,4080384.0,138600.0,3.35,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,601001.SH,4253850.0,345000.0,3.49,0.02,2024Q1,018656.OF
018656.OF,20240330,20231231,603231.SH,1291.8,60.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,603075.SH,1491.84,64.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,603276.SH,1542.56,62.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,603062.SH,1676.49,29.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,603193.SH,1715.98,103.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,603275.SH,1746.8,44.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,603107.SH,1800.81,99.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,603119.SH,1957.34,82.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,603004.SH,2276.87,73.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,603270.SH,2336.82,79.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,603273.SH,2352.28,124.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,601083.SH,2380.05,215.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,688450.SH,2440.14,67.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,688657.SH,2659.82,34.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,688612.SH,2999.63,79.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,688646.SH,3426.65,95.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,688429.SH,3496.35,165.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,688719.SH,3545.9,59.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,688693.SH,3733.26,86.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,688716.SH,3893.73,107.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,688602.SH,4158.56,376.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,601096.SH,4169.62,1027.0,0.0,0.0,2024Q1,018656.OF
018656.OF,20240330,20231231,688631.SH,4300.5,122.0,0.0,0.0,2024Q1,018656.OF
