ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
020360.OF,20240329,20231231,688515.SH,48614.52,492.0,0.18,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,688141.SH,165434.46,5981.0,0.6,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,688019.SH,310094.16,1941.0,1.13,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,688082.SH,412419.5,3950.0,1.5,0.01,2024Q1,020360.OF
020360.OF,20240329,20231231,688798.SH,420461.73,6091.0,1.53,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,688596.SH,420632.82,10614.0,1.53,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,688325.SH,437164.45,11155.0,1.59,0.03,2024Q1,020360.OF
020360.OF,20240329,20231231,688045.SH,517729.04,12088.0,1.89,0.03,2024Q1,020360.OF
020360.OF,20240329,20231231,688099.SH,529286.13,8451.0,1.93,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,000021.SZ,538172.0,33200.0,1.96,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,600584.SH,567340.0,19000.0,2.07,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,002409.SZ,607457.0,10900.0,2.21,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,300604.SZ,659126.5,17350.0,2.4,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,688536.SH,669176.2,4574.0,2.44,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,300567.SZ,700960.0,8000.0,2.56,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,002156.SZ,723656.0,31300.0,2.64,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,688508.SH,816000.22,16582.0,2.97,0.01,2024Q1,020360.OF
020360.OF,20240329,20231231,688409.SH,835802.63,10673.0,3.05,0.01,2024Q1,020360.OF
020360.OF,20240329,20231231,688120.SH,861167.6,4588.0,3.14,0.0,2024Q1,020360.OF
020360.OF,20240329,20231231,603893.SH,919300.0,14500.0,3.35,0.0,2024Q1,020360.OF
020360.OF,20240122,20231231,300782.SZ,1283100.0,9100.0,4.68,0.0,2024Q1,020360.OF
020360.OF,20240122,20231231,603986.SH,1422806.0,15400.0,5.19,0.0,2024Q1,020360.OF
020360.OF,20240122,20231231,300260.SZ,934201.0,30700.0,3.41,0.01,2024Q1,020360.OF
020360.OF,20240122,20231231,002371.SZ,2039393.0,8300.0,7.43,0.0,2024Q1,020360.OF
020360.OF,20240122,20231231,688072.SH,2414772.0,10440.0,8.8,0.01,2024Q1,020360.OF
020360.OF,20240122,20231231,301308.SZ,1003345.0,10900.0,3.66,0.01,2024Q1,020360.OF
020360.OF,20240122,20231231,688981.SH,942907.68,17784.0,3.44,0.0,2024Q1,020360.OF
020360.OF,20240122,20231231,688037.SH,2281524.36,17076.0,8.32,0.01,2024Q1,020360.OF
020360.OF,20240122,20231231,688008.SH,1297773.36,22086.0,4.73,0.0,2024Q1,020360.OF
020360.OF,20240122,20231231,688012.SH,2651289.6,17261.0,9.67,0.0,2024Q1,020360.OF
020360.OF,20240422,20240331,603986.SH,1034928.0,14400.0,5.59,0.0,2024Q2,020360.OF
020360.OF,20240422,20240331,002371.SZ,2016960.0,6600.0,10.9,0.0,2024Q2,020360.OF
020360.OF,20240422,20240331,688072.SH,1621374.51,8601.0,8.76,0.01,2024Q2,020360.OF
020360.OF,20240422,20240331,301308.SZ,952170.0,10200.0,5.15,0.01,2024Q2,020360.OF
020360.OF,20240422,20240331,688120.SH,763512.0,4388.0,4.13,0.0,2024Q2,020360.OF
020360.OF,20240422,20240331,688981.SH,715718.38,16393.0,3.87,0.0,2024Q2,020360.OF
020360.OF,20240422,20240331,688037.SH,1545422.76,13833.0,8.35,0.01,2024Q2,020360.OF
020360.OF,20240422,20240331,603893.SH,679320.0,13500.0,3.67,0.0,2024Q2,020360.OF
020360.OF,20240422,20240331,688008.SH,935496.05,20359.0,5.05,0.0,2024Q2,020360.OF
020360.OF,20240422,20240331,688012.SH,1990169.0,13330.0,10.75,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,688515.SH,48614.52,492.0,0.18,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,688141.SH,165434.46,5981.0,0.6,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,688019.SH,310094.16,1941.0,1.13,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,688082.SH,412419.5,3950.0,1.5,0.01,2024Q2,020360.OF
020360.OF,20240329,20231231,688798.SH,420461.73,6091.0,1.53,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,688596.SH,420632.82,10614.0,1.53,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,688325.SH,437164.45,11155.0,1.59,0.03,2024Q2,020360.OF
020360.OF,20240329,20231231,688045.SH,517729.04,12088.0,1.89,0.03,2024Q2,020360.OF
020360.OF,20240329,20231231,688099.SH,529286.13,8451.0,1.93,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,000021.SZ,538172.0,33200.0,1.96,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,600584.SH,567340.0,19000.0,2.07,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,002409.SZ,607457.0,10900.0,2.21,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,300604.SZ,659126.5,17350.0,2.4,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,688536.SH,669176.2,4574.0,2.44,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,300567.SZ,700960.0,8000.0,2.56,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,002156.SZ,723656.0,31300.0,2.64,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,688508.SH,816000.22,16582.0,2.97,0.01,2024Q2,020360.OF
020360.OF,20240329,20231231,688409.SH,835802.63,10673.0,3.05,0.01,2024Q2,020360.OF
020360.OF,20240329,20231231,688120.SH,861167.6,4588.0,3.14,0.0,2024Q2,020360.OF
020360.OF,20240329,20231231,603893.SH,919300.0,14500.0,3.35,0.0,2024Q2,020360.OF
020360.OF,20240122,20231231,300782.SZ,1283100.0,9100.0,4.68,0.0,2024Q2,020360.OF
020360.OF,20240122,20231231,603986.SH,1422806.0,15400.0,5.19,0.0,2024Q2,020360.OF
020360.OF,20240122,20231231,300260.SZ,934201.0,30700.0,3.41,0.01,2024Q2,020360.OF
020360.OF,20240122,20231231,002371.SZ,2039393.0,8300.0,7.43,0.0,2024Q2,020360.OF
020360.OF,20240122,20231231,688072.SH,2414772.0,10440.0,8.8,0.01,2024Q2,020360.OF
020360.OF,20240122,20231231,301308.SZ,1003345.0,10900.0,3.66,0.01,2024Q2,020360.OF
020360.OF,20240122,20231231,688981.SH,942907.68,17784.0,3.44,0.0,2024Q2,020360.OF
020360.OF,20240122,20231231,688037.SH,2281524.36,17076.0,8.32,0.01,2024Q2,020360.OF
020360.OF,20240122,20231231,688008.SH,1297773.36,22086.0,4.73,0.0,2024Q2,020360.OF
020360.OF,20240122,20231231,688012.SH,2651289.6,17261.0,9.67,0.0,2024Q2,020360.OF
020360.OF,20240830,20240630,600775.SH,427200.0,53400.0,1.45,0.01,2024Q3,020360.OF
