ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
017874.OF,20260122,20251231,002384.SZ,88975615.0,1051100.0,1.85,0.08
017874.OF,20260122,20251231,002371.SZ,92612503.8,201735.0,1.92,0.03
017874.OF,20260122,20251231,000651.SZ,95667171.34,2378597.0,1.99,0.04
017874.OF,20260122,20251231,002475.SZ,97416664.84,1717804.0,2.02,0.02
017874.OF,20260122,20251231,000063.SZ,97763424.0,2583600.0,2.03,0.06
017874.OF,20260122,20251231,300033.SZ,101007940.52,313514.0,2.1,0.11
017874.OF,20260122,20251231,603986.SH,101139283.5,472062.0,2.1,0.07
017874.OF,20260122,20251231,600519.SH,101357693.64,73598.0,2.11,0.01
017874.OF,20260122,20251231,300308.SZ,106873220.0,175202.0,2.22,0.02
017874.OF,20260122,20251231,300750.SZ,162218742.0,441700.0,3.37,0.01
017874.OF,20251028,20250930,300750.SZ,77626200.0,193100.0,2.13,0.0
017874.OF,20251028,20250930,603259.SH,71690237.6,639920.0,1.97,0.03
017874.OF,20251028,20250930,603799.SH,82451839.4,1251166.0,2.26,0.07
017874.OF,20251028,20250930,603986.SH,80264790.0,376300.0,2.2,0.06
017874.OF,20251028,20250930,300124.SZ,71184135.0,849250.0,1.95,0.04
017874.OF,20251028,20250930,002460.SZ,72568960.0,1192000.0,1.99,0.1
017874.OF,20251028,20250930,300014.SZ,84438809.0,927899.0,2.32,0.05
017874.OF,20251028,20250930,600941.SH,73066640.0,698000.0,2.01,0.08
017874.OF,20251028,20250930,600519.SH,72774208.02,50398.0,2.0,0.0
017874.OF,20251028,20250930,000063.SZ,72855132.0,1596300.0,2.0,0.04
017874.OF,20250830,20250630,688078.SH,130318.7,4111.0,0.01,0.01
017874.OF,20250830,20250630,300763.SZ,4355901.0,75900.0,0.33,0.02
017874.OF,20250830,20250630,601519.SH,4432650.0,435000.0,0.33,0.02
017874.OF,20250830,20250630,300628.SZ,4501420.0,129500.0,0.34,0.02
017874.OF,20250830,20250630,601328.SH,4553600.0,569200.0,0.34,0.0
017874.OF,20250830,20250630,600039.SH,4573800.0,462000.0,0.35,0.01
017874.OF,20250830,20250630,000157.SZ,4622139.0,639300.0,0.35,0.01
017874.OF,20250830,20250630,002459.SZ,4734512.0,474400.0,0.36,0.01
017874.OF,20250830,20250630,002532.SZ,4887942.0,588200.0,0.37,0.01
017874.OF,20250830,20250630,603893.SH,4889892.0,32200.0,0.37,0.01
017874.OF,20250830,20250630,600741.SH,5122030.0,290200.0,0.39,0.01
017874.OF,20250830,20250630,601689.SH,5490450.0,116200.0,0.41,0.01
017874.OF,20250830,20250630,600029.SH,5648365.0,957350.0,0.43,0.01
017874.OF,20250830,20250630,000596.SZ,5752080.0,43200.0,0.43,0.01
017874.OF,20250830,20250630,000895.SZ,6026829.0,246900.0,0.45,0.01
017874.OF,20250830,20250630,600886.SH,6090803.84,413216.0,0.46,0.01
017874.OF,20250830,20250630,000750.SZ,6097188.0,1479900.0,0.46,0.03
017874.OF,20250830,20250630,601117.SH,6244914.0,814200.0,0.47,0.01
017874.OF,20250830,20250630,000625.SZ,6442524.0,504900.0,0.49,0.01
017874.OF,20250830,20250630,601600.SH,6443008.0,915200.0,0.49,0.01
017874.OF,20250830,20250630,002966.SZ,6446276.0,734200.0,0.49,0.02
017874.OF,20250830,20250630,300498.SZ,6519436.0,381700.0,0.49,0.01
017874.OF,20250830,20250630,688012.SH,6557331.0,35970.0,0.49,0.01
017874.OF,20250830,20250630,601111.SH,6577893.0,833700.0,0.5,0.01
017874.OF,20250830,20250630,600115.SH,6645873.0,1649100.0,0.5,0.01
017874.OF,20250830,20250630,000568.SZ,6826680.0,60200.0,0.52,0.0
017874.OF,20250830,20250630,600438.SH,6914400.0,412800.0,0.52,0.01
017874.OF,20250830,20250630,002016.SZ,135904.0,24800.0,0.01,0.0
017874.OF,20250830,20250630,301133.SZ,136080.0,6000.0,0.01,0.01
017874.OF,20250830,20250630,002999.SZ,136110.0,19500.0,0.01,0.01
017874.OF,20250830,20250630,301170.SZ,136527.0,5100.0,0.01,0.02
017874.OF,20250830,20250630,603386.SH,136620.0,10800.0,0.01,0.0
017874.OF,20250830,20250630,603903.SH,136675.0,17500.0,0.01,0.01
017874.OF,20250830,20250630,603860.SH,136928.0,4400.0,0.01,0.01
017874.OF,20250830,20250630,603628.SH,137973.0,11300.0,0.01,0.0
017874.OF,20250830,20250630,688651.SH,138055.85,4045.0,0.01,0.01
017874.OF,20250830,20250630,002912.SZ,138330.0,5800.0,0.01,0.0
017874.OF,20250830,20250630,002001.SZ,258302.88,12144.0,0.02,0.0
017874.OF,20250830,20250630,300670.SZ,265832.0,40400.0,0.02,0.02
017874.OF,20250830,20250630,688095.SH,269534.79,3969.0,0.02,0.0
017874.OF,20250830,20250630,301169.SZ,269620.0,6500.0,0.02,0.01
017874.OF,20250830,20250630,301189.SZ,270993.0,10300.0,0.02,0.01
017874.OF,20250830,20250630,002330.SZ,271136.0,59200.0,0.02,0.01
017874.OF,20250830,20250630,003016.SZ,271500.0,36200.0,0.02,0.01
017874.OF,20250830,20250630,301046.SZ,271945.0,13700.0,0.02,0.01
017874.OF,20250830,20250630,300190.SZ,272220.0,78000.0,0.02,0.01
017874.OF,20250830,20250630,688057.SH,272413.8,22329.0,0.02,0.01
017874.OF,20250830,20250630,300800.SZ,272814.0,24600.0,0.02,0.01
017874.OF,20250830,20250630,300176.SZ,272832.0,39200.0,0.02,0.01
017874.OF,20250830,20250630,600271.SH,273504.0,29600.0,0.02,0.0
017874.OF,20250830,20250630,603968.SH,274017.0,24100.0,0.02,0.01
017874.OF,20250830,20250630,300833.SZ,274126.0,8200.0,0.02,0.01
017874.OF,20250830,20250630,688285.SH,274199.8,33439.0,0.02,0.01
017874.OF,20250830,20250630,601128.SH,7108291.3,964490.0,0.54,0.03
017874.OF,20250830,20250630,002463.SZ,7489822.0,175900.0,0.57,0.01
