ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
019275.OF,20260122,20251231,600160.SH,134470.0,3500.0,4.41,0.0
019275.OF,20260122,20251231,002318.SZ,136065.0,4700.0,4.46,0.0
019275.OF,20260122,20251231,601108.SH,165680.0,19000.0,5.43,0.0
019275.OF,20260122,20251231,002001.SZ,173811.0,6900.0,5.7,0.0
019275.OF,20260122,20251231,600176.SH,182970.0,10700.0,6.0,0.0
019275.OF,20260122,20251231,600926.SH,204752.0,13400.0,6.71,0.0
019275.OF,20260122,20251231,000963.SZ,209085.0,5300.0,6.85,0.0
019275.OF,20260122,20251231,002236.SZ,223492.0,11800.0,7.33,0.0
019275.OF,20260122,20251231,002142.SZ,294945.0,10500.0,9.67,0.0
019275.OF,20260122,20251231,002415.SZ,298400.0,10000.0,9.78,0.0
019275.OF,20251028,20250930,300604.SZ,169354.0,1700.0,5.27,0.0
019275.OF,20251028,20250930,300548.SZ,106270.0,1000.0,3.31,0.0
019275.OF,20251028,20250930,603799.SH,349270.0,5300.0,10.87,0.0
019275.OF,20251028,20250930,002532.SZ,144875.0,12500.0,4.51,0.0
019275.OF,20251028,20250930,600926.SH,259590.0,17000.0,8.08,0.0
019275.OF,20251028,20250930,002415.SZ,283680.0,9000.0,8.83,0.0
019275.OF,20251028,20250930,002236.SZ,181350.0,9000.0,5.64,0.0
019275.OF,20251028,20250930,002001.SZ,164427.0,6900.0,5.12,0.0
019275.OF,20251028,20250930,605117.SH,105300.0,1300.0,3.28,0.0
019275.OF,20251028,20250930,600176.SH,168198.0,9700.0,5.23,0.0
019275.OF,20250830,20250630,000400.SZ,152390.0,7000.0,4.38,0.0
019275.OF,20250830,20250630,600282.SH,158760.0,37800.0,4.56,0.0
019275.OF,20250830,20250630,601985.SH,49396.0,5300.0,1.42,0.0
019275.OF,20250830,20250630,601899.SH,74100.0,3800.0,2.13,0.0
019275.OF,20250830,20250630,000661.SZ,89262.0,900.0,2.56,0.0
019275.OF,20250830,20250630,601126.SH,99247.0,6100.0,2.85,0.0
019275.OF,20250830,20250630,603565.SH,102185.0,10700.0,2.93,0.0
019275.OF,20250830,20250630,600089.SH,104984.0,8800.0,3.01,0.0
019275.OF,20250830,20250630,600323.SH,119315.0,4900.0,3.43,0.0
019275.OF,20250830,20250630,601728.SH,134075.0,17300.0,3.85,0.0
019275.OF,20250830,20250630,002027.SZ,136510.0,18700.0,3.92,0.0
019275.OF,20250830,20250630,000157.SZ,138816.0,19200.0,3.99,0.0
019275.OF,20250830,20250630,002318.SZ,140340.0,6000.0,4.03,0.0
019275.OF,20250719,20250630,000333.SZ,166060.0,2300.0,4.77,0.0
019275.OF,20250719,20250630,600919.SH,161190.0,13500.0,4.63,0.0
019275.OF,20250719,20250630,600926.SH,201840.0,12000.0,5.79,0.0
019275.OF,20250719,20250630,601668.SH,177716.0,30800.0,5.1,0.0
019275.OF,20250719,20250630,601288.SH,190512.0,32400.0,5.47,0.0
019275.OF,20250719,20250630,601872.SH,169020.0,27000.0,4.85,0.0
019275.OF,20250719,20250630,600941.SH,202590.0,1800.0,5.82,0.0
019275.OF,20250719,20250630,600900.SH,274274.0,9100.0,7.87,0.0
019275.OF,20250719,20250630,600312.SH,230850.0,15000.0,6.63,0.0
019275.OF,20250719,20250630,600000.SH,209588.0,15100.0,6.02,0.0
019275.OF,20250422,20250331,601985.SH,309456.0,33600.0,4.59,0.0
019275.OF,20250422,20250331,000333.SZ,510250.0,6500.0,7.57,0.0
019275.OF,20250422,20250331,601169.SH,433672.0,71800.0,6.43,0.0
019275.OF,20250422,20250331,600919.SH,444600.0,46800.0,6.59,0.0
019275.OF,20250422,20250331,601288.SH,541828.0,104600.0,8.04,0.0
019275.OF,20250422,20250331,601398.SH,518128.0,75200.0,7.69,0.0
019275.OF,20250422,20250331,600941.SH,461648.0,4300.0,6.85,0.0
019275.OF,20250422,20250331,601728.SH,433320.0,55200.0,6.43,0.0
019275.OF,20250422,20250331,600875.SH,279939.0,18700.0,4.15,0.0
019275.OF,20250422,20250331,600312.SH,287430.0,16500.0,4.26,0.0
019275.OF,20250328,20241231,601985.SH,135590.0,13000.0,1.33,0.0
019275.OF,20250328,20241231,600660.SH,293280.0,4700.0,2.87,0.0
019275.OF,20250328,20241231,002003.SZ,311740.0,22000.0,3.05,0.0
019275.OF,20250328,20241231,603699.SH,334767.0,15100.0,3.27,0.0
019275.OF,20250328,20241231,600323.SH,335404.0,14200.0,3.28,0.0
019275.OF,20250328,20241231,600028.SH,433532.0,64900.0,4.24,0.0
019275.OF,20250328,20241231,600350.SH,445124.0,43300.0,4.35,0.0
019275.OF,20250328,20241231,600941.SH,449008.0,3800.0,4.39,0.0
019275.OF,20250328,20241231,300866.SZ,449144.0,4600.0,4.39,0.0
019275.OF,20250328,20241231,601126.SH,449440.0,26500.0,4.39,0.0
019275.OF,20250328,20241231,002027.SZ,449920.0,64000.0,4.4,0.0
019275.OF,20250122,20241231,000333.SZ,631848.0,8400.0,6.18,0.0
019275.OF,20250122,20241231,601169.SH,709710.0,115400.0,6.94,0.0
019275.OF,20250122,20241231,600919.SH,708022.0,72100.0,6.92,0.0
019275.OF,20250122,20241231,601288.SH,773232.0,144800.0,7.56,0.0
019275.OF,20250122,20241231,600027.SH,661419.0,117900.0,6.47,0.0
019275.OF,20250122,20241231,600900.SH,452115.0,15300.0,4.42,0.0
019275.OF,20250122,20241231,600875.SH,587930.0,37000.0,5.75,0.0
019275.OF,20250122,20241231,600377.SH,688950.0,45000.0,6.74,0.0
019275.OF,20250122,20241231,600282.SH,450709.0,96100.0,4.41,0.0
019275.OF,20250122,20241231,000422.SZ,477036.0,37800.0,4.66,0.0
019275.OF,20241025,20240930,603259.SH,602140.0,11500.0,5.28,0.0
019275.OF,20241025,20240930,000333.SZ,616086.0,8100.0,5.4,0.0
019275.OF,20241025,20240930,601939.SH,759694.0,95800.0,6.66,0.0
019275.OF,20241025,20240930,601288.SH,475680.0,99100.0,4.17,0.0
019275.OF,20241025,20240930,600941.SH,614320.0,5600.0,5.38,0.0
019275.OF,20241025,20240930,601816.SH,804528.0,133200.0,7.05,0.0
019275.OF,20241025,20240930,600519.SH,524400.0,300.0,4.6,0.0
019275.OF,20241025,20240930,600196.SH,622575.0,22500.0,5.46,0.0
019275.OF,20241025,20240930,600036.SH,646892.0,17200.0,5.67,0.0
019275.OF,20241025,20240930,000425.SZ,613830.0,79000.0,5.38,0.0
019275.OF,20240830,20240630,000157.SZ,307200.0,40000.0,3.02,0.0
019275.OF,20240830,20240630,601328.SH,311499.0,41700.0,3.06,0.0
019275.OF,20240830,20240630,603296.SH,314811.0,5700.0,3.09,0.01
019275.OF,20240830,20240630,002966.SZ,322500.0,43000.0,3.17,0.0
019275.OF,20240830,20240630,600941.SH,322500.0,3000.0,3.17,0.0
019275.OF,20240830,20240630,600900.SH,338364.0,11700.0,3.32,0.0
019275.OF,20240830,20240630,600350.SH,380550.0,43000.0,3.74,0.0
019275.OF,20240830,20240630,600938.SH,429000.0,13000.0,4.21,0.0
019275.OF,20240830,20240630,601288.SH,436000.0,100000.0,4.28,0.0
019275.OF,20240830,20240630,600519.SH,440217.0,300.0,4.33,0.0
019275.OF,20240718,20240630,605090.SH,582900.0,20100.0,5.73,0.01
019275.OF,20240718,20240630,000333.SZ,870750.0,13500.0,8.56,0.0
019275.OF,20240718,20240630,601939.SH,791800.0,107000.0,7.78,0.0
019275.OF,20240718,20240630,601006.SH,716000.0,100000.0,7.03,0.0
019275.OF,20240718,20240630,601816.SH,632586.0,117800.0,6.22,0.0
019275.OF,20240718,20240630,600582.SH,461630.0,67000.0,4.54,0.0
019275.OF,20240718,20240630,600377.SH,844200.0,67000.0,8.29,0.0
019275.OF,20240718,20240630,600282.SH,647400.0,130000.0,6.36,0.0
019275.OF,20240718,20240630,600028.SH,477792.0,75600.0,4.69,0.0
019275.OF,20240718,20240630,000425.SZ,550550.0,77000.0,5.41,0.0
019275.OF,20240420,20240331,000333.SZ,603668.0,9400.0,7.72,0.0
019275.OF,20240420,20240331,601288.SH,634500.0,150000.0,8.12,0.0
019275.OF,20240420,20240331,601958.SH,488202.0,42900.0,6.25,0.0
019275.OF,20240420,20240331,601328.SH,475500.0,75000.0,6.08,0.0
019275.OF,20240420,20240331,601006.SH,603520.0,82000.0,7.72,0.0
019275.OF,20240420,20240331,600938.SH,496910.0,17000.0,6.36,0.0
019275.OF,20240420,20240331,600941.SH,602832.0,5700.0,7.71,0.0
019275.OF,20240420,20240331,600582.SH,500544.0,71100.0,6.4,0.0
019275.OF,20240420,20240331,600377.SH,582000.0,50000.0,7.45,0.0
019275.OF,20240420,20240331,600350.SH,487920.0,57000.0,6.24,0.0
019275.OF,20240330,20231231,000933.SZ,201600.0,12000.0,2.82,0.0
019275.OF,20240330,20231231,601098.SH,233910.0,23000.0,3.28,0.0
019275.OF,20240330,20231231,601298.SH,237930.0,38500.0,3.33,0.0
019275.OF,20240330,20231231,601390.SH,255600.0,45000.0,3.58,0.0
019275.OF,20240330,20231231,601658.SH,261000.0,60000.0,3.66,0.0
019275.OF,20240330,20231231,601288.SH,270452.0,74300.0,3.79,0.0
019275.OF,20240330,20231231,001965.SZ,321433.0,32900.0,4.5,0.0
019275.OF,20240330,20231231,601225.SH,323795.0,15500.0,4.54,0.0
019275.OF,20240330,20231231,601898.SH,339150.0,35000.0,4.75,0.0
019275.OF,20240120,20231231,000157.SZ,340866.0,52200.0,4.78,0.0
019275.OF,20240120,20231231,601006.SH,341754.0,47400.0,4.79,0.0
019275.OF,20240120,20231231,600941.SH,348180.0,3500.0,4.88,0.0
019275.OF,20240120,20231231,600377.SH,353625.0,34500.0,4.95,0.0
019275.OF,20240120,20231231,600938.SH,371169.0,17700.0,5.2,0.0
019275.OF,20240120,20231231,000333.SZ,382410.0,7000.0,5.36,0.0
019275.OF,20240120,20231231,601088.SH,476520.0,15200.0,6.68,0.0
019275.OF,20240120,20231231,601328.SH,669858.0,116700.0,9.38,0.0
019275.OF,20240120,20231231,600028.SH,693036.0,124200.0,9.71,0.0
019275.OF,20240120,20231231,601939.SH,716100.0,110000.0,10.03,0.0
019275.OF,20231025,20230930,601939.SH,845460.0,134200.0,8.49,0.0
019275.OF,20231025,20230930,601088.SH,492960.0,15800.0,4.95,0.0
019275.OF,20231025,20230930,601328.SH,1008000.0,175000.0,10.12,0.0
019275.OF,20231025,20230930,601006.SH,488430.0,67000.0,4.9,0.0
019275.OF,20231025,20230930,600938.SH,520044.0,24600.0,5.22,0.0
019275.OF,20231025,20230930,600941.SH,503464.0,5200.0,5.05,0.0
019275.OF,20231025,20230930,601658.SH,855337.0,172100.0,8.59,0.0
019275.OF,20231025,20230930,600377.SH,502876.0,48400.0,5.05,0.0
019275.OF,20231025,20230930,600028.SH,983340.0,162000.0,9.87,0.0
019275.OF,20231025,20230930,000651.SZ,486420.0,13400.0,4.88,0.0
