ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
014521.OF,20240329,20231231,688693.SH,3082.11,71.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688716.SH,3129.54,86.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688646.SH,3426.65,95.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688602.SH,3472.84,314.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688702.SH,3806.22,79.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,601096.SH,3901.66,961.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603296.SH,4043.0,52.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,301578.SZ,4372.48,64.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688651.SH,4466.85,97.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688671.SH,4664.8,136.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688720.SH,4784.64,96.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688652.SH,4859.25,93.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688591.SH,5295.78,189.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688563.SH,5565.08,92.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688549.SH,5663.0,700.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688573.SH,6220.8,216.0,0.01,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688627.SH,6929.88,79.0,0.01,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688548.SH,7293.0,572.0,0.01,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688603.SH,7488.14,101.0,0.01,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,301566.SZ,8036.82,363.0,0.01,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688582.SH,8314.05,215.0,0.01,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,301526.SZ,9407.3,2114.0,0.01,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,300980.SZ,384744.0,16400.0,0.34,0.03,2024Q1,014521.OF
014521.OF,20240329,20231231,301003.SZ,389376.0,15600.0,0.34,0.02,2024Q1,014521.OF
014521.OF,20240329,20231231,600141.SH,512825.0,28100.0,0.45,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688121.SH,633644.06,31322.0,0.56,0.02,2024Q1,014521.OF
014521.OF,20240329,20231231,601808.SH,656438.0,44900.0,0.58,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688135.SH,657877.28,29488.0,0.58,0.01,2024Q1,014521.OF
014521.OF,20240329,20231231,002409.SZ,668760.0,12000.0,0.59,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603002.SH,683264.0,108800.0,0.6,0.02,2024Q1,014521.OF
014521.OF,20240329,20231231,002601.SZ,734877.0,42900.0,0.65,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688122.SH,793339.92,14904.0,0.7,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,300158.SZ,854550.0,126600.0,0.75,0.01,2024Q1,014521.OF
014521.OF,20240329,20231231,002567.SZ,863250.0,115100.0,0.76,0.01,2024Q1,014521.OF
014521.OF,20240329,20231231,300122.SZ,977760.0,16000.0,0.86,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688512.SH,1078420.68,55332.0,0.95,0.11,2024Q1,014521.OF
014521.OF,20240329,20231231,600251.SH,1131438.0,130200.0,1.0,0.02,2024Q1,014521.OF
014521.OF,20240329,20231231,603062.SH,1173872.0,18800.0,1.04,0.07,2024Q1,014521.OF
014521.OF,20240329,20231231,300218.SZ,1279120.0,94400.0,1.13,0.04,2024Q1,014521.OF
014521.OF,20240329,20231231,002226.SZ,1300422.0,296900.0,1.15,0.02,2024Q1,014521.OF
014521.OF,20240329,20231231,603707.SH,1335000.0,89000.0,1.18,0.01,2024Q1,014521.OF
014521.OF,20240329,20231231,002643.SZ,1337154.0,80600.0,1.18,0.01,2024Q1,014521.OF
014521.OF,20240329,20231231,603477.SH,1423860.0,38000.0,1.26,0.01,2024Q1,014521.OF
014521.OF,20240329,20231231,603681.SH,1583990.0,104900.0,1.4,0.05,2024Q1,014521.OF
014521.OF,20240329,20231231,002096.SZ,1815072.0,175200.0,1.6,0.04,2024Q1,014521.OF
014521.OF,20240329,20231231,600810.SH,1881576.0,252900.0,1.66,0.02,2024Q1,014521.OF
014521.OF,20240329,20231231,688219.SH,1922964.21,175293.0,1.7,0.04,2024Q1,014521.OF
014521.OF,20240329,20231231,600968.SH,2084205.0,731300.0,1.84,0.01,2024Q1,014521.OF
014521.OF,20240329,20231231,605589.SH,2097006.0,93700.0,1.85,0.02,2024Q1,014521.OF
014521.OF,20240329,20231231,688019.SH,2109471.04,13204.0,1.86,0.01,2024Q1,014521.OF
014521.OF,20240329,20231231,601058.SH,2227800.0,189600.0,1.96,0.01,2024Q1,014521.OF
014521.OF,20240329,20231231,603867.SH,2361196.0,71900.0,2.08,0.04,2024Q1,014521.OF
014521.OF,20240329,20231231,002092.SZ,2440000.0,400000.0,2.15,0.02,2024Q1,014521.OF
014521.OF,20240329,20231231,000949.SZ,2770371.0,857700.0,2.44,0.06,2024Q1,014521.OF
014521.OF,20240329,20231231,600989.SH,2853564.0,193200.0,2.52,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,002714.SZ,3043202.0,73900.0,2.68,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,000423.SZ,3062772.0,62100.0,2.7,0.01,2024Q1,014521.OF
014521.OF,20240329,20231231,002895.SZ,3463700.0,182300.0,3.05,0.04,2024Q1,014521.OF
014521.OF,20240329,20231231,002068.SZ,3512480.0,302800.0,3.1,0.04,2024Q1,014521.OF
014521.OF,20240329,20231231,603075.SH,1095.57,47.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603231.SH,1119.56,52.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603193.SH,1332.8,80.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603276.SH,1343.52,54.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603107.SH,1382.44,76.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603275.SH,1548.3,39.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603273.SH,1764.21,93.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,601083.SH,1937.25,175.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,001358.SZ,1943.04,44.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603270.SH,1952.28,66.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603119.SH,1957.34,82.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688450.SH,2148.78,59.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603373.SH,2154.5,62.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688657.SH,2190.44,28.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,603004.SH,2245.68,72.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688612.SH,2847.75,75.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688719.SH,2944.9,49.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240329,20231231,688648.SH,3043.06,142.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20240122,20231231,603181.SH,3761013.0,344100.0,3.32,0.06,2024Q1,014521.OF
014521.OF,20240122,20231231,603722.SH,6203890.0,115100.0,5.47,0.13,2024Q1,014521.OF
014521.OF,20240122,20231231,688398.SH,4549104.4,143959.0,4.01,0.12,2024Q1,014521.OF
014521.OF,20240122,20231231,688506.SH,6802077.9,48621.0,6.0,0.14,2024Q1,014521.OF
014521.OF,20240122,20231231,002810.SZ,10772996.0,508400.0,9.5,0.16,2024Q1,014521.OF
014521.OF,20240122,20231231,300596.SZ,4933564.0,166900.0,4.35,0.08,2024Q1,014521.OF
014521.OF,20240122,20231231,300373.SZ,3677340.0,100200.0,3.24,0.02,2024Q1,014521.OF
014521.OF,20240122,20231231,300037.SZ,3883330.0,82100.0,3.42,0.02,2024Q1,014521.OF
014521.OF,20240122,20231231,601857.SH,5750370.0,814500.0,5.07,0.0,2024Q1,014521.OF
014521.OF,20240122,20231231,688625.SH,4818333.88,122854.0,4.25,0.15,2024Q1,014521.OF
014521.OF,20231025,20230930,600968.SH,3858600.0,1180000.0,3.88,0.01,2024Q1,014521.OF
014521.OF,20231025,20230930,688398.SH,5442110.96,167141.0,5.48,0.14,2024Q1,014521.OF
014521.OF,20231025,20230930,300121.SZ,3780324.0,383400.0,3.81,0.1,2024Q1,014521.OF
014521.OF,20231025,20230930,603002.SH,3721655.0,658700.0,3.75,0.11,2024Q1,014521.OF
014521.OF,20231025,20230930,002226.SZ,3564736.0,697600.0,3.59,0.04,2024Q1,014521.OF
014521.OF,20231025,20230930,601857.SH,9160242.0,1147900.0,9.22,0.0,2024Q1,014521.OF
014521.OF,20231025,20230930,600938.SH,4724790.0,223500.0,4.76,0.01,2024Q1,014521.OF
014521.OF,20231025,20230930,688625.SH,3611686.62,96906.0,3.64,0.12,2024Q1,014521.OF
014521.OF,20231025,20230930,600583.SH,5395896.0,832700.0,5.43,0.02,2024Q1,014521.OF
014521.OF,20231025,20230930,000893.SZ,3702262.0,131800.0,3.73,0.02,2024Q1,014521.OF
014521.OF,20230831,20230630,688334.SH,5365.51,331.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20230831,20230630,688523.SH,5437.8,228.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20230831,20230630,688429.SH,5591.07,219.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20230831,20230630,688361.SH,6661.01,103.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20230831,20230630,688593.SH,6667.63,457.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20230831,20230630,688620.SH,6836.36,554.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20230831,20230630,688469.SH,6946.44,1284.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20230831,20230630,688543.SH,7108.7,134.0,0.0,0.0,2024Q1,014521.OF
014521.OF,20230831,20230630,688629.SH,9964.24,536.0,0.01,0.0,2024Q1,014521.OF
014521.OF,20230831,20230630,688249.SH,10709.58,593.0,0.01,0.0,2024Q1,014521.OF
014521.OF,20230831,20230630,688472.SH,12217.68,717.0,0.01,0.0,2024Q1,014521.OF
014521.OF,20230831,20230630,688603.SH,55440.0,1008.0,0.04,0.01,2024Q1,014521.OF
