ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
011703.OF,20260122,20251231,688111.SH,1719592.0,5600.0,2.59,0.0
011703.OF,20260122,20251231,603365.SH,2104000.0,100000.0,3.17,0.04
011703.OF,20260122,20251231,603699.SH,2369832.0,45600.0,3.57,0.01
011703.OF,20260122,20251231,601336.SH,2070090.0,29700.0,3.12,0.0
011703.OF,20260122,20251231,002293.SZ,2704091.0,263300.0,4.07,0.03
011703.OF,20260122,20251231,688183.SH,2498178.83,26107.0,3.76,0.0
011703.OF,20260122,20251231,002028.SZ,2782620.0,18000.0,4.19,0.0
011703.OF,20260122,20251231,600415.SH,2196315.0,137700.0,3.3,0.0
011703.OF,20260122,20251231,600262.SH,1658111.0,63700.0,2.5,0.04
011703.OF,20260122,20251231,600011.SH,2298426.0,308100.0,3.46,0.0
011703.OF,20251028,20250930,603259.SH,1041879.0,9300.0,1.92,0.0
011703.OF,20251028,20250930,603444.SH,1363200.0,2400.0,2.51,0.0
011703.OF,20251028,20250930,601336.SH,960212.0,15700.0,1.77,0.0
011703.OF,20251028,20250930,002353.SZ,980320.0,17600.0,1.8,0.0
011703.OF,20251028,20250930,001222.SZ,934452.0,40400.0,1.72,0.04
011703.OF,20251028,20250930,688235.SH,1227600.0,4000.0,2.26,0.0
011703.OF,20251028,20250930,300972.SZ,1143450.0,6300.0,2.1,0.0
011703.OF,20251028,20250930,688169.SH,1125050.14,5363.0,2.07,0.0
011703.OF,20251028,20250930,600690.SH,995469.0,39300.0,1.83,0.0
011703.OF,20251028,20250930,600660.SH,1042422.0,14200.0,1.92,0.0
011703.OF,20250829,20250630,688082.SH,68364.0,600.0,0.09,0.0
011703.OF,20250829,20250630,000100.SZ,68847.0,15900.0,0.09,0.0
011703.OF,20250829,20250630,600219.SH,79281.0,20700.0,0.1,0.0
011703.OF,20250829,20250630,603855.SH,126141.0,5700.0,0.17,0.0
011703.OF,20250829,20250630,002353.SZ,129500.0,3700.0,0.17,0.0
011703.OF,20250829,20250630,600887.SH,139400.0,5000.0,0.18,0.0
011703.OF,20250829,20250630,601117.SH,158769.0,20700.0,0.21,0.0
011703.OF,20250829,20250630,002315.SZ,159915.0,3500.0,0.21,0.0
011703.OF,20250829,20250630,301029.SZ,187452.0,8200.0,0.25,0.0
011703.OF,20250829,20250630,300627.SZ,194600.0,5560.0,0.26,0.0
011703.OF,20250829,20250630,000039.SZ,202002.0,25700.0,0.27,0.0
011703.OF,20250829,20250630,300015.SZ,245856.0,19700.0,0.33,0.0
011703.OF,20250829,20250630,002050.SZ,250610.0,9500.0,0.33,0.0
011703.OF,20250829,20250630,603515.SH,264453.0,14700.0,0.35,0.0
011703.OF,20250829,20250630,002920.SZ,265538.0,2600.0,0.35,0.0
011703.OF,20250829,20250630,002821.SZ,326525.0,3700.0,0.43,0.0
011703.OF,20250829,20250630,600298.SH,362251.0,10300.0,0.48,0.0
011703.OF,20250829,20250630,301031.SZ,365115.6,4584.0,0.48,0.01
011703.OF,20250829,20250630,605099.SH,409798.0,12200.0,0.54,0.0
011703.OF,20250829,20250630,603808.SH,429110.0,51700.0,0.57,0.01
011703.OF,20250829,20250630,002461.SZ,486599.0,43100.0,0.64,0.0
011703.OF,20250829,20250630,688668.SH,597617.28,9568.0,0.79,0.01
011703.OF,20250829,20250630,688008.SH,666742.0,8131.0,0.88,0.0
011703.OF,20250829,20250630,002284.SZ,737035.0,66700.0,0.97,0.01
011703.OF,20250829,20250630,601808.SH,743040.0,54000.0,0.98,0.0
011703.OF,20250829,20250630,688188.SH,842624.0,6400.0,1.11,0.0
011703.OF,20250829,20250630,600186.SH,874200.0,145700.0,1.16,0.01
011703.OF,20250829,20250630,300973.SZ,911999.0,18700.0,1.21,0.02
011703.OF,20250829,20250630,601126.SH,927390.0,57000.0,1.23,0.01
011703.OF,20250829,20250630,003006.SZ,971990.0,35500.0,1.28,0.01
011703.OF,20250829,20250630,688018.SH,1048998.0,7180.0,1.39,0.0
011703.OF,20250829,20250630,002668.SZ,1094240.0,112000.0,1.45,0.01
011703.OF,20250829,20250630,002648.SZ,1178440.0,68000.0,1.56,0.0
011703.OF,20250829,20250630,301230.SZ,1239120.0,36000.0,1.64,0.05
011703.OF,20250829,20250630,002311.SZ,1242108.0,21200.0,1.64,0.0
011703.OF,20250829,20250630,601900.SH,1257456.0,80400.0,1.66,0.01
011703.OF,20250829,20250630,603173.SH,1311795.0,36900.0,1.73,0.07
011703.OF,20250829,20250630,688692.SH,1329315.96,5964.0,1.76,0.01
011703.OF,20250829,20250630,300604.SZ,1333827.0,29700.0,1.76,0.01
011703.OF,20250829,20250630,688591.SH,1334589.8,27862.0,1.76,0.02
011703.OF,20250829,20250630,300702.SZ,1458402.0,62700.0,1.93,0.03
011703.OF,20250829,20250630,688089.SH,1526605.0,60700.0,2.02,0.04
011703.OF,20250829,20250630,000885.SZ,1532732.4,115070.0,2.03,0.02
011703.OF,20250829,20250630,601083.SH,1602062.0,144200.0,2.12,0.07
011703.OF,20250829,20250630,603444.SH,1660725.0,5500.0,2.2,0.01
011703.OF,20250829,20250630,001389.SZ,1745469.0,29700.0,2.31,0.02
011703.OF,20250829,20250630,600578.SH,1830573.0,407700.0,2.42,0.01
011703.OF,20250829,20250630,300990.SZ,1831330.0,36700.0,2.42,0.05
011703.OF,20250829,20250630,600109.SH,1835561.0,209300.0,2.43,0.01
011703.OF,20250829,20250630,688508.SH,1842060.0,33000.0,2.44,0.03
011703.OF,20250829,20250630,300824.SZ,1881361.0,157700.0,2.49,0.05
011703.OF,20250829,20250630,600901.SH,2016162.0,332700.0,2.67,0.01
011703.OF,20250721,20250630,603236.SH,3191760.0,37200.0,4.22,0.01
011703.OF,20250721,20250630,300945.SZ,2207905.0,99500.0,2.92,0.04
011703.OF,20250721,20250630,300502.SZ,4049397.6,31880.0,5.35,0.0
011703.OF,20250721,20250630,300476.SZ,4031400.0,30000.0,5.33,0.0
011703.OF,20250721,20250630,002345.SZ,3506811.0,239700.0,4.64,0.03
011703.OF,20250721,20250630,605599.SH,2333145.0,142700.0,3.08,0.02
011703.OF,20250721,20250630,688313.SH,3164694.6,83172.0,4.18,0.02
011703.OF,20250721,20250630,600771.SH,2534112.0,125700.0,3.35,0.03
011703.OF,20250721,20250630,000893.SZ,2974818.0,98700.0,3.93,0.01
011703.OF,20250721,20250630,000651.SZ,2322364.0,51700.0,3.07,0.0
011703.OF,20250422,20250331,600422.SH,2071566.0,120300.0,2.88,0.02
011703.OF,20250422,20250331,688606.SH,2241536.22,30597.0,3.11,0.04
011703.OF,20250422,20250331,603317.SH,2319629.0,163700.0,3.22,0.02
011703.OF,20250422,20250331,603259.SH,2356200.0,35000.0,3.27,0.0
011703.OF,20250422,20250331,002444.SZ,2359917.0,79700.0,3.28,0.01
011703.OF,20250422,20250331,301061.SZ,2517785.0,32300.0,3.5,0.04
011703.OF,20250422,20250331,001206.SZ,2565723.6,136620.0,3.56,0.13
011703.OF,20250422,20250331,300476.SZ,2786744.0,34400.0,3.87,0.0
011703.OF,20250422,20250331,002595.SZ,3444276.0,58200.0,4.78,0.01
011703.OF,20250422,20250331,688088.SH,3679763.22,78931.0,5.11,0.02
011703.OF,20250328,20241231,603690.SH,1147527.0,45700.0,1.63,0.01
011703.OF,20250328,20241231,688312.SH,1157556.4,37583.0,1.65,0.03
011703.OF,20250328,20241231,601179.SH,1166583.0,153700.0,1.66,0.0
