ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
024020.OF,20260122,20251231,603225.SH,60491896.5,3108525.0,2.7,0.21
024020.OF,20260122,20251231,300475.SZ,67538129.4,467910.0,3.02,0.11
024020.OF,20260122,20251231,601231.SH,53869440.0,1795648.0,2.41,0.08
024020.OF,20260122,20251231,002371.SZ,51567997.32,112329.0,2.3,0.02
024020.OF,20260122,20251231,002064.SZ,50494400.0,4590400.0,2.26,0.09
024020.OF,20260122,20251231,688525.SH,58938351.55,513445.0,2.63,0.11
024020.OF,20260122,20251231,688981.SH,78910536.71,642437.0,3.52,0.03
024020.OF,20260122,20251231,688256.SH,100673987.4,74268.0,4.5,0.02
024020.OF,20260122,20251231,601696.SH,70763293.0,4720700.0,3.16,0.17
024020.OF,20260122,20251231,000977.SZ,167799699.0,2519515.0,7.49,0.17
024020.OF,20251028,20250930,601231.SH,59275310.76,2710348.0,3.61,0.12
024020.OF,20251028,20250930,300274.SZ,54376686.0,335700.0,3.31,0.02
024020.OF,20251028,20250930,300068.SZ,49685722.38,2410758.0,3.03,0.28
024020.OF,20251028,20250930,300014.SZ,65643214.0,721354.0,4.0,0.04
024020.OF,20251028,20250930,002241.SZ,52038750.0,1387700.0,3.17,0.04
024020.OF,20251028,20250930,002371.SZ,51745460.4,114390.0,3.15,0.02
024020.OF,20251028,20250930,688361.SH,63294365.0,545500.0,3.86,0.22
024020.OF,20251028,20250930,688072.SH,65425643.34,251463.0,3.99,0.09
024020.OF,20251028,20250930,688213.SH,39072206.52,327897.0,2.38,0.1
024020.OF,20251028,20250930,688256.SH,53058300.0,40044.0,3.23,0.01
024020.OF,20250829,20250630,300151.SZ,49240.0,4000.0,0.01,0.0
024020.OF,20250829,20250630,688775.SH,62328.32,502.0,0.01,0.0
024020.OF,20250829,20250630,603338.SH,71100.0,1500.0,0.01,0.0
024020.OF,20250829,20250630,688361.SH,78549.27,933.0,0.01,0.0
024020.OF,20250829,20250630,002949.SZ,82228.0,6100.0,0.01,0.0
024020.OF,20250829,20250630,688213.SH,89033.62,871.0,0.01,0.0
024020.OF,20250829,20250630,605166.SH,100710.0,9000.0,0.01,0.0
024020.OF,20250829,20250630,002837.SZ,105173.4,3540.0,0.01,0.0
024020.OF,20250829,20250630,603056.SH,119400.0,7500.0,0.02,0.0
024020.OF,20250829,20250630,600316.SH,139490.0,3700.0,0.02,0.0
024020.OF,20250829,20250630,301662.SZ,147882.02,1429.0,0.02,0.01
024020.OF,20250829,20250630,688037.SH,152116.8,1419.0,0.02,0.0
024020.OF,20250829,20250630,600391.SH,166440.0,5700.0,0.02,0.0
024020.OF,20250829,20250630,300738.SZ,692783.0,33100.0,0.09,0.0
024020.OF,20250829,20250630,688455.SH,1053533.46,74878.0,0.14,0.06
024020.OF,20250829,20250630,603150.SH,1325590.0,40600.0,0.18,0.08
024020.OF,20250829,20250630,000065.SZ,1340480.0,113600.0,0.18,0.01
024020.OF,20250829,20250630,300153.SZ,1777125.0,52500.0,0.24,0.02
024020.OF,20250829,20250630,300378.SZ,1800720.0,49200.0,0.24,0.02
024020.OF,20250829,20250630,688052.SH,1840695.01,10549.0,0.25,0.01
024020.OF,20250829,20250630,688386.SH,1863701.96,34316.0,0.25,0.04
024020.OF,20250829,20250630,301592.SZ,2014568.0,13600.0,0.27,0.08
024020.OF,20250829,20250630,002026.SZ,2518695.0,207300.0,0.34,0.05
024020.OF,20250829,20250630,002609.SZ,2610480.0,223500.0,0.35,0.05
024020.OF,20250829,20250630,002380.SZ,2897325.0,118500.0,0.39,0.08
024020.OF,20250829,20250630,300454.SZ,3004342.0,31900.0,0.4,0.01
024020.OF,20250829,20250630,601869.SH,3029568.0,74400.0,0.41,0.02
024020.OF,20250829,20250630,603083.SH,3102880.0,65600.0,0.42,0.02
024020.OF,20250829,20250630,603308.SH,3189656.0,138200.0,0.43,0.02
024020.OF,20250829,20250630,002916.SZ,3275267.8,30380.0,0.44,0.0
024020.OF,20250829,20250630,301517.SZ,3287752.0,80800.0,0.44,0.14
024020.OF,20250829,20250630,688006.SH,3515947.5,180305.0,0.47,0.03
024020.OF,20250829,20250630,688311.SH,3520887.3,81786.0,0.47,0.05
024020.OF,20250829,20250630,688475.SH,3520941.6,111705.0,0.47,0.03
024020.OF,20250829,20250630,002436.SZ,3569504.0,269600.0,0.48,0.02
024020.OF,20250829,20250630,688083.SH,3590599.86,55746.0,0.48,0.03
024020.OF,20250829,20250630,002670.SZ,3610495.0,239900.0,0.48,0.01
024020.OF,20250829,20250630,301195.SZ,3648020.0,101900.0,0.49,0.21
024020.OF,20250829,20250630,688630.SH,3658798.26,46098.0,0.49,0.03
024020.OF,20250829,20250630,600589.SH,3686415.0,463700.0,0.49,0.03
024020.OF,20250829,20250630,600590.SH,4042826.0,413800.0,0.54,0.05
024020.OF,20250829,20250630,688167.SH,4117361.75,50989.0,0.55,0.06
024020.OF,20250829,20250630,300033.SZ,4258956.0,15600.0,0.57,0.01
024020.OF,20250829,20250630,688059.SH,4335306.64,92714.0,0.58,0.11
024020.OF,20250829,20250630,688800.SH,4366303.2,88746.0,0.59,0.04
024020.OF,20250829,20250630,000967.SZ,4500125.0,647500.0,0.6,0.02
024020.OF,20250829,20250630,688661.SH,4746549.5,119350.0,0.64,0.08
024020.OF,20250829,20250630,002170.SZ,4984575.0,486300.0,0.67,0.07
024020.OF,20250829,20250630,688182.SH,5211596.0,189100.0,0.7,0.05
024020.OF,20250829,20250630,300433.SZ,5329700.0,239000.0,0.71,0.0
024020.OF,20250829,20250630,688686.SH,5416681.76,56648.0,0.73,0.05
024020.OF,20250829,20250630,300537.SZ,5520702.0,215400.0,0.74,0.15
024020.OF,20250829,20250630,600183.SH,5526495.0,183300.0,0.74,0.01
024020.OF,20250829,20250630,300913.SZ,5916175.2,126360.0,0.79,0.05
024020.OF,20250829,20250630,601881.SH,6235740.0,363600.0,0.84,0.01
024020.OF,20250829,20250630,000617.SZ,6241500.0,855000.0,0.84,0.01
024020.OF,20250829,20250630,002463.SZ,6293324.0,147800.0,0.84,0.01
024020.OF,20250829,20250630,603383.SH,6310392.0,148830.0,0.85,0.07
024020.OF,20250829,20250630,601519.SH,6407472.0,628800.0,0.86,0.03
024020.OF,20250829,20250630,300816.SZ,6595396.0,193300.0,0.88,0.34
024020.OF,20250829,20250630,300182.SZ,7072636.0,1283600.0,0.95,0.06
024020.OF,20250829,20250630,002153.SZ,7335886.0,847100.0,0.98,0.05
024020.OF,20250829,20250630,301486.SZ,7349048.0,106400.0,0.99,0.15
024020.OF,20250829,20250630,600941.SH,7360770.0,65400.0,0.99,0.01
