ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
015945.OF,20240329,20231231,600879.SH,77945787.0,10109700.0,0.69,0.37,2024Q1,015945.OF
015945.OF,20240329,20231231,688507.SH,87843824.0,642368.0,0.78,4.48,2024Q1,015945.OF
015945.OF,20240329,20231231,688143.SH,90829633.3,2569438.0,0.81,2.79,2024Q1,015945.OF
015945.OF,20240329,20231231,002149.SZ,96993626.16,6170078.0,0.86,1.26,2024Q1,015945.OF
015945.OF,20240329,20231231,688627.SH,106906252.02,1198773.0,0.95,6.01,2024Q1,015945.OF
015945.OF,20240329,20231231,600435.SH,135042872.0,11502800.0,1.2,0.77,2024Q1,015945.OF
015945.OF,20240329,20231231,688072.SH,163961261.4,722938.0,1.46,0.7,2024Q1,015945.OF
015945.OF,20240329,20231231,688439.SH,239175606.39,2684049.0,2.13,2.82,2024Q1,015945.OF
015945.OF,20240329,20231231,688239.SH,305592810.9,6397170.0,2.72,6.12,2024Q1,015945.OF
015945.OF,20240329,20231231,300114.SZ,353220350.0,8073608.0,3.15,1.37,2024Q1,015945.OF
015945.OF,20240329,20231231,002025.SZ,355377436.26,7400613.0,3.17,1.64,2024Q1,015945.OF
015945.OF,20240329,20231231,600399.SH,372045490.2,38276285.0,3.32,1.94,2024Q1,015945.OF
015945.OF,20240329,20231231,688568.SH,420347595.26,8780271.0,3.75,2.4,2024Q1,015945.OF
015945.OF,20240329,20231231,603276.SH,3333.92,134.0,0.0,0.0,2024Q1,015945.OF
015945.OF,20240329,20231231,603273.SH,3376.66,178.0,0.0,0.0,2024Q1,015945.OF
015945.OF,20240329,20231231,603075.SH,4242.42,182.0,0.0,0.0,2024Q1,015945.OF
015945.OF,20240329,20231231,001326.SZ,4815.36,99.0,0.0,0.0,2024Q1,015945.OF
015945.OF,20240329,20231231,603193.SH,5047.98,303.0,0.0,0.0,2024Q1,015945.OF
015945.OF,20240329,20231231,603107.SH,5311.48,292.0,0.0,0.0,2024Q1,015945.OF
