ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
014718.OF,20240330,20231231,603231.SH,1420.98,66.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,603062.SH,1560.87,27.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,603107.SH,1618.91,89.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,603276.SH,1642.08,66.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,603193.SH,1782.62,107.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,603275.SH,1985.0,50.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,001324.SZ,2135.76,88.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,603373.SH,2189.25,63.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,603004.SH,2214.49,71.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,001282.SZ,2495.73,69.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,688623.SH,2839.2,40.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,301323.SZ,3699.0,100.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,688719.SH,3906.5,65.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,301337.SZ,4009.91,131.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,688646.SH,4148.05,115.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,688458.SH,4155.84,54.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,688716.SH,4294.02,118.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,688429.SH,4301.57,203.0,0.0,0.0,2024Q1,014718.OF
014718.OF,20240330,20231231,688648.SH,4371.72,204.0,0.0,0.0,2024Q1,014718.OF
