ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
016070.OF,20260122,20251231,688208.SH,3843392.0,104440.0,3.76,0.02
016070.OF,20260122,20251231,300662.SZ,3503139.0,138300.0,3.43,0.07
016070.OF,20260122,20251231,002850.SZ,3772854.0,23900.0,3.69,0.01
016070.OF,20260122,20251231,603799.SH,3494912.0,51200.0,3.42,0.0
016070.OF,20260122,20251231,002517.SZ,3757266.0,171800.0,3.68,0.01
016070.OF,20260122,20251231,601336.SH,3303780.0,47400.0,3.23,0.0
016070.OF,20260122,20251231,300001.SZ,3905928.0,152100.0,3.82,0.01
016070.OF,20260122,20251231,601899.SH,3888216.0,112800.0,3.81,0.0
016070.OF,20260122,20251231,600114.SH,4606940.0,150800.0,4.51,0.02
016070.OF,20260122,20251231,688002.SH,3387686.4,33608.0,3.32,0.01
016070.OF,20251028,20250930,002850.SZ,5186050.0,26500.0,4.89,0.01
016070.OF,20251028,20250930,603799.SH,4250550.0,64500.0,4.01,0.0
016070.OF,20251028,20250930,002517.SZ,3841344.0,136800.0,3.62,0.01
016070.OF,20251028,20250930,601336.SH,3412728.0,55800.0,3.22,0.0
016070.OF,20251028,20250930,300001.SZ,3769808.0,138800.0,3.55,0.01
016070.OF,20251028,20250930,601899.SH,3320832.0,112800.0,3.13,0.0
016070.OF,20251028,20250930,001301.SZ,3122383.0,37300.0,2.94,0.02
016070.OF,20251028,20250930,688778.SH,3216306.5,38335.0,3.03,0.01
016070.OF,20251028,20250930,605589.SH,3365277.0,99300.0,3.17,0.01
016070.OF,20251028,20250930,600114.SH,4414144.0,133600.0,4.16,0.02
016070.OF,20250829,20250630,000403.SZ,1450.4,80.0,0.0,0.0
016070.OF,20250829,20250630,301510.SZ,57095.0,1900.0,0.06,0.0
016070.OF,20250829,20250630,301030.SZ,66690.0,3800.0,0.08,0.0
016070.OF,20250829,20250630,300693.SZ,71904.0,2400.0,0.08,0.0
016070.OF,20250829,20250630,603501.SH,76590.0,600.0,0.09,0.0
016070.OF,20250829,20250630,000807.SZ,81498.0,5100.0,0.09,0.0
016070.OF,20250829,20250630,300662.SZ,86159.0,2900.0,0.1,0.0
016070.OF,20250829,20250630,601869.SH,97728.0,2400.0,0.11,0.0
016070.OF,20250829,20250630,600391.SH,99280.0,3400.0,0.11,0.0
016070.OF,20250829,20250630,002851.SZ,100280.0,2000.0,0.11,0.0
016070.OF,20250829,20250630,603722.SH,106812.0,2300.0,0.12,0.0
016070.OF,20250829,20250630,688609.SH,108594.84,10372.0,0.12,0.0
016070.OF,20250829,20250630,603663.SH,115896.0,4400.0,0.13,0.0
016070.OF,20250829,20250630,688186.SH,119961.73,4193.0,0.14,0.0
016070.OF,20250829,20250630,002444.SZ,397956.0,15600.0,0.45,0.0
016070.OF,20250829,20250630,301191.SZ,407819.0,4700.0,0.46,0.01
016070.OF,20250829,20250630,002170.SZ,442800.0,43200.0,0.5,0.01
016070.OF,20250829,20250630,600316.SH,471250.0,12500.0,0.54,0.0
016070.OF,20250829,20250630,002483.SZ,486875.0,77900.0,0.55,0.01
016070.OF,20250829,20250630,301127.SZ,487065.0,28500.0,0.55,0.0
016070.OF,20250829,20250630,688322.SH,540000.51,9151.0,0.61,0.0
016070.OF,20250829,20250630,002245.SZ,791611.0,61700.0,0.9,0.01
016070.OF,20250829,20250630,688016.SH,898258.78,10159.0,1.02,0.01
016070.OF,20250829,20250630,603596.SH,906268.0,17200.0,1.03,0.0
016070.OF,20250829,20250630,688617.SH,931392.0,3136.0,1.06,0.0
016070.OF,20250829,20250630,301439.SZ,951968.0,56800.0,1.08,0.03
016070.OF,20250829,20250630,000426.SZ,965380.0,61100.0,1.1,0.0
016070.OF,20250829,20250630,300021.SZ,975200.0,212000.0,1.11,0.03
016070.OF,20250829,20250630,603977.SH,985175.0,78500.0,1.12,0.01
016070.OF,20250829,20250630,300859.SZ,1038966.0,25800.0,1.18,0.02
016070.OF,20250829,20250630,688297.SH,1133201.4,21221.0,1.29,0.0
016070.OF,20250829,20250630,603979.SH,1137780.0,24500.0,1.29,0.0
016070.OF,20250829,20250630,002920.SZ,1143856.0,11200.0,1.3,0.0
016070.OF,20250829,20250630,688543.SH,1200308.98,19942.0,1.36,0.02
016070.OF,20250829,20250630,603200.SH,1204559.0,25700.0,1.37,0.01
016070.OF,20250829,20250630,600029.SH,1266140.0,214600.0,1.44,0.0
016070.OF,20250829,20250630,002085.SZ,1291857.0,81300.0,1.47,0.0
016070.OF,20250829,20250630,688169.SH,1302809.1,8322.0,1.48,0.0
016070.OF,20250829,20250630,605589.SH,1359750.0,49000.0,1.55,0.01
016070.OF,20250829,20250630,688661.SH,1401455.03,35239.0,1.59,0.02
016070.OF,20250829,20250630,603799.SH,1410462.0,38100.0,1.6,0.0
016070.OF,20250829,20250630,300866.SZ,1431360.0,12600.0,1.63,0.0
016070.OF,20250829,20250630,301592.SZ,1451674.0,9800.0,1.65,0.06
016070.OF,20250829,20250630,688501.SH,1458950.1,52386.0,1.66,0.04
016070.OF,20250829,20250630,600576.SH,1460670.0,181000.0,1.66,0.03
016070.OF,20250829,20250630,688676.SH,1467953.25,43885.0,1.67,0.01
016070.OF,20250829,20250630,600036.SH,1488780.0,32400.0,1.69,0.0
016070.OF,20250829,20250630,300681.SZ,1515768.0,54800.0,1.72,0.03
016070.OF,20250829,20250630,601111.SH,1540128.0,195200.0,1.75,0.0
016070.OF,20250829,20250630,688099.SH,1595452.68,22468.0,1.81,0.01
016070.OF,20250829,20250630,002532.SZ,1629591.0,196100.0,1.85,0.0
016070.OF,20250829,20250630,000796.SZ,1802416.0,459800.0,2.05,0.03
016070.OF,20250829,20250630,688631.SH,1826637.6,20478.0,2.08,0.03
016070.OF,20250829,20250630,600212.SH,1906596.0,225900.0,2.17,0.04
016070.OF,20250829,20250630,603885.SH,1907352.0,141600.0,2.17,0.01
016070.OF,20250829,20250630,002389.SZ,1932800.0,75500.0,2.2,0.01
016070.OF,20250829,20250630,688208.SH,1956319.2,63932.0,2.22,0.01
016070.OF,20250829,20250630,301291.SZ,1958740.0,47600.0,2.23,0.03
016070.OF,20250829,20250630,688568.SH,2071547.27,57527.0,2.35,0.01
016070.OF,20250829,20250630,002073.SZ,2130933.0,239700.0,2.42,0.02
016070.OF,20250829,20250630,601899.SH,2199600.0,112800.0,2.5,0.0
016070.OF,20250721,20250630,002928.SZ,2332617.0,280700.0,2.65,0.02
016070.OF,20250721,20250630,300684.SZ,2920524.0,122300.0,3.32,0.06
016070.OF,20250721,20250630,002850.SZ,2274717.0,20100.0,2.59,0.01
016070.OF,20250721,20250630,300476.SZ,3171368.0,23600.0,3.6,0.0
016070.OF,20250721,20250630,002517.SZ,2519955.0,130500.0,2.86,0.01
016070.OF,20250721,20250630,300001.SZ,3394152.0,141600.0,3.86,0.01
016070.OF,20250721,20250630,688522.SH,2271555.78,44349.0,2.58,0.04
016070.OF,20250721,20250630,688778.SH,2304463.2,41210.0,2.62,0.01
016070.OF,20250721,20250630,600114.SH,2882178.0,141700.0,3.28,0.02
016070.OF,20250721,20250630,688002.SH,2447660.04,35107.0,2.78,0.01
016070.OF,20250422,20250331,688568.SH,2100329.6,38609.0,2.45,0.01
016070.OF,20250422,20250331,301291.SZ,2241960.0,47600.0,2.62,0.03
016070.OF,20250422,20250331,002605.SZ,2316072.0,84900.0,2.71,0.03
016070.OF,20250422,20250331,002517.SZ,2428272.0,151200.0,2.84,0.01
016070.OF,20250422,20250331,300866.SZ,2495504.0,24200.0,2.92,0.01
016070.OF,20250422,20250331,600212.SH,2638209.0,275100.0,3.08,0.05
016070.OF,20250422,20250331,688522.SH,2821709.8,40924.0,3.3,0.05
016070.OF,20250422,20250331,688778.SH,2866182.88,60176.0,3.35,0.01
016070.OF,20250422,20250331,300001.SZ,2876101.0,118700.0,3.36,0.01
016070.OF,20250422,20250331,603885.SH,3229150.0,246500.0,3.77,0.01
016070.OF,20250331,20241231,603285.SH,904.4,40.0,0.0,0.0
016070.OF,20250331,20241231,688609.SH,109943.2,10372.0,0.17,0.0
016070.OF,20250331,20241231,603977.SH,277130.0,21400.0,0.43,0.0
016070.OF,20250331,20241231,603766.SH,313950.0,34500.0,0.49,0.0
016070.OF,20250331,20241231,000400.SZ,401938.0,14600.0,0.63,0.0
016070.OF,20250331,20241231,688050.SH,449688.2,4940.0,0.7,0.0
016070.OF,20250331,20241231,688036.SH,464455.0,4889.0,0.72,0.0
016070.OF,20250331,20241231,601369.SH,474150.0,54500.0,0.74,0.0
016070.OF,20250331,20241231,688008.SH,646000.6,9514.0,1.01,0.0
016070.OF,20250331,20241231,603979.SH,889350.0,24500.0,1.39,0.0
016070.OF,20250331,20241231,688100.SH,899135.6,24838.0,1.4,0.01
016070.OF,20250331,20241231,002142.SZ,916487.0,37700.0,1.43,0.0
016070.OF,20250331,20241231,688271.SH,939278.4,7431.0,1.46,0.0
016070.OF,20250331,20241231,601179.SH,954063.0,125700.0,1.49,0.0
016070.OF,20250331,20241231,603606.SH,987940.0,18800.0,1.54,0.0
016070.OF,20250331,20241231,601319.SH,996696.0,130800.0,1.55,0.0
016070.OF,20250331,20241231,603712.SH,1031910.0,53000.0,1.61,0.01
016070.OF,20250331,20241231,601077.SH,1043625.0,172500.0,1.63,0.0
016070.OF,20250331,20241231,601088.SH,1052216.0,24200.0,1.64,0.0
016070.OF,20250331,20241231,601328.SH,1083915.0,139500.0,1.69,0.0
016070.OF,20250331,20241231,002046.SZ,1163400.0,83100.0,1.81,0.02
016070.OF,20250331,20241231,601900.SH,1263196.0,83600.0,1.97,0.01
016070.OF,20250331,20241231,688789.SH,1276686.54,19233.0,1.99,0.01
016070.OF,20250331,20241231,300395.SZ,1402853.0,37300.0,2.19,0.01
016070.OF,20250331,20241231,002025.SZ,1539352.0,31700.0,2.4,0.01
016070.OF,20250331,20241231,002532.SZ,1543307.0,196100.0,2.41,0.0
016070.OF,20250331,20241231,002475.SZ,1552956.0,38100.0,2.42,0.0
016070.OF,20250331,20241231,601816.SH,1563408.0,253800.0,2.44,0.0
016070.OF,20250331,20241231,600760.SH,1597680.0,31500.0,2.49,0.0
016070.OF,20250331,20241231,300347.SZ,1644062.0,30100.0,2.56,0.01
016070.OF,20250331,20241231,601600.SH,1690500.0,230000.0,2.63,0.0
016070.OF,20250331,20241231,002352.SZ,1720810.0,42700.0,2.68,0.0
016070.OF,20250331,20241231,300633.SZ,1801607.0,61300.0,2.81,0.01
016070.OF,20250331,20241231,603501.SH,1848057.0,17700.0,2.88,0.0
016070.OF,20250122,20241231,600765.SH,1891428.0,92400.0,2.95,0.01
016070.OF,20250122,20241231,000528.SZ,2005578.0,166300.0,3.13,0.01
016070.OF,20250122,20241231,600862.SH,2083950.0,82500.0,3.25,0.01
016070.OF,20250122,20241231,601988.SH,2094351.0,380100.0,3.26,0.0
016070.OF,20250122,20241231,600887.SH,2749398.0,91100.0,4.28,0.0
016070.OF,20250122,20241231,300750.SZ,2899400.0,10900.0,4.52,0.0
016070.OF,20250122,20241231,600312.SH,3596160.0,187300.0,5.6,0.01
016070.OF,20250122,20241231,002371.SZ,3597200.0,9200.0,5.61,0.0
016070.OF,20250122,20241231,601899.SH,3628800.0,240000.0,5.66,0.0
016070.OF,20250122,20241231,600036.SH,4079340.0,103800.0,6.36,0.0
016070.OF,20241025,20240930,600862.SH,2299437.0,107100.0,2.62,0.01
016070.OF,20241025,20240930,600420.SH,2390750.0,182500.0,2.73,0.01
016070.OF,20241025,20240930,600131.SH,2460530.0,124900.0,2.81,0.01
016070.OF,20241025,20240930,600312.SH,3123645.0,149100.0,3.56,0.01
016070.OF,20241025,20240930,601985.SH,3339425.0,299500.0,3.81,0.0
016070.OF,20241025,20240930,002371.SZ,3513408.0,9600.0,4.01,0.0
