ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
016258.OF,20260121,20251231,300750.SZ,44071200.0,120000.0,4.64,0.0
016258.OF,20260121,20251231,603596.SH,33325500.0,650000.0,3.51,0.11
016258.OF,20260121,20251231,300502.SZ,35332160.0,82000.0,3.72,0.01
016258.OF,20260121,20251231,603606.SH,44812500.0,750000.0,4.72,0.11
016258.OF,20260121,20251231,601628.SH,45500000.0,1000000.0,4.79,0.0
016258.OF,20260121,20251231,688469.SH,33450000.0,5000000.0,3.52,0.11
016258.OF,20260121,20251231,689009.SH,38913000.0,700000.0,4.1,1.27
016258.OF,20260121,20251231,600522.SH,36080544.0,1991200.0,3.8,0.06
016258.OF,20260121,20251231,0981.HK,35494287.95,550000.0,3.74,0.01
016258.OF,20260121,20251231,0700.HK,37872014.6,70000.0,3.99,
016258.OF,20251027,20250930,300750.SZ,56280000.0,140000.0,4.94,0.0
016258.OF,20251027,20250930,603596.SH,37723000.0,700000.0,3.31,0.12
016258.OF,20251027,20250930,603606.SH,56512000.0,800000.0,4.96,0.12
016258.OF,20251027,20250930,300014.SZ,45500000.0,500000.0,3.99,0.03
016258.OF,20251027,20250930,689009.SH,43485000.0,650000.0,3.81,1.18
016258.OF,20251027,20250930,688036.SH,37680000.0,400000.0,3.31,0.04
016258.OF,20251027,20250930,600522.SH,56760000.0,3000000.0,4.98,0.09
016258.OF,20251027,20250930,0981.HK,39945157.45,550000.0,3.5,0.01
016258.OF,20251027,20250930,0700.HK,42371401.8,70000.0,3.72,
016258.OF,20251027,20250930,000425.SZ,57500000.0,5000000.0,5.04,0.05
016258.OF,20250829,20250630,603120.SH,2172.95,65.0,0.0,0.0
016258.OF,20250829,20250630,001335.SZ,2244.0,80.0,0.0,0.0
016258.OF,20250829,20250630,603382.SH,2350.95,105.0,0.0,0.0
016258.OF,20250829,20250630,603400.SH,2497.17,57.0,0.0,0.0
016258.OF,20250829,20250630,603257.SH,2922.66,78.0,0.0,0.0
016258.OF,20250829,20250630,001390.SZ,3225.36,178.0,0.0,0.0
016258.OF,20250829,20250630,603409.SH,3332.0,100.0,0.0,0.0
016258.OF,20250829,20250630,603124.SH,4075.28,88.0,0.0,0.0
016258.OF,20250829,20250630,603271.SH,4420.08,126.0,0.0,0.0
016258.OF,20250829,20250630,603210.SH,4464.46,286.0,0.0,0.0
016258.OF,20250829,20250630,301560.SZ,5215.5,190.0,0.0,0.0
016258.OF,20250829,20250630,301595.SZ,5703.6,196.0,0.0,0.0
016258.OF,20250829,20250630,301636.SZ,6074.88,128.0,0.0,0.0
016258.OF,20250829,20250630,603014.SH,6699.4,205.0,0.0,0.0
016258.OF,20250829,20250630,001382.SZ,7396.86,366.0,0.0,0.0
016258.OF,20250829,20250630,301173.SZ,7781.54,173.0,0.0,0.0
016258.OF,20250829,20250630,688755.SH,7983.99,203.0,0.0,0.0
016258.OF,20250829,20250630,301665.SZ,8799.27,393.0,0.0,0.0
016258.OF,20250829,20250630,000888.SZ,9842.0,700.0,0.0,0.0
016258.OF,20250829,20250630,301658.SZ,10042.26,437.0,0.0,0.0
016258.OF,20250829,20250630,301590.SZ,10182.04,73.0,0.0,0.0
016258.OF,20250829,20250630,001356.SZ,10237.96,709.0,0.0,0.0
016258.OF,20250829,20250630,301601.SZ,11576.7,342.0,0.0,0.0
016258.OF,20250829,20250630,301662.SZ,11797.5,143.0,0.0,0.0
016258.OF,20250829,20250630,603072.SH,12305.7,226.0,0.0,0.0
016258.OF,20250829,20250630,688758.SH,13185.69,777.0,0.0,0.0
016258.OF,20250829,20250630,688757.SH,13903.84,536.0,0.0,0.0
016258.OF,20250829,20250630,301535.SZ,13938.66,734.0,0.0,0.0
016258.OF,20250829,20250630,301479.SZ,14172.34,182.0,0.0,0.0
