ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
019278.OF,20240329,20231231,600985.SH,89802.0,5400.0,1.0,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,000983.SZ,93860.0,9500.0,1.05,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,000065.SZ,95370.0,8500.0,1.06,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,002230.SZ,102036.0,2200.0,1.14,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,603000.SH,123112.0,4400.0,1.37,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,601225.SH,125340.0,6000.0,1.4,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,600618.SH,139230.0,15300.0,1.55,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,2628.HK,174247.98,19000.0,1.94,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,002152.SZ,190030.0,15500.0,2.12,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,600399.SH,193428.0,19900.0,2.16,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,000933.SZ,194880.0,11600.0,2.17,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,601369.SH,202692.0,25400.0,2.26,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,2600.HK,212055.48,60000.0,2.36,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,000975.SZ,220500.0,14700.0,2.46,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,601136.SH,247616.0,14600.0,2.76,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,688122.SH,256728.29,4823.0,2.86,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,300212.SZ,257890.0,8200.0,2.88,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,601555.SH,263891.0,36100.0,2.94,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,600862.SH,276875.0,12500.0,3.09,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,601059.SH,284242.0,15800.0,3.17,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,601678.SH,291753.0,69300.0,3.25,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,601088.SH,304095.0,9700.0,3.39,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,600602.SH,308919.0,26700.0,3.44,0.0,2024Q1,019278.OF
019278.OF,20240329,20231231,688981.SH,318120.0,6000.0,3.55,0.0,2024Q1,019278.OF
019278.OF,20240119,20231231,601881.SH,395240.0,32800.0,4.41,0.0,2024Q1,019278.OF
019278.OF,20240119,20231231,601899.SH,505876.0,40600.0,5.64,0.0,2024Q1,019278.OF
019278.OF,20240119,20231231,601666.SH,373388.0,32300.0,4.16,0.0,2024Q1,019278.OF
019278.OF,20240119,20231231,600938.SH,408915.0,19500.0,4.56,0.0,2024Q1,019278.OF
019278.OF,20240119,20231231,688041.SH,373354.8,5260.0,4.16,0.0,2024Q1,019278.OF
019278.OF,20240119,20231231,600941.SH,417816.0,4200.0,4.66,0.0,2024Q1,019278.OF
019278.OF,20240119,20231231,600809.SH,415314.0,1800.0,4.63,0.0,2024Q1,019278.OF
019278.OF,20240119,20231231,600536.SH,391608.0,10800.0,4.37,0.0,2024Q1,019278.OF
019278.OF,20240119,20231231,600422.SH,385910.0,18500.0,4.3,0.0,2024Q1,019278.OF
