ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
015937.OF,20260121,20251231,300394.SZ,2964238.0,14600.0,6.33,0.0
015937.OF,20260121,20251231,300502.SZ,4998208.0,11600.0,10.67,0.0
015937.OF,20260121,20251231,603986.SH,2935225.0,13700.0,6.27,0.0
015937.OF,20260121,20251231,300308.SZ,4941000.0,8100.0,10.55,0.0
015937.OF,20260121,20251231,002371.SZ,4427826.6,9645.0,9.46,0.0
015937.OF,20260121,20251231,688072.SH,2852190.0,8643.0,6.09,0.0
015937.OF,20260121,20251231,688256.SH,3555607.65,2623.0,7.59,0.0
015937.OF,20260121,20251231,688313.SH,3418917.8,38510.0,7.3,0.01
015937.OF,20260121,20251231,688012.SH,4074366.25,14359.0,8.7,0.0
015937.OF,20260121,20251231,600183.SH,3220591.0,45100.0,6.88,0.0
015937.OF,20251027,20250930,601138.SH,5571244.0,84400.0,9.12,0.0
015937.OF,20251027,20250930,300502.SZ,5486550.0,15000.0,8.98,0.0
015937.OF,20251027,20250930,603986.SH,3263490.0,15300.0,5.34,0.0
015937.OF,20251027,20250930,300308.SZ,5490048.0,13600.0,8.99,0.0
015937.OF,20251027,20250930,002371.SZ,6172452.2,13645.0,10.1,0.0
015937.OF,20251027,20250930,002463.SZ,3166557.0,43100.0,5.18,0.0
015937.OF,20251027,20250930,688347.SH,4011776.64,35019.0,6.57,0.01
015937.OF,20251027,20250930,688981.SH,3580321.5,25550.0,5.86,0.0
015937.OF,20251027,20250930,688256.SH,3211800.0,2424.0,5.26,0.0
015937.OF,20251027,20250930,688012.SH,4111411.49,13751.0,6.73,0.0
015937.OF,20250829,20250630,688041.SH,369614.64,2616.0,1.13,0.0
015937.OF,20250829,20250630,688627.SH,430544.92,4892.0,1.32,0.01
015937.OF,20250829,20250630,688205.SH,686142.05,10945.0,2.1,0.01
015937.OF,20250829,20250630,300548.SZ,821271.0,12300.0,2.51,0.0
015937.OF,20250829,20250630,688502.SH,882540.88,3068.0,2.7,0.02
015937.OF,20250829,20250630,002837.SZ,968546.0,32600.0,2.96,0.0
015937.OF,20250829,20250630,002130.SZ,1186236.0,49800.0,3.63,0.0
015937.OF,20250718,20250630,300502.SZ,1981512.0,15600.0,6.06,0.0
015937.OF,20250718,20250630,300308.SZ,1954524.0,13400.0,5.97,0.0
015937.OF,20250718,20250630,002371.SZ,3316575.0,7500.0,10.14,0.0
015937.OF,20250718,20250630,002463.SZ,1882036.0,44200.0,5.75,0.0
015937.OF,20250718,20250630,688347.SH,3460098.74,63014.0,10.58,0.02
015937.OF,20250718,20250630,600941.SH,1643230.0,14600.0,5.02,0.0
015937.OF,20250718,20250630,688981.SH,3310959.84,37552.0,10.12,0.0
015937.OF,20250718,20250630,688256.SH,3332310.0,5540.0,10.18,0.0
015937.OF,20250718,20250630,688037.SH,3204208.0,29890.0,9.79,0.01
015937.OF,20250718,20250630,688012.SH,3287598.2,18034.0,10.05,0.0
015937.OF,20250421,20250331,002371.SZ,3452800.0,8300.0,9.54,0.0
015937.OF,20250421,20250331,688347.SH,3121967.1,68195.0,8.62,0.02
015937.OF,20250421,20250331,688041.SH,3239726.4,22928.0,8.95,0.0
015937.OF,20250421,20250331,688072.SH,3041360.59,19309.0,8.4,0.01
015937.OF,20250421,20250331,601728.SH,2163460.0,275600.0,5.97,0.0
015937.OF,20250421,20250331,688981.SH,3317448.21,37137.0,9.16,0.0
015937.OF,20250421,20250331,688596.SH,2135254.0,54680.0,5.9,0.02
015937.OF,20250421,20250331,688256.SH,3010959.0,4833.0,8.32,0.0
015937.OF,20250421,20250331,688037.SH,2201188.16,22388.0,6.08,0.01
015937.OF,20250421,20250331,688012.SH,3326223.12,18042.0,9.19,0.0
015937.OF,20250328,20241231,600183.SH,48100.0,2000.0,0.11,0.0
015937.OF,20250328,20241231,688141.SH,49465.76,1616.0,0.11,0.0
015937.OF,20250328,20241231,001330.SZ,54557.0,8900.0,0.12,0.0
015937.OF,20250328,20241231,688502.SH,69483.0,345.0,0.15,0.0
015937.OF,20250328,20241231,300101.SZ,80142.0,3700.0,0.18,0.0
015937.OF,20250328,20241231,002600.SZ,221600.0,27700.0,0.49,0.0
015937.OF,20250328,20241231,003021.SZ,251294.0,3400.0,0.55,0.0
015937.OF,20250328,20241231,000100.SZ,482880.0,96000.0,1.06,0.0
