ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio,quarter,fund_code
022572.OF,20260122,20251231,603379.SH,680064.0,11200.0,5.44,0.0,2025Q4,022572.OF
022572.OF,20260122,20251231,002258.SZ,568980.0,43600.0,4.55,0.01,2025Q4,022572.OF
022572.OF,20260122,20251231,002064.SZ,751300.0,68300.0,6.01,0.0,2025Q4,022572.OF
022572.OF,20260122,20251231,600426.SH,622314.0,19800.0,4.98,0.0,2025Q4,022572.OF
022572.OF,20260122,20251231,600160.SH,507144.0,13200.0,4.06,0.0,2025Q4,022572.OF
022572.OF,20260122,20251231,600141.SH,695058.0,20100.0,5.56,0.0,2025Q4,022572.OF
022572.OF,20260122,20251231,000830.SZ,669428.0,40400.0,5.35,0.0,2025Q4,022572.OF
022572.OF,20260122,20251231,000792.SZ,1027840.0,36500.0,8.22,0.0,2025Q4,022572.OF
022572.OF,20260122,20251231,000683.SZ,639840.0,86000.0,5.12,0.0,2025Q4,022572.OF
022572.OF,20260122,20251231,000408.SZ,590800.0,7000.0,4.73,0.0,2025Q4,022572.OF
022572.OF,20251028,20250930,603313.SH,213962.0,23800.0,3.96,0.0,2025Q3,022572.OF
022572.OF,20251028,20250930,603198.SH,386810.0,9400.0,7.16,0.0,2025Q3,022572.OF
022572.OF,20251028,20250930,002468.SZ,452870.0,25300.0,8.38,0.0,2025Q3,022572.OF
022572.OF,20251028,20250930,002303.SZ,217382.0,48200.0,4.02,0.0,2025Q3,022572.OF
022572.OF,20251028,20250930,601288.SH,362848.0,54400.0,6.72,0.0,2025Q3,022572.OF
022572.OF,20251028,20250930,601899.SH,423936.0,14400.0,7.85,0.0,2025Q3,022572.OF
022572.OF,20251028,20250930,601166.SH,192545.0,9700.0,3.56,0.0,2025Q3,022572.OF
022572.OF,20251028,20250930,601398.SH,206590.0,28300.0,3.82,0.0,2025Q3,022572.OF
022572.OF,20251028,20250930,600900.SH,367875.0,13500.0,6.81,0.0,2025Q3,022572.OF
022572.OF,20251028,20250930,600362.SH,259077.0,7300.0,4.8,0.0,2025Q3,022572.OF
