ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
020435.OF,20260114,20251231,601939.SH,32480000.0,3500000.0,5.96,0.04
020435.OF,20260114,20251231,601328.SH,31320290.0,4320040.0,5.74,0.02
020435.OF,20260114,20251231,601998.SH,42427000.0,5510000.0,7.78,0.01
020435.OF,20260114,20251231,601318.SH,19767600.0,289000.0,3.63,0.0
020435.OF,20260114,20251231,601166.SH,44015400.0,2090000.0,8.07,0.01
020435.OF,20260114,20251231,601398.SH,46152600.0,5820000.0,8.46,0.0
020435.OF,20260114,20251231,601988.SH,20914500.0,3650000.0,3.84,0.0
020435.OF,20260114,20251231,688347.SH,19524470.0,181000.0,3.58,0.04
020435.OF,20260114,20251231,688981.SH,19529970.0,159000.0,3.58,0.01
020435.OF,20260114,20251231,000001.SZ,24075100.0,2110000.0,4.42,0.01
020435.OF,20251018,20250930,601939.SH,22691138.4,2635440.0,4.29,0.03
020435.OF,20251018,20250930,600919.SH,17020107.6,1696920.0,3.22,0.01
020435.OF,20251018,20250930,601288.SH,22700144.4,3403320.0,4.29,0.0
020435.OF,20251018,20250930,601009.SH,19272650.4,1763280.0,3.65,0.01
020435.OF,20251018,20250930,601328.SH,27584524.8,4104840.0,5.22,0.02
020435.OF,20251018,20250930,601998.SH,38905920.0,5403600.0,7.36,0.01
020435.OF,20251018,20250930,601318.SH,17240612.4,312840.0,3.26,0.0
020435.OF,20251018,20250930,601166.SH,39329202.0,1981320.0,7.44,0.01
020435.OF,20251018,20250930,601398.SH,46297476.0,6342120.0,8.76,0.0
020435.OF,20251018,20250930,000001.SZ,29133367.2,2569080.0,5.51,0.01
020435.OF,20250830,20250630,603816.SH,510400.0,20000.0,0.08,0.0
020435.OF,20250830,20250630,600987.SH,707000.0,100000.0,0.11,0.01
020435.OF,20250830,20250630,000333.SZ,722000.0,10000.0,0.11,0.0
020435.OF,20250830,20250630,600873.SH,855200.0,80000.0,0.13,0.0
020435.OF,20250830,20250630,688596.SH,1017600.0,30000.0,0.15,0.01
020435.OF,20250830,20250630,301580.SZ,1242900.0,30000.0,0.19,0.04
020435.OF,20250830,20250630,601126.SH,1464300.0,90000.0,0.22,0.01
020435.OF,20250830,20250630,002705.SZ,1617000.0,110000.0,0.25,0.01
020435.OF,20250830,20250630,003816.SZ,1856400.0,510000.0,0.28,0.0
020435.OF,20250830,20250630,688347.SH,18175210.0,331000.0,2.76,0.08
020435.OF,20250830,20250630,600919.SH,18984600.0,1590000.0,2.88,0.01
020435.OF,20250830,20250630,002142.SZ,20520000.0,750000.0,3.12,0.01
020435.OF,20250830,20250630,601658.SH,21333000.0,3900000.0,3.24,0.01
020435.OF,20250830,20250630,601318.SH,22746800.0,410000.0,3.45,0.0
020435.OF,20250830,20250630,688271.SH,16095240.0,126000.0,2.44,0.02
020435.OF,20250830,20250630,601009.SH,16151800.0,1390000.0,2.45,0.01
020435.OF,20250830,20250630,001335.SZ,2244.0,80.0,0.0,0.0
020435.OF,20250830,20250630,603409.SH,3332.0,100.0,0.0,0.0
020435.OF,20250830,20250630,603124.SH,4075.28,88.0,0.0,0.0
020435.OF,20250830,20250630,603271.SH,4349.92,124.0,0.0,0.0
020435.OF,20250830,20250630,301560.SZ,5215.5,190.0,0.0,0.0
020435.OF,20250830,20250630,603072.SH,9474.3,174.0,0.0,0.0
020435.OF,20250830,20250630,603202.SH,9519.3,105.0,0.0,0.0
020435.OF,20250830,20250630,301658.SZ,10318.11,446.0,0.0,0.0
020435.OF,20250830,20250630,688758.SH,13185.69,777.0,0.0,0.0
020435.OF,20250830,20250630,301535.SZ,13938.66,734.0,0.0,0.0
020435.OF,20250830,20250630,600498.SH,6372090.0,303000.0,0.97,0.03
020435.OF,20250830,20250630,301087.SZ,6374400.0,192000.0,0.97,0.1
020435.OF,20250830,20250630,601169.SH,6898300.0,1010000.0,1.05,0.0
020435.OF,20250830,20250630,688301.SH,9672144.0,110400.0,1.47,0.06
020435.OF,20250830,20250630,001388.SZ,15385.54,937.0,0.0,0.0
020435.OF,20250830,20250630,688545.SH,20104.7,746.0,0.0,0.0
020435.OF,20250830,20250630,603400.SH,31875.73,569.0,0.0,0.0
020435.OF,20250830,20250630,688411.SH,39490.77,473.0,0.01,0.0
020435.OF,20250830,20250630,601179.SH,61400.0,10000.0,0.01,0.0
020435.OF,20250830,20250630,688531.SH,71600.0,1000.0,0.01,0.0
020435.OF,20250830,20250630,002533.SZ,97400.0,10000.0,0.01,0.0
020435.OF,20250830,20250630,601965.SH,177500.0,10000.0,0.03,0.0
020435.OF,20250830,20250630,301678.SZ,220366.28,3817.0,0.03,0.01
020435.OF,20250830,20250630,600406.SH,224100.0,10000.0,0.03,0.0
020435.OF,20250830,20250630,601877.SH,226700.0,10000.0,0.03,0.0
020435.OF,20250830,20250630,300617.SZ,299700.0,10000.0,0.05,0.01
020435.OF,20250830,20250630,002236.SZ,317600.0,20000.0,0.05,0.0
020435.OF,20250830,20250630,601229.SH,11777100.0,1110000.0,1.79,0.01
020435.OF,20250830,20250630,688249.SH,12364700.0,610000.0,1.88,0.05
020435.OF,20250830,20250630,600000.SH,26233200.0,1890000.0,3.98,0.01
020435.OF,20250830,20250630,601916.SH,2067900.0,610000.0,0.31,0.0
020435.OF,20250830,20250630,301099.SZ,2297500.0,50000.0,0.35,0.07
020435.OF,20250830,20250630,000922.SZ,2389800.0,210000.0,0.36,0.04
020435.OF,20250830,20250630,688325.SH,2400000.0,50000.0,0.36,0.09
020435.OF,20250830,20250630,000777.SZ,3518400.0,160000.0,0.53,0.04
020435.OF,20250830,20250630,688298.SH,3555500.0,130000.0,0.54,0.06
020435.OF,20250830,20250630,300003.SZ,3582800.0,260000.0,0.54,0.02
020435.OF,20250830,20250630,002508.SZ,3630910.0,191000.0,0.55,0.02
020435.OF,20250830,20250630,001316.SZ,3777330.0,83000.0,0.57,0.11
020435.OF,20250830,20250630,600015.SH,4113200.0,520000.0,0.62,0.0
020435.OF,20250830,20250630,688719.SH,4632500.0,109000.0,0.7,0.13
020435.OF,20250830,20250630,688261.SH,5362500.0,130000.0,0.81,0.11
020435.OF,20250830,20250630,002543.SZ,5555000.0,500000.0,0.84,0.08
020435.OF,20250830,20250630,600063.SH,6320400.0,1380000.0,0.96,0.07
020435.OF,20250830,20250630,002745.SZ,12529200.0,1590000.0,1.9,0.15
020435.OF,20250830,20250630,688981.SH,13225500.0,150000.0,2.01,0.01
020435.OF,20250719,20250630,601939.SH,35777600.0,3790000.0,5.43,0.04
020435.OF,20250719,20250630,601818.SH,31955000.0,7700000.0,4.85,0.02
020435.OF,20250719,20250630,601288.SH,29458800.0,5010000.0,4.47,0.0
020435.OF,20250719,20250630,601328.SH,36480000.0,4560000.0,5.54,0.01
020435.OF,20250719,20250630,601998.SH,34850000.0,4100000.0,5.29,0.01
020435.OF,20250719,20250630,601166.SH,35710200.0,1530000.0,5.42,0.01
020435.OF,20250719,20250630,601398.SH,37646400.0,4960000.0,5.72,0.0
020435.OF,20250719,20250630,601988.SH,34956400.0,6220000.0,5.31,0.0
020435.OF,20250719,20250630,600016.SH,32727500.0,6890000.0,4.97,0.02
020435.OF,20250719,20250630,000001.SZ,44538300.0,3690000.0,6.76,0.02
020435.OF,20250416,20250331,601939.SH,37362158.25,4231275.0,7.26,0.04
020435.OF,20250416,20250331,601818.SH,32446265.04,8583668.0,6.3,0.02
020435.OF,20250416,20250331,601288.SH,35003016.02,6757339.0,6.8,0.0
020435.OF,20250416,20250331,601328.SH,38678544.95,5191751.0,7.51,0.01
020435.OF,20250416,20250331,601998.SH,31086967.68,4372288.0,6.04,0.01
020435.OF,20250416,20250331,601318.SH,32732542.29,633983.0,6.36,0.01
020435.OF,20250416,20250331,601398.SH,31572618.87,4582383.0,6.13,0.0
020435.OF,20250416,20250331,601988.SH,37371924.8,6673558.0,7.26,0.0
020435.OF,20250416,20250331,600000.SH,29770943.51,2854357.0,5.78,0.01
020435.OF,20250416,20250331,000001.SZ,33475079.2,2972920.0,6.5,0.02
020435.OF,20250331,20241231,603381.SH,1644.0,75.0,0.0,0.0
020435.OF,20250331,20241231,603310.SH,1920.65,107.0,0.0,0.0
020435.OF,20250331,20241231,603285.SH,2012.29,89.0,0.0,0.0
020435.OF,20250331,20241231,603391.SH,2811.8,68.0,0.0,0.0
020435.OF,20250331,20241231,603350.SH,3327.64,92.0,0.0,0.0
020435.OF,20250331,20241231,603205.SH,3500.8,128.0,0.0,0.0
020435.OF,20250331,20241231,603091.SH,4176.42,94.0,0.0,0.0
020435.OF,20250331,20241231,603194.SH,4472.67,159.0,0.0,0.0
020435.OF,20250331,20241231,603207.SH,4930.25,185.0,0.0,0.0
020435.OF,20250331,20241231,688710.SH,10611.28,316.0,0.01,0.0
020435.OF,20250331,20241231,688721.SH,15861.15,279.0,0.01,0.0
020435.OF,20250331,20241231,603072.SH,21352.8,1736.0,0.01,0.0
020435.OF,20250331,20241231,688615.SH,21882.96,132.0,0.01,0.0
020435.OF,20250331,20241231,601369.SH,1554690.0,178700.0,0.78,0.01
020435.OF,20250331,20241231,002156.SZ,1557285.0,52700.0,0.79,0.0
020435.OF,20250331,20241231,002152.SZ,1634732.0,140200.0,0.83,0.01
020435.OF,20250331,20241231,688097.SH,1669395.0,63596.0,0.84,0.01
020435.OF,20250331,20241231,688409.SH,1770501.24,34332.0,0.89,0.02
020435.OF,20250331,20241231,688981.SH,1866568.74,19727.0,0.94,0.0
020435.OF,20250331,20241231,688088.SH,1942537.12,50377.0,0.98,0.01
020435.OF,20250331,20241231,600498.SH,2035516.0,104600.0,1.03,0.01
020435.OF,20250331,20241231,688322.SH,2292264.0,49296.0,1.16,0.02
020435.OF,20250331,20241231,300602.SZ,2474075.28,128724.0,1.25,0.03
020435.OF,20250331,20241231,600000.SH,4634173.53,450357.0,2.34,0.0
020435.OF,20250331,20241231,002745.SZ,4820398.56,552798.0,2.43,0.05
020435.OF,20250331,20241231,601818.SH,7857137.16,2030268.0,3.97,0.0
020435.OF,20250331,20241231,600919.SH,10325955.86,1051523.0,5.21,0.01
020435.OF,20250331,20241231,601166.SH,11032960.28,575833.0,5.57,0.0
020435.OF,20250122,20241231,002543.SZ,11610019.84,1133791.0,5.86,0.17
020435.OF,20250122,20241231,601988.SH,12049587.58,2186858.0,6.08,0.0
020435.OF,20250122,20241231,601998.SH,12259588.24,1756388.0,6.19,0.0
020435.OF,20250122,20241231,000001.SZ,13214214.0,1129420.0,6.67,0.01
020435.OF,20250122,20241231,601288.SH,13224718.26,2476539.0,6.68,0.0
020435.OF,20250122,20241231,600016.SH,14600181.89,3535153.0,7.37,0.01
020435.OF,20250122,20241231,601318.SH,15436084.95,293183.0,7.79,0.0
020435.OF,20250122,20241231,601939.SH,15558959.25,1770075.0,7.86,0.02
020435.OF,20250122,20241231,601328.SH,16005819.27,2059951.0,8.08,0.01
020435.OF,20250122,20241231,601398.SH,16538682.36,2389983.0,8.35,0.0
