ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
003294.OF,20260122,20251231,601600.SH,151528.0,12400.0,5.33,0.0
003294.OF,20260122,20251231,300433.SZ,157404.0,5200.0,5.54,0.0
003294.OF,20260122,20251231,688012.SH,157481.25,555.0,5.54,0.0
003294.OF,20260122,20251231,605589.SH,158480.0,5600.0,5.58,0.0
003294.OF,20260122,20251231,688372.SH,159925.94,1466.0,5.63,0.0
003294.OF,20260122,20251231,600711.SH,163728.0,10800.0,5.76,0.0
003294.OF,20260122,20251231,600489.SH,165856.0,7100.0,5.84,0.0
003294.OF,20260122,20251231,600547.SH,166453.0,4300.0,5.86,0.0
003294.OF,20260122,20251231,000975.SZ,172743.0,7100.0,6.08,0.0
003294.OF,20260122,20251231,000408.SZ,202560.0,2400.0,7.13,0.0
003294.OF,20251028,20250930,002920.SZ,105861.0,700.0,8.19,0.0
003294.OF,20251028,20250930,300487.SZ,121170.0,2100.0,9.37,0.0
003294.OF,20251028,20250930,603799.SH,26755.4,406.0,2.07,0.0
003294.OF,20251028,20250930,002738.SZ,287100.0,5800.0,22.2,0.0
003294.OF,20251028,20250930,601336.SH,61160.0,1000.0,4.73,0.0
003294.OF,20251028,20250930,300003.SZ,157680.0,9000.0,12.19,0.0
003294.OF,20251028,20250930,601899.SH,114816.0,3900.0,8.88,0.0
003294.OF,20251028,20250930,688372.SH,175229.58,1966.0,13.55,0.0
003294.OF,20251028,20250930,688409.SH,154056.72,2074.0,11.91,0.0
003294.OF,20251028,20250930,600141.SH,78876.0,2800.0,6.1,0.0
