ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
022252.OF,20260122,20251231,601138.SH,7446000.0,120000.0,5.27,0.0
022252.OF,20260122,20251231,002837.SZ,8011405.5,74950.0,5.67,0.01
022252.OF,20260122,20251231,300476.SZ,7189500.0,25000.0,5.08,0.0
022252.OF,20260122,20251231,002709.SZ,7876100.0,170000.0,5.57,0.01
022252.OF,20260122,20251231,300308.SZ,12200000.0,20000.0,8.63,0.0
022252.OF,20260122,20251231,002384.SZ,8465000.0,100000.0,5.99,0.01
022252.OF,20260122,20251231,002407.SZ,6782000.0,200000.0,4.8,0.02
022252.OF,20260122,20251231,688498.SH,6419900.0,10000.0,4.54,0.01
022252.OF,20260122,20251231,688353.SH,6818247.9,59967.0,4.82,0.05
022252.OF,20260122,20251231,600595.SH,6280000.0,800000.0,4.44,0.02
022252.OF,20251028,20250930,603228.SH,8815800.0,140000.0,5.22,0.01
022252.OF,20251028,20250930,300502.SZ,10973100.0,30000.0,6.49,0.0
022252.OF,20251028,20250930,300476.SZ,8565000.0,30000.0,5.07,0.0
022252.OF,20251028,20250930,300308.SZ,10092000.0,25000.0,5.97,0.0
022252.OF,20251028,20250930,002558.SZ,7228800.0,160000.0,4.28,0.01
022252.OF,20251028,20250930,002517.SZ,9266400.0,330000.0,5.48,0.02
022252.OF,20251028,20250930,002384.SZ,11440000.0,160000.0,6.77,0.01
022252.OF,20251028,20250930,688498.SH,7722000.0,18000.0,4.57,0.03
022252.OF,20251028,20250930,688778.SH,8390000.0,100000.0,4.97,0.02
022252.OF,20251028,20250930,688521.SH,7320000.0,40000.0,4.33,0.01
022252.OF,20250829,20250630,300002.SZ,590000.0,50000.0,1.08,0.0
022252.OF,20250829,20250630,300139.SZ,603000.0,30000.0,1.1,0.01
022252.OF,20250829,20250630,301042.SZ,617100.0,15000.0,1.13,0.02
022252.OF,20250829,20250630,600547.SH,638600.0,20000.0,1.17,0.0
022252.OF,20250829,20250630,300570.SZ,963800.0,10000.0,1.76,0.01
022252.OF,20250829,20250630,688778.SH,1118400.0,20000.0,2.05,0.0
022252.OF,20250829,20250630,688299.SH,1186200.0,60000.0,2.17,0.02
022252.OF,20250829,20250630,301662.SZ,1269840.0,12000.0,2.32,0.08
