ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
014003.OF,20260122,20251231,300707.SZ,4285225.0,260500.0,1.0,0.18
014003.OF,20260122,20251231,300717.SZ,4626720.0,243000.0,1.07,0.24
014003.OF,20260122,20251231,603808.SH,4521564.0,530700.0,1.05,0.14
014003.OF,20260122,20251231,002767.SZ,5088311.0,222100.0,1.18,0.17
014003.OF,20260122,20251231,688137.SH,4214101.05,105221.0,0.98,0.32
014003.OF,20260122,20251231,603073.SH,4419408.0,235200.0,1.03,0.46
014003.OF,20260122,20251231,001366.SZ,4450873.0,332900.0,1.03,0.6
014003.OF,20260122,20251231,605567.SH,4515500.0,410500.0,1.05,0.21
014003.OF,20260122,20251231,603836.SH,4266976.0,310100.0,0.99,0.15
014003.OF,20260122,20251231,688329.SH,4355039.82,204558.0,1.01,0.26
014003.OF,20251028,20250930,300792.SZ,19999000.0,571400.0,3.57,0.27
014003.OF,20251028,20250930,601138.SH,20126449.0,304900.0,3.59,0.0
014003.OF,20251028,20250930,300751.SZ,24380490.0,245400.0,4.35,0.13
014003.OF,20251028,20250930,300803.SZ,34127946.0,204200.0,6.09,0.03
014003.OF,20251028,20250930,300502.SZ,35296805.0,96500.0,6.3,0.01
014003.OF,20251028,20250930,002624.SZ,18573704.0,969400.0,3.32,0.05
014003.OF,20251028,20250930,688220.SH,21933255.5,198491.0,3.92,0.06
014003.OF,20251028,20250930,301052.SZ,25688700.0,335800.0,4.59,0.42
014003.OF,20251028,20250930,688286.SH,34496479.16,314548.0,6.16,0.56
014003.OF,20251028,20250930,605289.SH,28407708.0,389200.0,5.07,0.36
014003.OF,20250830,20250630,603257.SH,39925.08,780.0,0.01,0.0
014003.OF,20250830,20250630,603124.SH,42517.88,879.0,0.01,0.0
014003.OF,20250830,20250630,603210.SH,58224.07,2857.0,0.01,0.0
014003.OF,20250830,20250630,301560.SZ,65059.98,1894.0,0.01,0.01
014003.OF,20250830,20250630,301636.SZ,70469.68,1273.0,0.01,0.01
014003.OF,20250830,20250630,301595.SZ,72624.76,1952.0,0.01,0.01
014003.OF,20250830,20250630,001382.SZ,77163.78,3660.0,0.02,0.01
014003.OF,20250830,20250630,603202.SH,79100.0,819.0,0.02,0.0
014003.OF,20250830,20250630,301590.SZ,115017.4,729.0,0.02,0.01
014003.OF,20250830,20250630,301665.SZ,116292.61,3922.0,0.02,0.01
014003.OF,20250830,20250630,301601.SZ,118494.45,3417.0,0.02,0.01
014003.OF,20250830,20250630,301617.SZ,134685.05,3281.0,0.03,0.01
014003.OF,20250830,20250630,301662.SZ,147882.02,1429.0,0.03,0.01
014003.OF,20250830,20250630,688757.SH,150145.3,5357.0,0.03,0.02
014003.OF,20250830,20250630,301479.SZ,151344.34,1815.0,0.03,0.01
014003.OF,20250830,20250630,301501.SZ,170238.56,3491.0,0.03,0.01
014003.OF,20250830,20250630,301631.SZ,176351.0,2135.0,0.04,0.01
014003.OF,20250830,20250630,300294.SZ,2599.0,100.0,0.0,0.0
014003.OF,20250830,20250630,002475.SZ,6938.0,200.0,0.0,0.0
014003.OF,20250830,20250630,001388.SZ,15385.54,937.0,0.0,0.0
014003.OF,20250830,20250630,002294.SZ,12741236.0,269200.0,2.57,0.02
014003.OF,20250830,20250630,601595.SH,14304264.0,482600.0,2.88,0.11
014003.OF,20250830,20250630,688331.SH,14426648.5,238457.0,2.91,0.15
014003.OF,20250830,20250630,688776.SH,14866034.76,140937.0,2.99,0.13
014003.OF,20250830,20250630,301052.SZ,15144960.0,371200.0,3.05,0.46
014003.OF,20250830,20250630,600105.SH,15214863.0,1880700.0,3.06,0.13
014003.OF,20250830,20250630,688002.SH,15454692.96,221668.0,3.11,0.05
014003.OF,20250830,20250630,300494.SZ,16303892.0,1195300.0,3.28,0.3
014003.OF,20250830,20250630,300204.SZ,17063801.6,457720.0,3.44,0.1
014003.OF,20250830,20250630,301613.SZ,220342.2,4134.0,0.04,0.01
014003.OF,20250830,20250630,001391.SZ,278292.23,41351.0,0.06,0.0
014003.OF,20250830,20250630,301626.SZ,336226.0,3190.0,0.07,0.01
014003.OF,20250830,20250630,300476.SZ,510644.0,3800.0,0.1,0.0
014003.OF,20250830,20250630,605080.SH,772840.0,27800.0,0.16,0.02
014003.OF,20250830,20250630,300308.SZ,2640066.0,18100.0,0.53,0.0
014003.OF,20250830,20250630,300803.SZ,5299362.0,65700.0,1.07,0.01
014003.OF,20250830,20250630,605133.SH,6149160.0,139500.0,1.24,0.08
014003.OF,20250830,20250630,300570.SZ,11276460.0,117000.0,2.27,0.06
014003.OF,20250830,20250630,002624.SZ,11805294.0,778200.0,2.38,0.04
014003.OF,20250830,20250630,002517.SZ,12101577.0,626700.0,2.44,0.03
014003.OF,20250830,20250630,001335.SZ,29776.8,797.0,0.01,0.0
014003.OF,20250830,20250630,603409.SH,34049.0,1000.0,0.01,0.0
014003.OF,20250830,20250630,002755.SZ,9693468.0,606600.0,1.95,0.07
014003.OF,20250830,20250630,001222.SZ,10073370.4,510820.0,2.03,0.65
014003.OF,20250830,20250630,600353.SH,12132730.0,909500.0,2.44,0.11
014003.OF,20250830,20250630,603011.SH,12448420.0,799000.0,2.51,0.16
014003.OF,20250830,20250630,300723.SZ,6475504.0,129200.0,1.3,0.03
014003.OF,20250830,20250630,603605.SH,7923003.0,95700.0,1.6,0.02
014003.OF,20250721,20250630,300765.SZ,42654381.24,825196.0,8.59,0.07
014003.OF,20250721,20250630,300896.SZ,25557222.0,146200.0,5.15,0.07
014003.OF,20250721,20250630,300059.SZ,22894074.0,989800.0,4.61,0.01
014003.OF,20250721,20250630,002463.SZ,18202950.0,427500.0,3.67,0.02
014003.OF,20250721,20250630,688192.SH,17550761.8,293491.0,3.53,0.16
014003.OF,20250721,20250630,301078.SZ,29523823.0,2258900.0,5.95,0.18
014003.OF,20250721,20250630,688286.SH,28016991.84,396336.0,5.64,0.71
014003.OF,20250721,20250630,600967.SH,23314815.0,1204900.0,4.7,0.07
014003.OF,20250721,20250630,688068.SH,20465344.9,146035.0,4.12,0.16
014003.OF,20250721,20250630,000526.SZ,20866750.0,437000.0,4.2,0.37
014003.OF,20250422,20250331,000063.SZ,22304596.0,651800.0,4.41,0.02
014003.OF,20250422,20250331,002241.SZ,22399366.0,856900.0,4.43,0.03
014003.OF,20250422,20250331,603667.SH,24885344.0,642700.0,4.92,0.18
014003.OF,20250422,20250331,688691.SH,27307452.4,381389.0,5.4,1.5
014003.OF,20250422,20250331,000526.SZ,28041688.0,590600.0,5.54,0.5
014003.OF,20250422,20250331,002475.SZ,32102739.0,785100.0,6.35,0.01
014003.OF,20250422,20250331,688286.SH,34074851.2,480740.0,6.74,0.86
