ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
019615.OF,20251027,20250930,603369.SH,428370.0,10900.0,2.3,0.0
019615.OF,20251027,20250930,600926.SH,517653.0,33900.0,2.78,0.0
019615.OF,20251027,20250930,002415.SZ,529536.0,16800.0,2.85,0.0
019615.OF,20251027,20250930,601899.SH,715392.0,24300.0,3.84,0.0
019615.OF,20251027,20250930,601601.SH,667280.0,19000.0,3.59,0.0
019615.OF,20251027,20250930,601318.SH,600699.0,10900.0,3.23,0.0
019615.OF,20251027,20250930,600519.SH,433197.0,300.0,2.33,0.0
019615.OF,20251027,20250930,600036.SH,666765.0,16500.0,3.58,0.0
019615.OF,20251027,20250930,000725.SZ,678912.0,163200.0,3.65,0.0
019615.OF,20251027,20250930,000651.SZ,591828.0,14900.0,3.18,0.0
019615.OF,20250828,20250630,688582.SH,353539.2,5261.0,0.43,0.0
019615.OF,20250828,20250630,601225.SH,429052.0,22300.0,0.52,0.0
019615.OF,20250828,20250630,605499.SH,439670.0,1400.0,0.53,0.0
019615.OF,20250828,20250630,301004.SZ,456987.0,6900.0,0.55,0.01
019615.OF,20250828,20250630,002311.SZ,457002.0,7800.0,0.55,0.0
019615.OF,20250828,20250630,601900.SH,459816.0,29400.0,0.55,0.0
019615.OF,20250828,20250630,600585.SH,461605.0,21500.0,0.56,0.0
019615.OF,20250828,20250630,600066.SH,464882.0,18700.0,0.56,0.0
019615.OF,20250828,20250630,600039.SH,465300.0,47000.0,0.56,0.0
019615.OF,20250828,20250630,601088.SH,470264.0,11600.0,0.57,0.0
019615.OF,20250828,20250630,002493.SZ,473616.0,57200.0,0.57,0.0
019615.OF,20250828,20250630,603129.SH,476300.0,2200.0,0.57,0.0
019615.OF,20250828,20250630,600048.SH,477900.0,59000.0,0.58,0.0
019615.OF,20250828,20250630,000807.SZ,482596.0,30200.0,0.58,0.0
019615.OF,20250828,20250630,688332.SH,486537.6,4720.0,0.59,0.01
019615.OF,20250828,20250630,600160.SH,490428.0,17100.0,0.59,0.0
019615.OF,20250828,20250630,603345.SH,490562.0,6100.0,0.59,0.0
019615.OF,20250828,20250630,300033.SZ,518719.0,1900.0,0.62,0.0
019615.OF,20250828,20250630,688122.SH,533897.08,10291.0,0.64,0.0
019615.OF,20250828,20250630,603986.SH,556732.0,4400.0,0.67,0.0
019615.OF,20250828,20250630,601668.SH,561421.0,97300.0,0.68,0.0
019615.OF,20250828,20250630,601390.SH,572220.0,102000.0,0.69,0.0
019615.OF,20250828,20250630,002001.SZ,578544.0,27200.0,0.7,0.0
019615.OF,20250828,20250630,600036.SH,583565.0,12700.0,0.7,0.0
019615.OF,20250828,20250630,600415.SH,595584.0,28800.0,0.72,0.0
019615.OF,20250828,20250630,002714.SZ,617547.0,14700.0,0.74,0.0
019615.OF,20250828,20250630,000538.SZ,647164.0,11600.0,0.78,0.0
019615.OF,20250828,20250630,002271.SZ,667406.0,62200.0,0.8,0.0
019615.OF,20250828,20250630,601766.SH,673024.0,95600.0,0.81,0.0
019615.OF,20250828,20250630,600690.SH,683928.0,27600.0,0.82,0.0
019615.OF,20250828,20250630,600309.SH,721658.0,13300.0,0.87,0.0
019615.OF,20250828,20250630,600150.SH,829770.0,25500.0,1.0,0.0
019615.OF,20250828,20250630,601127.SH,832784.0,6200.0,1.0,0.0
019615.OF,20250828,20250630,002352.SZ,872804.0,17900.0,1.05,0.0
019615.OF,20250828,20250630,002594.SZ,896157.0,2700.0,1.08,0.0
019615.OF,20250828,20250630,601009.SH,909846.0,78300.0,1.09,0.0
019615.OF,20250828,20250630,600938.SH,913850.0,35000.0,1.1,0.0
019615.OF,20250828,20250630,600406.SH,916569.0,40900.0,1.1,0.0
019615.OF,20250828,20250630,600276.SH,918630.0,17700.0,1.11,0.0
019615.OF,20250828,20250630,300760.SZ,921475.0,4100.0,1.11,0.0
019615.OF,20250828,20250630,300502.SZ,1092372.0,8600.0,1.31,0.0
019615.OF,20250828,20250630,601601.SH,1129051.0,30100.0,1.36,0.0
019615.OF,20250828,20250630,002241.SZ,1214972.0,52100.0,1.46,0.0
019615.OF,20250828,20250630,002415.SZ,1419776.0,51200.0,1.71,0.0
019615.OF,20250828,20250630,600887.SH,1497156.0,53700.0,1.8,0.0
019615.OF,20250828,20250630,600941.SH,1598210.0,14200.0,1.92,0.0
019615.OF,20250828,20250630,603369.SH,1709027.0,43900.0,2.06,0.0
019615.OF,20250828,20250630,601838.SH,1746690.0,86900.0,2.1,0.0
019615.OF,20250828,20250630,300347.SZ,1812880.0,34000.0,2.18,0.01
019615.OF,20250828,20250630,600809.SH,1823872.6,10340.0,2.19,0.0
019615.OF,20250828,20250630,600519.SH,1832376.0,1300.0,2.21,0.0
019615.OF,20250828,20250630,600030.SH,1969306.0,71300.0,2.37,0.0
019615.OF,20250828,20250630,300274.SZ,1972107.0,29100.0,2.37,0.0
019615.OF,20250828,20250630,000425.SZ,2190363.0,281900.0,2.64,0.0
019615.OF,20250828,20250630,601318.SH,2252488.0,40600.0,2.71,0.0
019615.OF,20250828,20250630,300759.SZ,2348478.0,95700.0,2.83,0.01
019615.OF,20250828,20250630,601916.SH,2499447.0,737300.0,3.01,0.0
019615.OF,20250828,20250630,002142.SZ,2528064.0,92400.0,3.04,0.0
019615.OF,20250718,20250630,300750.SZ,2723976.0,10800.0,3.28,0.0
019615.OF,20250718,20250630,000333.SZ,2620860.0,36300.0,3.15,0.0
019615.OF,20250718,20250630,600919.SH,2602920.0,218000.0,3.13,0.0
019615.OF,20250718,20250630,600926.SH,2556640.0,152000.0,3.08,0.0
019615.OF,20250718,20250630,002475.SZ,2695413.0,77700.0,3.24,0.0
019615.OF,20250718,20250630,601688.SH,2561078.0,143800.0,3.08,0.0
