ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
016398.OF,20260122,20251231,300750.SZ,8182552.8,22280.0,8.27,0.0
016398.OF,20260122,20251231,300274.SZ,7563388.8,44220.0,7.64,0.0
016398.OF,20260122,20251231,002601.SZ,7706688.0,393600.0,7.79,0.02
016398.OF,20260122,20251231,002415.SZ,8426816.0,282400.0,8.51,0.0
016398.OF,20260122,20251231,300014.SZ,7580484.0,115275.0,7.66,0.01
016398.OF,20260122,20251231,002371.SZ,10276505.8,22385.0,10.38,0.0
016398.OF,20260122,20251231,600941.SH,9670485.0,95700.0,9.77,0.01
016398.OF,20260122,20251231,600690.SH,8354018.0,320200.0,8.44,0.01
016398.OF,20260122,20251231,600585.SH,7578862.0,346700.0,7.66,0.01
016398.OF,20260122,20251231,600519.SH,8813952.0,6400.0,8.9,0.0
016398.OF,20251028,20250930,300750.SZ,8956560.0,22280.0,7.32,0.0
016398.OF,20251028,20250930,300347.SZ,6420600.0,110700.0,5.25,0.02
016398.OF,20251028,20250930,300274.SZ,10110791.6,62420.0,8.26,0.0
016398.OF,20251028,20250930,002415.SZ,8901248.0,282400.0,7.27,0.0
016398.OF,20251028,20250930,300059.SZ,6712200.0,247500.0,5.48,0.0
016398.OF,20251028,20250930,300014.SZ,10490025.0,115275.0,8.57,0.01
016398.OF,20251028,20250930,002371.SZ,11347450.6,25085.0,9.27,0.0
016398.OF,20251028,20250930,600690.SH,8110666.0,320200.0,6.63,0.01
016398.OF,20251028,20250930,600585.SH,8050374.0,346700.0,6.58,0.01
016398.OF,20251028,20250930,600519.SH,9241536.0,6400.0,7.55,0.0
016398.OF,20250829,20250630,301678.SZ,8418.06,189.0,0.01,0.0
016398.OF,20250829,20250630,301601.SZ,11576.7,342.0,0.01,0.0
016398.OF,20250829,20250630,301458.SZ,13746.33,403.0,0.01,0.0
016398.OF,20250829,20250630,301535.SZ,13938.66,734.0,0.01,0.0
016398.OF,20250829,20250630,600438.SH,3339950.0,199400.0,3.11,0.0
016398.OF,20250829,20250630,300866.SZ,5393955.2,47482.0,5.01,0.02
016398.OF,20250829,20250630,300347.SZ,5902524.0,110700.0,5.49,0.02
016398.OF,20250829,20250630,603501.SH,6319696.2,49508.0,5.88,0.0
016398.OF,20250829,20250630,001390.SZ,1920.72,106.0,0.0,0.0
016398.OF,20250829,20250630,001335.SZ,2244.0,80.0,0.0,0.0
016398.OF,20250829,20250630,301560.SZ,3678.3,134.0,0.0,0.0
016398.OF,20250829,20250630,301636.SZ,3796.8,80.0,0.0,0.0
016398.OF,20250829,20250630,301595.SZ,4685.1,161.0,0.0,0.0
016398.OF,20250829,20250630,301501.SZ,5245.52,116.0,0.0,0.0
016398.OF,20250829,20250630,001356.SZ,5256.16,364.0,0.0,0.0
016398.OF,20250829,20250630,001382.SZ,5961.95,295.0,0.01,0.0
016398.OF,20250721,20250630,300750.SZ,9982867.6,39580.0,9.28,0.0
016398.OF,20250721,20250630,300274.SZ,8738263.8,128940.0,8.12,0.01
016398.OF,20250721,20250630,300124.SZ,9278709.0,143700.0,8.63,0.01
016398.OF,20250721,20250630,002415.SZ,7830952.0,282400.0,7.28,0.0
016398.OF,20250721,20250630,300059.SZ,7739298.0,334600.0,7.2,0.0
016398.OF,20250721,20250630,300014.SZ,9220407.75,201275.0,8.57,0.01
016398.OF,20250721,20250630,002371.SZ,9330631.0,21100.0,8.68,0.0
016398.OF,20250721,20250630,600690.SH,7934556.0,320200.0,7.38,0.01
016398.OF,20250721,20250630,600585.SH,7443649.0,346700.0,6.92,0.01
016398.OF,20250721,20250630,600519.SH,9020928.0,6400.0,8.39,0.0
016398.OF,20250422,20250331,300750.SZ,10567833.2,41780.0,9.36,0.0
016398.OF,20250422,20250331,603501.SH,7738637.76,58308.0,6.85,0.0
016398.OF,20250422,20250331,300450.SZ,6334025.7,301190.0,5.61,0.02
016398.OF,20250422,20250331,300274.SZ,8949725.4,128940.0,7.93,0.01
016398.OF,20250422,20250331,300124.SZ,9796029.0,143700.0,8.67,0.01
016398.OF,20250422,20250331,601012.SH,8332614.45,525717.0,7.38,0.01
016398.OF,20250422,20250331,300059.SZ,7555268.0,334600.0,6.69,0.0
016398.OF,20250422,20250331,300014.SZ,10669237.25,226475.0,9.45,0.01
016398.OF,20250422,20250331,600438.SH,7852865.0,410500.0,6.95,0.01
016398.OF,20250422,20250331,600519.SH,10927000.0,7000.0,9.68,0.0
016398.OF,20250331,20241231,301608.SZ,5034.26,77.0,0.0,0.0
016398.OF,20250331,20241231,301603.SZ,5205.52,124.0,0.0,0.0
016398.OF,20250331,20241231,301552.SZ,5971.35,105.0,0.01,0.0
016398.OF,20250331,20241231,001279.SZ,7396.15,265.0,0.01,0.0
016398.OF,20250331,20241231,301607.SZ,9287.98,257.0,0.01,0.0
016398.OF,20250331,20241231,301522.SZ,11848.68,477.0,0.01,0.0
016398.OF,20250331,20241231,301571.SZ,11922.36,292.0,0.01,0.0
016398.OF,20250331,20241231,301556.SZ,15766.35,267.0,0.01,0.0
016398.OF,20250331,20241231,301611.SZ,25974.3,463.0,0.02,0.0
016398.OF,20250331,20241231,001391.SZ,96828.36,10796.0,0.08,0.0
016398.OF,20250331,20241231,002714.SZ,1406904.0,36600.0,1.18,0.0
016398.OF,20250331,20241231,600309.SH,1655320.0,23200.0,1.39,0.0
016398.OF,20250331,20241231,601888.SH,2090712.0,31200.0,1.76,0.0
016398.OF,20250331,20241231,600809.SH,2726308.0,14800.0,2.3,0.0
016398.OF,20250331,20241231,002460.SZ,4008645.0,114500.0,3.38,0.01
016398.OF,20250331,20241231,002511.SZ,4436776.29,651509.0,3.74,0.05
016398.OF,20250331,20241231,300866.SZ,4636142.48,47482.0,3.9,0.02
016398.OF,20250331,20241231,300450.SZ,6029823.8,301190.0,5.08,0.02
016398.OF,20250122,20241231,300750.SZ,11618880.0,43680.0,9.79,0.0
016398.OF,20250122,20241231,603501.SH,6087938.28,58308.0,5.13,0.0
016398.OF,20250122,20241231,300347.SZ,6046434.0,110700.0,5.09,0.02
016398.OF,20250122,20241231,300274.SZ,9519640.2,128940.0,8.02,0.01
016398.OF,20250122,20241231,300124.SZ,11054046.0,188700.0,9.31,0.01
016398.OF,20250122,20241231,601012.SH,8259014.07,525717.0,6.96,0.01
016398.OF,20250122,20241231,300059.SZ,8639372.0,334600.0,7.28,0.0
016398.OF,20250122,20241231,300014.SZ,10585441.5,226475.0,8.91,0.01
016398.OF,20250122,20241231,600438.SH,9076155.0,410500.0,7.64,0.01
016398.OF,20250122,20241231,600519.SH,10668000.0,7000.0,8.98,0.0
016398.OF,20241025,20240930,603501.SH,6250617.6,58308.0,4.69,0.0
016398.OF,20241025,20240930,300059.SZ,7283640.0,358800.0,5.47,0.0
016398.OF,20241025,20240930,300347.SZ,7637193.0,110700.0,5.73,0.02
016398.OF,20241025,20240930,601012.SH,9231590.52,525717.0,6.93,0.01
016398.OF,20241025,20240930,600438.SH,10994928.0,481600.0,8.25,0.01
016398.OF,20241025,20240930,300124.SZ,11784315.0,188700.0,8.84,0.01
016398.OF,20241025,20240930,600519.SH,12236000.0,7000.0,9.18,0.0
016398.OF,20241025,20240930,300274.SZ,12839845.2,128940.0,9.64,0.01
016398.OF,20241025,20240930,300014.SZ,13154746.5,269675.0,9.87,0.01
016398.OF,20241025,20240930,300750.SZ,13309867.6,52840.0,9.99,0.0
016398.OF,20240831,20240630,001359.SZ,2183.6,106.0,0.0,0.0
016398.OF,20240831,20240630,001387.SZ,2211.25,145.0,0.0,0.0
016398.OF,20240831,20240630,001389.SZ,4423.68,128.0,0.0,0.0
016398.OF,20240831,20240630,301587.SZ,4572.06,181.0,0.0,0.0
016398.OF,20240831,20240630,301580.SZ,5933.7,90.0,0.01,0.0
016398.OF,20240831,20240630,301565.SZ,6054.62,319.0,0.01,0.0
016398.OF,20240831,20240630,301591.SZ,6471.5,175.0,0.01,0.0
016398.OF,20240831,20240630,301566.SZ,6940.73,409.0,0.01,0.0
016398.OF,20240831,20240630,301539.SZ,7155.02,361.0,0.01,0.0
016398.OF,20240831,20240630,301392.SZ,9123.54,219.0,0.01,0.0
016398.OF,20240831,20240630,301538.SZ,9215.24,101.0,0.01,0.0
016398.OF,20240831,20240630,002714.SZ,1595760.0,36600.0,1.48,0.0
016398.OF,20240831,20240630,600309.SH,1875952.0,23200.0,1.74,0.0
016398.OF,20240831,20240630,601888.SH,1949688.0,31200.0,1.81,0.0
016398.OF,20240831,20240630,600809.SH,3121024.0,14800.0,2.89,0.0
016398.OF,20240831,20240630,002460.SZ,3280425.0,114500.0,3.04,0.01
016398.OF,20240831,20240630,300866.SZ,3381193.22,47482.0,3.14,0.02
016398.OF,20240831,20240630,300059.SZ,3788928.0,358800.0,3.51,0.0
016398.OF,20240831,20240630,002511.SZ,4508442.28,651509.0,4.18,0.05
016398.OF,20240719,20240630,300750.SZ,10142890.2,56340.0,9.41,0.0
016398.OF,20240719,20240630,603501.SH,5794065.96,58308.0,5.37,0.0
016398.OF,20240719,20240630,300450.SZ,5008789.7,301190.0,4.65,0.02
016398.OF,20240719,20240630,300347.SZ,5380020.0,110700.0,4.99,0.02
016398.OF,20240719,20240630,300274.SZ,10646829.2,171640.0,9.87,0.01
016398.OF,20240719,20240630,300124.SZ,9680310.0,188700.0,8.98,0.01
016398.OF,20240719,20240630,601012.SH,7370552.34,525717.0,6.84,0.01
016398.OF,20240719,20240630,300014.SZ,10765426.0,269675.0,9.98,0.01
016398.OF,20240719,20240630,600438.SH,9203376.0,481600.0,8.54,0.01
016398.OF,20240719,20240630,600519.SH,10271730.0,7000.0,9.53,0.0
016398.OF,20240422,20240331,300750.SZ,10713614.4,56340.0,8.1,0.0
016398.OF,20240422,20240331,603501.SH,5738090.28,58308.0,4.34,0.0
016398.OF,20240422,20240331,300450.SZ,7279762.3,301190.0,5.5,0.02
016398.OF,20240422,20240331,300347.SZ,5883705.0,110700.0,4.45,0.02
016398.OF,20240422,20240331,300274.SZ,12725880.0,122600.0,9.62,0.01
016398.OF,20240422,20240331,300124.SZ,11552214.0,188700.0,8.74,0.01
016398.OF,20240422,20240331,601012.SH,10256738.67,525717.0,7.76,0.01
016398.OF,20240422,20240331,300014.SZ,10560473.0,269675.0,7.99,0.01
