ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
019073.OF,20260121,20251231,000425.SZ,6111924.0,527800.0,3.88,0.01
019073.OF,20260121,20251231,002078.SZ,6268500.0,398000.0,3.98,0.01
019073.OF,20260121,20251231,600309.SH,6732504.0,87800.0,4.28,0.0
019073.OF,20260121,20251231,603885.SH,7106688.0,477600.0,4.51,0.02
019073.OF,20260121,20251231,601111.SH,8332741.0,889300.0,5.29,0.01
019073.OF,20260121,20251231,600031.SH,9119708.0,431600.0,5.79,0.01
019073.OF,20260121,20251231,600298.SH,9430344.0,215600.0,5.99,0.03
019073.OF,20260121,20251231,600029.SH,9579960.0,1196000.0,6.09,0.01
019073.OF,20260121,20251231,600115.SH,10661400.0,1776900.0,6.77,0.01
019073.OF,20260121,20251231,000157.SZ,11542625.0,1337500.0,7.33,0.02
019073.OF,20251025,20250930,000708.SZ,5021694.0,368700.0,2.88,0.01
019073.OF,20251025,20250930,601633.SH,5611260.0,228100.0,3.22,0.0
019073.OF,20251025,20250930,002241.SZ,5651250.0,150700.0,3.24,0.0
019073.OF,20251025,20250930,601899.SH,6256000.0,212500.0,3.59,0.0
019073.OF,20251025,20250930,002475.SZ,7361722.0,113800.0,4.22,0.0
019073.OF,20251025,20250930,002928.SZ,7496964.0,748200.0,4.3,0.06
019073.OF,20251025,20250930,000157.SZ,8041239.0,1003900.0,4.61,0.01
019073.OF,20251025,20250930,601872.SH,9662328.0,1088100.0,5.54,0.01
019073.OF,20251025,20250930,600031.SH,10130316.0,435900.0,5.81,0.01
019073.OF,20251025,20250930,000425.SZ,11037700.0,959800.0,6.33,0.01
019073.OF,20250829,20250630,002286.SZ,20394.0,1800.0,0.01,0.0
019073.OF,20250829,20250630,688411.SH,30557.34,366.0,0.01,0.0
019073.OF,20250829,20250630,603529.SH,58480.0,1700.0,0.03,0.0
019073.OF,20250829,20250630,600073.SH,101844.0,13800.0,0.05,0.0
019073.OF,20250829,20250630,002064.SZ,116997.0,17700.0,0.06,0.0
019073.OF,20250829,20250630,688581.SH,119092.71,1837.0,0.06,0.0
019073.OF,20250829,20250630,688789.SH,119493.44,1636.0,0.06,0.0
019073.OF,20250829,20250630,002683.SZ,122184.0,3600.0,0.06,0.0
019073.OF,20250829,20250630,300855.SZ,128412.0,5400.0,0.06,0.0
019073.OF,20250829,20250630,603218.SH,159894.0,12600.0,0.08,0.0
019073.OF,20250829,20250630,688188.SH,184324.0,1400.0,0.09,0.0
019073.OF,20250829,20250630,600026.SH,218996.0,21200.0,0.11,0.0
019073.OF,20250829,20250630,601872.SH,285456.0,45600.0,0.14,0.0
019073.OF,20250829,20250630,300760.SZ,359600.0,1600.0,0.18,0.0
019073.OF,20250829,20250630,688513.SH,538501.9,13115.0,0.26,0.01
019073.OF,20250829,20250630,688271.SH,562566.96,4404.0,0.28,0.0
019073.OF,20250829,20250630,002293.SZ,569848.0,65200.0,0.28,0.01
019073.OF,20250829,20250630,600642.SH,575340.0,66900.0,0.28,0.0
019073.OF,20250829,20250630,600166.SH,578856.0,213600.0,0.28,0.0
019073.OF,20250829,20250630,603508.SH,587856.0,22200.0,0.29,0.01
019073.OF,20250829,20250630,601963.SH,588612.0,54200.0,0.29,0.0
019073.OF,20250829,20250630,688050.SH,588667.5,8550.0,0.29,0.0
019073.OF,20250829,20250630,002311.SZ,591759.0,10100.0,0.29,0.0
019073.OF,20250829,20250630,002014.SZ,601152.0,49600.0,0.29,0.01
019073.OF,20250829,20250630,688235.SH,604193.04,2586.0,0.3,0.0
019073.OF,20250829,20250630,600482.SH,606741.0,26300.0,0.3,0.0
019073.OF,20250829,20250630,301367.SZ,613930.0,7300.0,0.3,0.01
019073.OF,20250829,20250630,688700.SH,615341.1,15598.0,0.3,0.01
019073.OF,20250829,20250630,601009.SH,634452.0,54600.0,0.31,0.0
019073.OF,20250829,20250630,688617.SH,639144.0,2152.0,0.31,0.0
019073.OF,20250829,20250630,603733.SH,663680.0,32000.0,0.33,0.0
019073.OF,20250829,20250630,601100.SH,705600.0,9800.0,0.35,0.0
019073.OF,20250829,20250630,301498.SZ,776527.0,7100.0,0.38,0.0
019073.OF,20250829,20250630,600150.SH,930644.0,28600.0,0.46,0.0
019073.OF,20250829,20250630,300972.SZ,993663.12,5513.0,0.49,0.0
019073.OF,20250829,20250630,002867.SZ,1043856.0,79200.0,0.51,0.01
019073.OF,20250829,20250630,601166.SH,1143660.0,49000.0,0.56,0.0
019073.OF,20250829,20250630,600900.SH,1151348.0,38200.0,0.56,0.0
019073.OF,20250829,20250630,603005.SH,1189541.0,41900.0,0.58,0.01
019073.OF,20250829,20250630,301073.SZ,1196776.0,49700.0,0.59,0.03
019073.OF,20250829,20250630,601369.SH,1204121.0,137300.0,0.59,0.01
019073.OF,20250829,20250630,688234.SH,1217488.7,20794.0,0.6,0.01
019073.OF,20250829,20250630,300893.SZ,1347619.2,54960.0,0.66,0.03
019073.OF,20250829,20250630,603596.SH,1570162.0,29800.0,0.77,0.0
019073.OF,20250829,20250630,688087.SH,2020919.5,78635.0,0.99,0.04
019073.OF,20250829,20250630,603565.SH,2209870.0,231400.0,1.08,0.01
019073.OF,20250829,20250630,603699.SH,2300346.0,73800.0,1.13,0.01
019073.OF,20250829,20250630,601288.SH,2370228.0,403100.0,1.16,0.0
019073.OF,20250829,20250630,600276.SH,2385324.0,45960.0,1.17,0.0
019073.OF,20250829,20250630,600919.SH,2477550.0,207500.0,1.21,0.0
019073.OF,20250829,20250630,000708.SZ,2483712.0,211200.0,1.22,0.0
019073.OF,20250829,20250630,603501.SH,2578530.0,20200.0,1.26,0.0
019073.OF,20250829,20250630,002127.SZ,2817112.0,709600.0,1.38,0.04
019073.OF,20250829,20250630,300798.SZ,2996859.0,275700.0,1.47,0.07
019073.OF,20250829,20250630,603129.SH,3160900.0,14600.0,1.55,0.01
019073.OF,20250829,20250630,000426.SZ,3389100.0,214500.0,1.66,0.01
019073.OF,20250829,20250630,601318.SH,3450856.0,62200.0,1.69,0.0
019073.OF,20250829,20250630,603179.SH,3597902.0,76600.0,1.76,0.02
019073.OF,20250829,20250630,600563.SH,3752696.0,34400.0,1.84,0.02
019073.OF,20250829,20250630,601155.SH,3857760.0,282000.0,1.89,0.01
019073.OF,20250829,20250630,000157.SZ,3931674.0,543800.0,1.93,0.01
019073.OF,20250829,20250630,002597.SZ,4526310.0,192200.0,2.22,0.03
019073.OF,20250829,20250630,603766.SH,4685472.0,367200.0,2.29,0.02
