ts_code,ann_date,end_date,symbol,mkv,amount,stk_mkv_ratio,stk_float_ratio
023177.OF,20260121,20251231,002602.SZ,45828278.0,2686300.0,3.78,0.04
023177.OF,20260121,20251231,603737.SH,46297391.84,1000592.0,3.82,0.14
023177.OF,20260121,20251231,600309.SH,49696308.0,648100.0,4.1,0.02
023177.OF,20260121,20251231,600989.SH,56538326.0,2880200.0,4.66,0.04
023177.OF,20260121,20251231,600459.SH,66811761.0,3590100.0,5.51,0.47
023177.OF,20260121,20251231,605196.SH,71626932.0,2061800.0,5.91,0.41
023177.OF,20260121,20251231,600887.SH,72343700.0,2529500.0,5.97,0.04
023177.OF,20260121,20251231,601857.SH,74922852.0,7197200.0,6.18,0.0
023177.OF,20260121,20251231,601318.SH,86088240.0,1258600.0,7.1,0.01
023177.OF,20260121,20251231,600549.SH,91531403.66,2229211.0,7.55,0.14
023177.OF,20251027,20250930,300750.SZ,118207698.0,294049.0,10.08,0.01
023177.OF,20251027,20250930,603737.SH,50034216.96,1044992.0,4.27,0.14
023177.OF,20251027,20250930,300124.SZ,73283826.0,874300.0,6.25,0.04
023177.OF,20251027,20250930,002345.SZ,47075547.0,3294300.0,4.01,0.38
023177.OF,20251027,20250930,605196.SH,50164740.0,2061000.0,4.28,0.41
023177.OF,20251027,20250930,600549.SH,45397520.0,1533700.0,3.87,0.1
023177.OF,20251027,20250930,600499.SH,56566196.0,4625200.0,4.82,0.24
023177.OF,20251027,20250930,600887.SH,51755616.0,1897200.0,4.41,0.03
023177.OF,20251027,20250930,600486.SH,51198115.32,711678.0,4.37,0.18
023177.OF,20251027,20250930,000425.SZ,46003450.0,4000300.0,3.92,0.04
023177.OF,20250828,20250630,600521.SH,987.39,53.0,0.0,0.0
023177.OF,20250828,20250630,603400.SH,2497.17,57.0,0.0,0.0
023177.OF,20250828,20250630,603257.SH,2922.66,78.0,0.0,0.0
023177.OF,20250828,20250630,603124.SH,4075.28,88.0,0.0,0.0
023177.OF,20250828,20250630,603271.SH,4420.08,126.0,0.0,0.0
023177.OF,20250828,20250630,603210.SH,4464.46,286.0,0.0,0.0
023177.OF,20250828,20250630,301560.SZ,5215.5,190.0,0.0,0.0
023177.OF,20250828,20250630,301636.SZ,6074.88,128.0,0.0,0.0
023177.OF,20250828,20250630,301590.SZ,10182.04,73.0,0.0,0.0
023177.OF,20250828,20250630,001356.SZ,10237.96,709.0,0.0,0.0
023177.OF,20250828,20250630,301601.SZ,11576.7,342.0,0.0,0.0
023177.OF,20250828,20250630,301662.SZ,11797.5,143.0,0.0,0.0
023177.OF,20250828,20250630,603194.SH,13208.49,291.0,0.0,0.0
023177.OF,20250828,20250630,688757.SH,13903.84,536.0,0.0,0.0
023177.OF,20250828,20250630,301535.SZ,13938.66,734.0,0.0,0.0
023177.OF,20250828,20250630,301602.SZ,16318.4,658.0,0.0,0.0
